assessment_date,country,iso3,region,population,growth_rate,relative_incidence,net_increases,epi_classification,growth_rate_lower,growth_rate_upper,tpr_recent,tpr_before,tpr_change,tpr_last_date_recent,tpr_last_date_before,vac_oneplus_dose_per_100,vac_full_per_100,vaccinations_date
2021-09-27,Sao Tome and Principe,STP,AFRO,219159,0.028,89.3%,0,High,0.016,0.04,,,,,,27.6,10.1,2021-09-24
2021-09-27,Senegal,SEN,AFRO,16743927,-0.063,1.4%,0,Minimal,-0.078,-0.049,0.9%,1.2%,constant,2021-09-26,2021-09-19,7.3,3.4,2021-09-22
2021-09-27,Seychelles,SYC,AFRO,98347,-0.046,9.2%,0,Minimal,-0.056,-0.035,,,,,,78.6,72.3,2021-09-16
2021-09-27,Sierra Leone,SLE,AFRO,7976983,,,,,,,0.8%,0.4%,constant,2021-09-19,2021-09-12,2.4,0.5,2021-09-27
2021-09-27,South Africa,ZAF,AFRO,59308690,-0.061,10.2%,0,Minimal,-0.062,-0.06,9.3%,12.4%,decreasing,2021-09-19,2021-09-12,20.5,14.1,2021-09-26
2021-09-27,South Sudan,SSD,AFRO,11193725,-0.002,8.8%,0,Minimal,-0.017,0.014,3.4%,5.0%,decreasing,2021-09-26,2021-09-19,0.7,0.3,2021-09-23
2021-09-27,Togo,TGO,AFRO,8278724,-0.069,31.5%,0,Minimal,-0.075,-0.063,6.2%,9.2%,decreasing,2021-09-26,2021-09-19,7.2,4.9,2021-09-24
2021-09-27,Uganda,UGA,AFRO,45741007,0.042,31.2%,0,Low,0.04,0.043,93.7%,0.0%,increasing,2021-09-19,2021-09-12,3.6,0.9,2021-09-22
2021-09-27,United Republic of Tanzania,TZA,AFRO,59734218,0.211,4 784.8%,1,Very High,0.208,0.214,,,,,,0.6,0.6,2021-09-11
2021-09-27,Western Sahara,ESH,AFRO,597339,,,,,,,,,,,,,,
2021-09-27,Zambia,ZMB,AFRO,18383955,-0.044,2.0%,0,Minimal,-0.052,-0.036,1.4%,1.9%,decreasing,2021-09-19,2021-09-12,,2.1,2021-09-27
2021-09-27,Zimbabwe,ZWE,AFRO,14862924,0.038,9.8%,0,Low,0.033,0.043,5.1%,2.9%,increasing,2021-09-19,2021-09-12,20.5,14.9,2021-09-27
2021-09-27,Afghanistan,AFG,EMRO,38928346,-0.025,3.3%,0,Minimal,-0.033,-0.017,,,,,,,,2021-09-16
2021-09-27,Bahrain,BHR,EMRO,1701575,-0.018,2.6%,0,Minimal,-0.025,-0.01,0.4%,0.5%,decreasing,2021-09-19,2021-09-12,68.4,65.4,2021-09-27
2021-09-27,Djibouti,DJI,EMRO,988000,0.105,27.6%,0,Medium,0.091,0.119,,,,,,4.2,2.6,2021-09-22
2021-09-27,Egypt,EGY,EMRO,102334404,0.032,42.6%,0,Medium,0.029,0.035,,,,,,9.4,4.7,2021-09-23
2021-09-27,Iran (Islamic Republic of),IRN,EMRO,83992949,-0.035,39.0%,0,Minimal,-0.036,-0.035,17.1%,30.4%,decreasing,2021-09-19,2021-09-12,35.2,16.6,2021-09-20
2021-09-27,Iraq,IRQ,EMRO,40222493,-0.049,22.1%,0,Minimal,-0.05,-0.047,21.9%,21.9%,constant,2021-09-19,2021-09-12,11.4,6.2,2021-09-23
2021-09-27,Jordan,JOR,EMRO,10203134,-0.012,10.6%,0,Minimal,-0.014,-0.009,8.9%,20.5%,decreasing,2021-09-19,2021-09-12,36.1,31.9,2021-09-27
2021-09-27,Kuwait,KWT,EMRO,4270571,-0.034,2.8%,1,Minimal,-0.044,-0.025,0.3%,0.5%,decreasing,2021-09-19,2021-09-12,,,
2021-09-27,Lebanon,LBN,EMRO,6825445,-0.032,13.6%,1,Minimal,-0.035,-0.029,,,,,,22.9,18.6,2021-09-27
2021-09-27,Libya,LBY,EMRO,6871292,-0.033,30.2%,0,Minimal,-0.035,-0.031,22.9%,24.8%,decreasing,2021-09-19,2021-09-12,19.8,2.7,2021-09-25
2021-09-27,Morocco,MAR,EMRO,36910560,-0.054,16.3%,1,Minimal,-0.055,-0.052,8.9%,12.6%,decreasing,2021-09-19,2021-09-12,59.4,49.7,2021-09-25
2021-09-27,occupied Palestinian territory,PSE,EMRO,5101414,-0.023,83.0%,1,Low,-0.025,-0.022,19.5%,21.8%,decreasing,2021-09-19,2021-09-12,26.4,12.8,2021-09-23
2021-09-27,Oman,OMN,EMRO,5106626,-0.046,1.5%,0,Minimal,-0.057,-0.036,,,,,,56.7,40.2,2021-09-27
2021-09-27,Pakistan,PAK,EMRO,220892340,-0.035,36.1%,0,Minimal,-0.037,-0.034,6.3%,7.6%,decreasing,2021-09-05,2021-08-29,26.2,12.4,2021-09-27
2021-09-27,Qatar,QAT,EMRO,2881053,-0.012,6.1%,0,Minimal,-0.018,-0.006,2.4%,2.5%,constant,2021-09-19,2021-09-12,,,2021-09-26
2021-09-27,Saudi Arabia,SAU,EMRO,34813871,-0.051,1.2%,0,Minimal,-0.059,-0.043,0.2%,0.2%,decreasing,2021-09-19,2021-09-12,66.9,53.1,2021-09-27
2021-09-27,Somalia,SOM,EMRO,15893222,0.005,58.0%,1,Low,-0.002,0.012,,,,,,1.6,1.3,2021-09-26
2021-09-27,Sudan,SDN,EMRO,43849260,0.061,7.8%,1,Low,0.043,0.08,,,,,,1.5,1.3,2021-09-19
2021-09-27,Syrian Arab Republic,SYR,EMRO,17500658,0.068,217.2%,5,Very High,0.063,0.073,,,,,,1.6,1.4,2021-09-13
2021-09-27,Tunisia,TUN,EMRO,11818619,-0.065,8.9%,0,Minimal,-0.067,-0.063,13.0%,37.1%,decreasing,2021-09-19,2021-09-12,40.4,28.9,2021-09-25
2021-09-27,United Arab Emirates,ARE,EMRO,9890402,-0.065,8.4%,0,Minimal,-0.068,-0.061,0.2%,0.3%,decreasing,2021-09-19,2021-09-12,93.4,82.7,2021-09-27
2021-09-27,Yemen,YEM,EMRO,29825964,-0.015,34.9%,0,Minimal,-0.026,-0.004,,,,,,1,0,2021-09-12
2021-09-27,Albania,ALB,EURO,2877800,-0.009,63.5%,0,Low,-0.012,-0.007,0.4%,0.4%,constant,2021-06-13,2021-06-06,32.6,27,2021-09-27
2021-09-27,Andorra,AND,EURO,77265,-0.007,5.5%,0,Minimal,-0.037,0.024,,,,,,68.5,55.7,2021-08-29
2021-09-27,Armenia,ARM,EURO,2963234,0.015,34.6%,1,Minimal,0.012,0.018,32.4%,18.3%,increasing,2021-09-19,2021-09-12,8.9,4.9,2021-09-26
2021-09-27,Austria,AUT,EURO,8901064,-0.007,23.1%,0,Minimal,-0.009,-0.006,0.6%,0.5%,increasing,2021-09-19,2021-09-19,64.2,60.6,2021-09-27
2021-09-27,Azerbaijan,AZE,EURO,10139175,-0.043,27.8%,0,Minimal,-0.045,-0.042,76.0%,34.7%,increasing,2021-09-19,2021-09-12,46.5,35.9,2021-09-27
2021-09-27,Belarus,BLR,EURO,9449321,0.01,102.4%,1,High,0.009,0.012,7.7%,8.8%,decreasing,2021-09-19,2021-09-12,19.9,16,2021-09-19
2021-09-27,Belgium,BEL,EURO,11522440,-0.053,7.4%,0,Minimal,-0.055,-0.052,4.4%,4.4%,constant,2021-09-19,2021-09-19,74.4,72.8,2021-09-27
2021-09-27,Bosnia and Herzegovina,BIH,EURO,3280815,0.004,41.9%,0,Low,0.001,0.007,37.0%,37.3%,constant,2021-09-19,2021-09-12,19.3,13,2021-09-07
2021-09-27,Bulgaria,BGR,EURO,6951482,-0.006,41.6%,0,Low,-0.008,-0.004,7.9%,6.6%,increasing,2021-09-19,2021-09-12,,18.9,2021-09-27
2021-09-27,Croatia,HRV,EURO,4058165,0,29.9%,0,Minimal,-0.003,0.002,7.3%,4.4%,increasing,2021-09-19,2021-09-12,44.6,41.8,2021-09-27
2021-09-27,Cyprus,CYP,EURO,888005,-0.041,10.2%,0,Minimal,-0.047,-0.035,0.3%,0.3%,constant,2021-09-19,2021-09-19,66.7,61.7,2021-09-23
2021-09-27,Czechia,CZE,EURO,10693939,0.002,3.6%,0,Minimal,-0.001,0.005,0.6%,0.6%,constant,2021-09-19,2021-09-19,56.8,55.6,2021-09-27
2021-09-27,Denmark,DNK,EURO,5822763,-0.025,9.4%,6,Low,-0.028,-0.021,0.9%,0.5%,increasing,2021-09-19,2021-09-19,76.5,74.9,2021-09-26
2021-09-27,Estonia,EST,EURO,1328976,0.012,35.7%,2,Minimal,0.008,0.015,7.1%,7.1%,constant,2021-09-19,2021-09-19,56.9,45.6,2021-09-27
2021-09-27,Faroe Islands,FRO,EURO,48865,0.085,52.3%,1,High,0.053,0.119,,,,,,77.9,73.8,2021-09-27
2021-09-27,Finland,FIN,EURO,5525292,-0.023,50.0%,4,Low,-0.026,-0.019,2.9%,2.9%,constant,2021-09-19,2021-09-19,74.7,61.5,2021-09-26
2021-09-27,France,FRA,EURO,65039359,-0.032,10.6%,1,Minimal,-0.033,-0.031,1.3%,1.4%,decreasing,2021-09-19,2021-09-19,77.1,67.9,2021-09-26
2021-09-27,Georgia,GEO,EURO,3989175,-0.035,31.9%,0,Minimal,-0.037,-0.034,,,,,,24.4,19.7,2021-09-27
2021-09-27,Germany,DEU,EURO,83166711,-0.028,29.6%,0,Minimal,-0.028,-0.027,6.5%,7.3%,decreasing,2021-09-19,2021-09-12,67.8,64.1,2021-09-27
2021-09-27,Gibraltar,GIB,EURO,33691,0.003,4.3%,0,Minimal,-0.025,0.032,,,,,,118.5,117.5,2021-09-25
2021-09-27,Greece,GRC,EURO,10718565,-0.006,66.6%,0,Low,-0.007,-0.004,2.0%,1.2%,increasing,2021-09-19,2021-09-19,59.9,56.7,2021-09-27
2021-09-27,Greenland,GRL,EURO,56772,0.043,131.2%,0,High,0.02,0.066,,,,,,72.6,64.7,2021-09-27
2021-09-27,Guernsey,GGY,EURO,64468,-0.022,30.0%,1,Minimal,-0.042,-0.001,,,,,,,,2021-09-27
2021-09-27,Holy See,VAT,EURO,809,,,,,,,,,,,,,,
2021-09-27,Hungary,HUN,EURO,9769526,0.042,4.7%,0,Low,0.039,0.046,2.7%,2.5%,constant,2021-09-19,2021-09-19,,,
2021-09-27,Iceland,ISL,EURO,364134,0.006,28.2%,0,Minimal,-0.006,0.019,1.6%,1.0%,increasing,2021-09-19,2021-09-19,77.3,75.7,2021-09-23
2021-09-27,Ireland,IRL,EURO,4964440,-0.002,20.4%,2,Minimal,-0.004,-0.001,5.3%,5.3%,constant,2021-09-19,2021-09-19,75.9,73.9,2021-09-27
2021-09-27,Isle of Man,IMN,EURO,85032,0.031,15.0%,5,Low,0.018,0.044,,,,,,77,75.1,2021-09-24
2021-09-27,Israel,ISR,EURO,8655541,-0.033,54.1%,0,Minimal,-0.034,-0.032,5.7%,5.6%,increasing,2021-09-19,2021-09-12,70.4,64.9,2021-09-27
2021-09-27,Italy,ITA,EURO,59641488,-0.02,9.9%,0,Minimal,-0.021,-0.019,1.6%,1.6%,constant,2021-09-19,2021-09-19,75.4,68.2,2021-09-27
2021-09-27,Jersey,JEY,EURO,107796,-0.048,6.7%,0,Minimal,-0.063,-0.034,,,,,,71.4,68.5,2021-09-19
2021-09-27,Kazakhstan,KAZ,EURO,18776707,-0.031,30.9%,0,Minimal,-0.032,-0.03,3.4%,4.1%,decreasing,2021-06-06,2021-05-30,40.1,34.1,2021-09-27
2021-09-27,Kosovo†,XKX,EURO,1795666,-0.116,5.8%,0,Minimal,-0.12,-0.112,19.0%,48.8%,decreasing,2021-09-19,2021-09-12,43.4,28.1,2021-09-27
2021-09-27,Kyrgyzstan,KGZ,EURO,6524191,-0.018,5.2%,6,Low,-0.026,-0.01,2.0%,2.2%,constant,2021-09-19,2021-09-12,12.5,9.3,2021-09-27
2021-09-27,Latvia,LVA,EURO,1907675,0.022,61.2%,2,Low,0.019,0.025,1.5%,1.1%,increasing,2021-09-19,2021-09-12,47.7,43.8,2021-09-27
2021-09-27,Liechtenstein,LIE,EURO,38747,-0.054,9.1%,0,Minimal,-0.088,-0.021,2.1%,3.8%,constant,2021-09-19,2021-09-12,62.9,59,2021-09-26
2021-09-27,Lithuania,LTU,EURO,2794090,0.029,45.0%,2,Medium,0.027,0.031,5.1%,5.1%,constant,2021-09-19,2021-09-19,62.3,57.5,2021-09-27
2021-09-27,Luxembourg,LUX,EURO,626108,-0.016,8.8%,0,Minimal,-0.024,-0.007,1.9%,1.9%,constant,2021-09-19,2021-09-19,66.8,,2021-09-26
2021-09-27,Malta,MLT,EURO,514564,-0.058,5.4%,0,Minimal,-0.072,-0.045,1.5%,1.8%,constant,2021-09-19,2021-09-12,81.7,81.6,2021-09-26
2021-09-27,Monaco,MCO,EURO,39244,-0.118,7.6%,1,Minimal,-0.165,-0.075,,,,,,68,59.4,2021-09-16
2021-09-27,Montenegro,MNE,EURO,628062,-0.007,74.1%,0,Low,-0.01,-0.004,,,,,,37.9,33.3,2021-09-27
2021-09-27,Netherlands,NLD,EURO,17407585,-0.023,14.2%,0,Minimal,-0.025,-0.022,3.9%,4.2%,decreasing,2021-09-19,2021-09-12,69.6,63,2021-09-26
2021-09-27,North Macedonia,MKD,EURO,2083380,-0.006,36.2%,2,Minimal,-0.01,-0.003,,,,,,37.5,34.3,2021-09-25
2021-09-27,Norway,NOR,EURO,5367580,-0.056,42.8%,1,Minimal,-0.058,-0.053,4.4%,2.6%,increasing,2021-09-19,2021-09-19,77,67.3,2021-09-26
2021-09-27,Poland,POL,EURO,37958138,0.025,2.6%,0,Low,0.022,0.028,1.7%,1.6%,constant,2021-09-19,2021-09-19,52.1,51.1,2021-09-27
2021-09-27,Portugal,PRT,EURO,10295909,-0.034,5.4%,0,Minimal,-0.036,-0.032,1.7%,1.7%,constant,2021-09-19,2021-09-19,86.8,83.9,2021-09-27
2021-09-27,Republic of Moldova,MDA,EURO,4033963,0.021,63.8%,0,Low,0.019,0.024,11.3%,11.6%,constant,2021-09-19,2021-09-12,,19.2,2021-09-27
2021-09-27,Romania,ROU,EURO,19328838,0.067,80.0%,0,High,0.066,0.068,9.7%,5.4%,increasing,2021-09-19,2021-09-12,28.3,27.6,2021-09-26
2021-09-27,Russian Federation,RUS,EURO,145934460,0.011,73.3%,4,Medium,0.011,0.012,5.5%,4.8%,increasing,2021-07-18,2021-07-11,32.8,28.6,2021-09-27
2021-09-27,San Marino,SMR,EURO,33938,-0.094,3.0%,0,Minimal,-0.134,-0.056,,,,,,72,72,2021-09-26
2021-09-27,Serbia,SRB,EURO,6926705,0.01,89.1%,0,High,0.01,0.011,29.1%,25.0%,increasing,2021-09-19,2021-09-12,43.6,41.6,2021-09-26
2021-09-27,Slovakia,SVK,EURO,5457873,0.038,24.9%,0,Low,0.035,0.041,2.3%,2.4%,constant,2021-09-19,2021-09-19,44.8,41.2,2021-09-27
2021-09-27,Slovenia,SVN,EURO,2095861,-0.015,43.5%,0,Low,-0.017,-0.012,20.2%,3.1%,increasing,2021-09-19,2021-09-19,53.4,47.3,2021-09-27
2021-09-27,Spain,ESP,EURO,47332614,-0.081,2.5%,0,Minimal,-0.082,-0.079,3.2%,4.2%,decreasing,2021-09-19,2021-09-12,79.5,77,2021-09-26
2021-09-27,Sweden,SWE,EURO,10327589,-0.059,7.2%,0,Minimal,-0.061,-0.056,3.4%,2.4%,increasing,2021-09-19,2021-09-19,69,62.8,2021-09-24
2021-09-27,Switzerland,CHE,EURO,8654618,-0.065,15.9%,1,Minimal,-0.067,-0.064,5.0%,7.8%,decreasing,2021-09-19,2021-09-12,63.3,54.6,2021-09-26
2021-09-27,Tajikistan,TJK,EURO,9537642,-0.347,0.0%,7,Low,-0.42,-0.281,,,,,,24.2,16.4,2021-09-20
2021-09-27,Turkey,TUR,EURO,84339067,0.011,45.6%,0,Low,0.01,0.011,7.8%,7.3%,increasing,2021-09-19,2021-09-12,63.5,51.9,2021-09-27
2021-09-27,Turkmenistan,TKM,EURO,6031187,,,,,,,,,,,,0.5,0.2,2021-04-04
2021-09-27,Ukraine,UKR,EURO,43733759,0.045,39.9%,0,Low,0.044,0.046,8.3%,6.0%,increasing,2021-09-19,2021-09-12,15.7,12.6,2021-09-27
2021-09-27,United Kingdom,GBR,EURO,67886004,-0.006,54.7%,7,Medium,-0.007,-0.006,3.0%,3.3%,decreasing,2021-09-19,2021-09-12,71.8,65.9,2021-09-26
2021-09-27,Uzbekistan,UZB,EURO,33469199,-0.015,55.3%,0,Low,-0.018,-0.012,1.9%,1.8%,increasing,2021-09-05,2021-08-29,,11.1,2021-09-21
2021-09-27,Anguilla,AIA,PAHO,15002,-0.028,37.5%,0,Minimal,-0.063,0.007,,,,,,63.3,60.6,2021-09-24
2021-09-27,Antigua and Barbuda,ATG,PAHO,97929,-0.007,47.1%,0,Low,-0.018,0.004,,,,,,49.6,41.5,2021-09-24
2021-09-27,Argentina,ARG,PAHO,45195774,-0.039,5.1%,1,Minimal,-0.04,-0.037,,,,,,65.3,47.5,2021-09-27
2021-09-27,Aruba,ABW,PAHO,106766,-0.076,19.4%,0,Minimal,-0.09,-0.062,,,,,,76,69.8,2021-09-27
2021-09-27,Bahamas,BHS,PAHO,393244,-0.033,38.4%,0,Minimal,-0.041,-0.026,,,,,,29.1,17.8,2021-09-24
2021-09-27,Barbados,BRB,PAHO,287375,0.057,149.5%,1,High,0.05,0.064,,,,,,46,35.4,2021-09-25
2021-09-27,Belize,BLZ,PAHO,397628,0.005,41.5%,0,Low,-0.002,0.011,,,,,,47.5,29,2021-09-24
2021-09-27,Bermuda,BMU,PAHO,62273,0.004,89.3%,0,Medium,-0.004,0.011,,,,,,70.4,68.8,2021-09-24
2021-09-27,Bolivia (Plurinational State of),BOL,PAHO,11673021,-0.022,8.3%,0,Minimal,-0.026,-0.018,6.0%,6.5%,constant,2021-09-19,2021-09-12,36.4,27.9,2021-09-26
2021-09-27,Bonaire,XAA,PAHO,20915,-0.099,13.4%,1,Minimal,-0.125,-0.074,,,,,,,,
2021-09-27,Brazil,BRA,PAHO,212559417,,20.9%,0,,,,,,,,,70.5,41.4,2021-09-27
2021-09-27,British Virgin Islands,VGB,PAHO,30237,0.133,3.0%,1,Medium,0.071,0.201,,,,,,57.7,49.5,2021-09-24
2021-09-27,Canada,CAN,PAHO,37742154,-0.002,48.3%,0,Low,-0.003,-0.001,4.6%,4.8%,decreasing,2021-09-19,2021-09-12,77.2,71.1,2021-09-27
2021-09-27,Cayman Islands,CYM,PAHO,65720,-0.063,37.0%,0,Minimal,-0.098,-0.03,,,,,,83.8,83.8,2021-09-27
2021-09-27,Chile,CHL,PAHO,19116201,0.034,5.9%,2,Low,0.031,0.037,1.0%,0.8%,increasing,2021-09-19,2021-09-12,78.5,73.7,2021-09-26
2021-09-27,Colombia,COL,PAHO,50882891,-0.001,5.0%,4,Low,-0.002,0.001,3.4%,3.6%,decreasing,2021-09-19,2021-09-12,50.9,32.5,2021-09-25
2021-09-27,Costa Rica,CRI,PAHO,5094118,-0.012,75.9%,0,Low,-0.013,-0.01,38.2%,36.9%,increasing,2021-09-19,2021-09-12,64.3,39.3,2021-09-20
2021-09-27,Cuba,CUB,PAHO,11326616,-0.015,70.0%,0,Low,-0.016,-0.014,8.5%,6.0%,increasing,2021-07-04,2021-06-27,79.2,43.6,2021-09-25
2021-09-27,Curaçao,CUW,PAHO,164093,-0.012,13.1%,0,Minimal,-0.023,-0.001,,,,,,59.6,54.3,2021-09-25
2021-09-27,Dominica,DMA,PAHO,71991,-0.053,40.8%,0,Minimal,-0.062,-0.044,,,,,,32.8,29.2,2021-09-24
2021-09-27,Dominican Republic,DOM,PAHO,10847910,0.016,16.4%,1,Minimal,0.012,0.02,36.0%,38.5%,constant,2021-08-29,2021-08-22,55.6,44.9,2021-09-26
2021-09-27,Ecuador,ECU,PAHO,17643054,-0.007,5.6%,0,Minimal,-0.012,-0.002,21.3%,11.7%,increasing,2021-09-12,2021-09-05,62.8,55.8,2021-09-23
2021-09-27,El Salvador,SLV,PAHO,6486205,-0.046,63.9%,1,Minimal,-0.05,-0.041,11.8%,7.2%,increasing,2021-04-18,2021-04-11,62.5,51.3,2021-09-27
2021-09-27,Falkland Islands (Malvinas),FLK,PAHO,3483,,,,,,,,,,,,75.6,51,2021-04-14
2021-09-27,French Guiana,GUF,PAHO,298682,-0.01,94.0%,0,Low,-0.015,-0.005,,,,,,,,
2021-09-27,Grenada,GRD,PAHO,112523,-0.013,53.3%,0,Low,-0.019,-0.008,,,,,,29.4,20,2021-09-24
2021-09-27,Guadeloupe,GLP,PAHO,400124,-0.047,6.1%,0,Minimal,-0.052,-0.041,,,,,,,,
2021-09-27,Guatemala,GTM,PAHO,17915568,-0.021,51.3%,0,Minimal,-0.022,-0.019,24.2%,31.6%,decreasing,2021-09-19,2021-09-12,24.5,12.8,2021-09-26
2021-09-27,Guyana,GUY,PAHO,786552,0.012,99.9%,0,High,0.007,0.017,,,,,,45.1,23.4,2021-09-27
2021-09-27,Haiti,HTI,PAHO,11402528,-0.029,6.5%,0,Minimal,-0.045,-0.013,,,,,,0.4,0.2,2021-09-21
2021-09-27,Honduras,HND,PAHO,9904607,-0.03,46.9%,0,Minimal,-0.033,-0.028,,,,,,32.4,20.1,2021-09-24
