"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2021-11-22","Ethiopia","ETH","AFRO",114963588,-0.019,"9.4%",0,"Minimal",-0.023,-0.014,"3.9%","4.8%","decreasing","2021-11-21","2021-11-14",3.4,1.2,"2021-11-20"
"2021-11-22","Gabon","GAB","AFRO",2225734,-0.059,"12.1%",0,"Minimal",-0.068,-0.05,"3.5%","2.5%","increasing","2021-11-21","2021-11-14",6.7,4.9,"2021-11-15"
"2021-11-22","Gambia","GMB","AFRO",2416668,-0.021,"0.8%",2,"Minimal",-0.093,0.05,"0.5%","1.7%","constant","2021-10-31","2021-10-24",9.8,9.2,"2021-11-14"
"2021-11-22","Ghana","GHA","AFRO",31072940,-0.087,"1.3%",0,"Minimal",-0.101,-0.073,,,,,,8.1,2.7,"2021-11-18"
"2021-11-22","Guinea","GIN","AFRO",13132795,-0.139,"0.0%",0,"Minimal",-0.191,-0.091,"10.1%","1.8%","increasing","2021-11-14","2021-11-07",12.1,5.9,"2021-11-10"
"2021-11-22","Guinea-Bissau","GNB","AFRO",1968001,0.051,"13.4%",0,"Low",0.032,0.071,"28.3%","88.0%","decreasing","2021-11-21","2021-11-14",16,0.9,"2021-11-16"
"2021-11-22","Kenya","KEN","AFRO",53771296,0.005,"4.3%",0,"Minimal",-0.004,0.014,"1.7%","1.5%","constant","2021-11-21","2021-11-14",7.4,4.4,"2021-11-18"
"2021-11-22","Lesotho","LSO","AFRO",2142249,-0,"0.6%",2,"Minimal",-0.034,0.033,"1.0%","0.1%","increasing","2021-11-21","2021-11-14",16.2,15.8,"2021-10-10"
"2021-11-22","Liberia","LBR","AFRO",5057681,,,,,,,,,,,,9.8,9,"2021-11-18"
"2021-11-22","Madagascar","MDG","AFRO",27691018,,,,,,,"3.5%","1.3%","increasing","2021-08-29","2021-08-22",1.6,1.5,"2021-11-18"
"2021-11-22","Malawi","MWI","AFRO",19129952,0.015,"0.3%",0,"Minimal",-0.024,0.054,,,,,,5.6,3.1,"2021-11-20"
"2021-11-22","Mali","MLI","AFRO",20250833,0.004,"17.0%",0,"Minimal",-0.007,0.015,"4.0%","3.8%","constant","2021-11-21","2021-11-14",1.6,1.3,"2021-11-02"
"2021-11-22","Mauritania","MRT","AFRO",4649658,0.012,"15.1%",0,"Minimal",0.003,0.021,"4.5%","3.8%","constant","2021-11-21","2021-11-14",22.5,14.4,"2021-11-18"
"2021-11-22","Mauritius","MUS","AFRO",1271768,0.903,"994.4%",0,"Very High",0.891,0.914,"7.3%","5.6%","increasing","2021-11-07","2021-10-31",71.8,69.1,"2021-11-18"
"2021-11-22","Mayotte","MYT","AFRO",272815,-0.029,"3.1%",1,"Minimal",-0.048,-0.01,,,,,,,,
"2021-11-22","Mozambique","MOZ","AFRO",31255435,-0.002,"0.5%",1,"Minimal",-0.025,0.021,"1.6%","1.3%","constant","2021-11-14","2021-11-07",18.9,9.5,"2021-11-18"
"2021-11-22","Namibia","NAM","AFRO",2540905,-0.065,"0.3%",0,"Minimal",-0.089,-0.041,"3.5%","1.0%","increasing","2021-11-14","2021-11-07",13.6,11.2,"2021-11-18"
"2021-11-22","Niger","NER","AFRO",24206644,-0.01,"15.3%",0,"Minimal",-0.026,0.005,"3.3%","3.5%","constant","2021-11-21","2021-11-14",2.1,1.9,"2021-11-14"
"2021-11-22","Nigeria","NGA","AFRO",206139589,-0.038,"3.5%",0,"Minimal",-0.046,-0.03,,,,,,2.9,1.6,"2021-11-18"
"2021-11-22","Réunion","REU","AFRO",895312,0.043,"20.1%",1,"Low",0.037,0.05,,,,,,,,
"2021-11-22","Rwanda","RWA","AFRO",12952218,-0.054,"0.8%",0,"Minimal",-0.069,-0.04,"0.1%","0.3%","decreasing","2021-11-21","2021-11-14",40.4,22.1,"2021-11-18"
"2021-11-22","Saint Helena","SHN","AFRO",6071,,,,,,,,,,,,71.8,58.2,"2021-05-05"
"2021-11-22","Sao Tome and Principe","STP","AFRO",219159,-0.13,"0.3%",0,"Minimal",-0.225,-0.047,,,,,,37,13,"2021-11-10"
"2021-11-22","Senegal","SEN","AFRO",16743927,-0.014,"0.2%",1,"Minimal",-0.061,0.033,"0.2%","0.2%","constant","2021-11-21","2021-11-14",7.7,5.3,"2021-10-20"
"2021-11-22","Seychelles","SYC","AFRO",98347,0.052,"12.8%",0,"Low",0.039,0.065,,,,,,83,78.8,"2021-11-17"
"2021-11-22","Sierra Leone","SLE","AFRO",7976983,,,,,,,"0.0%","0.1%","constant","2021-11-21","2021-11-14",7.6,3.8,"2021-11-10"
"2021-11-22","South Africa","ZAF","AFRO",59308690,0.065,"2.5%",5,"High",0.061,0.069,"1.0%","1.0%","constant","2021-11-14","2021-11-07",28.1,23.4,"2021-11-21"
"2021-11-22","South Sudan","SSD","AFRO",11193725,0.013,"5.9%",1,"Minimal",-0.006,0.033,"2.7%","2.4%","constant","2021-11-21","2021-11-14",0.8,0.6,"2021-11-09"
"2021-11-22","Togo","TGO","AFRO",8278724,0.009,"2.6%",3,"Low",-0.019,0.038,"1.1%","0.4%","increasing","2021-11-21","2021-11-14",11.7,5.8,"2021-11-12"
"2021-11-22","Uganda","UGA","AFRO",45741007,-0.015,"1.0%",0,"Minimal",-0.025,-0.005,"0.9%","1.2%","decreasing","2021-11-14","2021-11-07",8.4,2,"2021-11-15"
"2021-11-22","United Republic of Tanzania","TZA","AFRO",59734218,-0.055,"0.1%",0,"Minimal",-0.095,-0.016,,,,,,,1.6,"2021-10-29"
"2021-11-22","Western Sahara","ESH","AFRO",597339,,,,,,,,,,,,,,
"2021-11-22","Zambia","ZMB","AFRO",18383955,-0.033,"0.4%",1,"Minimal",-0.051,-0.015,"0.3%","0.5%","decreasing","2021-11-14","2021-11-07",,3.5,"2021-11-19"
"2021-11-22","Zimbabwe","ZWE","AFRO",14862924,0.004,"1.2%",0,"Minimal",-0.008,0.017,"1.4%","1.1%","increasing","2021-11-14","2021-11-07",24.7,18.5,"2021-11-21"
"2021-11-22","Afghanistan","AFG","EMRO",38928346,0.037,"2.4%",2,"Low",0.025,0.048,,,,,,9.1,8.2,"2021-11-14"
"2021-11-22","Bahrain","BHR","EMRO",1701575,-0.04,"0.7%",0,"Minimal",-0.054,-0.026,"0.1%","0.2%","decreasing","2021-11-14","2021-11-07",69.7,67.8,"2021-11-21"
"2021-11-22","Djibouti","DJI","EMRO",988000,-0.069,"0.4%",1,"Minimal",-0.143,0.001,,,,,,7.1,2.6,"2021-11-18"
"2021-11-22","Egypt","EGY","EMRO",102334404,-0.001,"58.8%",1,"Low",-0.003,0.002,,,,,,21.3,13.5,"2021-11-13"
"2021-11-22","Iran (Islamic Republic of)","IRN","EMRO",83992949,-0.033,"14.9%",0,"Minimal",-0.034,-0.032,"15.4%","14.4%","increasing","2021-11-14","2021-11-07",67.5,53.2,"2021-11-21"
"2021-11-22","Iraq","IRQ","EMRO",40222493,-0.028,"6.5%",0,"Minimal",-0.03,-0.025,"7.6%","22.7%","decreasing","2021-11-14","2021-11-07",16.7,10.1,"2021-11-15"
"2021-11-22","Jordan","JOR","EMRO",10203134,0.03,"37.0%",4,"Medium",0.029,0.032,"20.6%","19.0%","increasing","2021-11-14","2021-11-07",40,36,"2021-11-21"
"2021-11-22","Kuwait","KWT","EMRO",4270571,-0.016,"1.1%",0,"Minimal",-0.031,-0.001,"0.1%","0.1%","constant","2021-11-14","2021-11-07",,,"2021-08-14"
"2021-11-22","Lebanon","LBN","EMRO",6825445,0.017,"16.6%",0,"Minimal",0.015,0.02,,,,,,27.4,24,"2021-11-21"
"2021-11-22","Libya","LBY","EMRO",6871292,-0.025,"15.7%",0,"Minimal",-0.028,-0.022,"17.2%","15.8%","increasing","2021-11-14","2021-11-07",23.6,8.1,"2021-11-18"
"2021-11-22","Morocco","MAR","EMRO",36910560,-0.041,"1.0%",2,"Minimal",-0.048,-0.035,"1.2%","1.8%","decreasing","2021-11-14","2021-11-07",66.3,61.2,"2021-11-17"
"2021-11-22","occupied Palestinian territory","PSE","EMRO",5101414,-0.033,"7.4%",2,"Minimal",-0.037,-0.028,"6.7%","8.1%","decreasing","2021-11-14","2021-11-07",36.8,25.9,"2021-11-10"
"2021-11-22","Oman","OMN","EMRO",5106626,-0.002,"0.6%",3,"Low",-0.024,0.021,,,,,,60.5,53.5,"2021-11-09"
"2021-11-22","Pakistan","PAK","EMRO",220892340,-0.036,"5.3%",0,"Minimal",-0.04,-0.033,"1.3%","1.5%","decreasing","2021-11-07","2021-10-31",35.7,22.2,"2021-11-19"
"2021-11-22","Qatar","QAT","EMRO",2881053,0.012,"7.6%",0,"Minimal",0.006,0.018,"1.6%","1.3%","constant","2021-10-24","2021-10-17",,,"2021-11-21"
"2021-11-22","Saudi Arabia","SAU","EMRO",34813871,-0.015,"0.8%",0,"Minimal",-0.026,-0.004,"0.1%","0.2%","decreasing","2021-11-14","2021-11-07",70.4,63.8,"2021-11-21"
"2021-11-22","Somalia","SOM","EMRO",15893222,-0.075,"10.6%",0,"Minimal",-0.086,-0.064,,,,,,3.7,3.6,"2021-11-13"
"2021-11-22","Sudan","SDN","EMRO",43849260,0.053,"21.4%",0,"Low",0.042,0.064,,,,,,2.6,,"2021-10-20"
"2021-11-22","Syrian Arab Republic","SYR","EMRO",17500658,-0.042,"37.5%",0,"Minimal",-0.048,-0.037,,,,,,4.7,4.1,"2021-11-15"
"2021-11-22","Tunisia","TUN","EMRO",11818619,-0.02,"1.0%",0,"Minimal",-0.025,-0.015,,,,,,49.9,41.1,"2021-11-20"
"2021-11-22","United Arab Emirates","ARE","EMRO",9890402,-0.004,"1.9%",6,"Low",-0.012,0.004,"0.0%","0.0%","constant","2021-11-14","2021-11-07",99.1,89.3,"2021-11-15"
"2021-11-22","Yemen","YEM","EMRO",29825964,-0.054,"4.8%",0,"Minimal",-0.079,-0.029,,,,,,1.8,1.2,"2021-11-17"
"2021-11-22","Albania","ALB","EURO",2877800,0.001,"43.5%",0,"Low",-0.002,0.004,"0.4%","0.4%","constant","2021-06-13","2021-06-06",36.7,32.5,"2021-11-18"
"2021-11-22","Andorra","AND","EURO",77265,0.051,"33.9%",0,"Low",0.037,0.065,,,,,,71.2,64.1,"2021-10-31"
"2021-11-22","Armenia","ARM","EURO",2963234,-0.049,"34.9%",0,"Minimal",-0.051,-0.047,"12.2%","34.9%","decreasing","2021-11-14","2021-11-07",21.8,9.4,"2021-11-14"
"2021-11-22","Austria","AUT","EURO",8901064,0.049,"131.8%",0,"High",0.049,0.05,"2.4%","1.7%","increasing","2021-11-14","2021-11-07",69.9,65.4,"2021-11-20"
"2021-11-22","Azerbaijan","AZE","EURO",10139175,-0.006,"46.7%",0,"Low",-0.007,-0.004,"37.2%","17.5%","increasing","2021-11-14","2021-11-07",49.8,44.6,"2021-11-21"
"2021-11-22","Belarus","BLR","EURO",9449321,-0.005,"89.1%",0,"Low",-0.006,-0.003,"6.4%","5.5%","increasing","2021-11-07","2021-10-31",34.5,25.7,"2021-11-14"
"2021-11-22","Belgium","BEL","EURO",11522440,0.008,"62.4%",0,"Low",0.007,0.008,"12.7%","10.9%","increasing","2021-11-14","2021-11-07",76.3,75,"2021-11-18"
"2021-11-22","Bosnia and Herzegovina","BIH","EURO",3280815,0.005,"40.8%",0,"Low",0.002,0.007,"35.8%","48.7%","decreasing","2021-11-14","2021-11-07",25.4,22,"2021-11-04"
"2021-11-22","Bulgaria","BGR","EURO",6951482,-0.036,"53.0%",0,"Minimal",-0.037,-0.035,"11.0%","11.4%","decreasing","2021-11-07","2021-10-31",,24.4,"2021-11-21"
"2021-11-22","Croatia","HRV","EURO",4058165,0.018,"81.4%",0,"High",0.017,0.019,"25.0%","19.0%","increasing","2021-11-07","2021-10-31",52.3,46.7,"2021-11-20"
"2021-11-22","Cyprus","CYP","EURO",888005,0.035,"33.7%",0,"Low",0.031,0.04,"0.4%","0.4%","constant","2021-11-14","2021-11-07",69,64.9,"2021-11-18"
"2021-11-22","Czechia","CZE","EURO",10693939,0.052,"115.2%",0,"Very High",0.052,0.053,"10.6%","8.9%","increasing","2021-11-14","2021-11-07",60.9,58.5,"2021-11-21"
"2021-11-22","Denmark","DNK","EURO",5822763,0.046,"104.1%",0,"High",0.045,0.048,"1.7%","1.2%","increasing","2021-11-07","2021-11-07",77.9,76.2,"2021-11-18"
"2021-11-22","Estonia","EST","EURO",1328976,-0.053,"41.5%",3,"Low",-0.055,-0.051,"14.6%","20.3%","decreasing","2021-11-14","2021-11-07",61.8,58.7,"2021-11-20"
"2021-11-22","Faroe Islands","FRO","EURO",48865,-0.043,"47.1%",0,"Minimal",-0.053,-0.033,,,,,,82.3,78.1,"2021-11-05"
"2021-11-22","Finland","FIN","EURO",5525292,-0.016,"76.0%",0,"Low",-0.019,-0.013,"5.8%","5.8%","constant","2021-11-14","2021-11-07",77.3,72.2,"2021-11-21"
"2021-11-22","France","FRA","EURO",65039359,0.076,"35.2%",5,"High",0.076,0.077,"3.2%","2.7%","increasing","2021-11-14","2021-11-07",79.4,71.6,"2021-11-18"
"2021-11-22","Georgia","GEO","EURO",3989175,-0.009,"80.0%",0,"Low",-0.01,-0.008,"8.8%","9.2%","decreasing","2021-10-31","2021-10-24",28,24.6,"2021-11-21"
"2021-11-22","Germany","DEU","EURO",83166711,0.055,"131.1%",1,"Very High",0.054,0.055,"14.5%","11.3%","increasing","2021-11-07","2021-10-31",70.5,68,"2021-11-21"
"2021-11-22","Gibraltar","GIB","EURO",33691,0.056,"42.7%",0,"Medium",0.045,0.067,,,,,,121.4,118.2,"2021-11-20"
"2021-11-22","Greece","GRC","EURO",10718565,0.013,"98.1%",0,"High",0.012,0.013,"3.3%","2.3%","increasing","2021-11-14","2021-11-07",64.4,60.8,"2021-11-21"
"2021-11-22","Greenland","GRL","EURO",56772,0.035,"102.2%",0,"High",0.017,0.053,,,,,,70.7,65.6,"2021-11-04"
"2021-11-22","Guernsey","GGY","EURO",64468,0.024,"93.5%",0,"High",0.013,0.035,,,,,,,,"2021-11-15"
"2021-11-22","Holy See","VAT","EURO",809,,,,,,,,,,,,,,
"2021-11-22","Hungary","HUN","EURO",9769526,0.008,"90.6%",0,"High",0.007,0.009,"21.5%","17.9%","increasing","2021-11-14","2021-11-07",,,
"2021-11-22","Iceland","ISL","EURO",364134,-0.003,"73.6%",0,"Low",-0.01,0.003,"5.8%","4.9%","increasing","2021-11-14","2021-11-07",78.1,76.9,"2021-11-18"
"2021-11-22","Ireland","IRL","EURO",4964440,0.025,"71.1%",1,"Medium",0.024,0.027,"13.9%","12.3%","increasing","2021-11-14","2021-11-07",77.4,76,"2021-11-18"
"2021-11-22","Isle of Man","IMN","EURO",85032,0.007,"18.8%",3,"Low",-0.004,0.018,,,,,,80.2,76.2,"2021-11-19"
"2021-11-22","Israel","ISR","EURO",8655541,-0.034,"3.9%",0,"Minimal",-0.038,-0.031,"0.6%","0.7%","decreasing","2021-11-14","2021-11-07",72.4,66.6,"2021-11-21"
"2021-11-22","Italy","ITA","EURO",59641488,0.049,"25.8%",0,"Low",0.049,0.05,"1.4%","1.1%","increasing","2021-11-14","2021-11-07",78.8,73.9,"2021-11-21"
"2021-11-22","Jersey","JEY","EURO",107796,0.023,"31.6%",0,"Minimal",0.015,0.031,,,,,,73.6,69.5,"2021-11-14"
"2021-11-22","Kazakhstan","KAZ","EURO",18776707,-0.012,"14.3%",3,"Low",-0.014,-0.01,"3.4%","4.1%","decreasing","2021-06-06","2021-05-30",46,42.3,"2021-11-21"
"2021-11-22","Kosovo†","XKX","EURO",1795666,-0.031,"0.5%",1,"Minimal",-0.052,-0.011,"2.3%","2.7%","constant","2021-11-14","2021-11-07",47.3,42.1,"2021-11-20"
"2021-11-22","Kyrgyzstan","KGZ","EURO",6524191,-0.011,"4.8%",1,"Minimal",-0.019,-0.002,"1.9%","2.9%","decreasing","2021-11-07","2021-10-31",16.5,13,"2021-11-21"
"2021-11-22","Latvia","LVA","EURO",1907675,-0.044,"34.6%",0,"Minimal",-0.046,-0.042,"9.5%","9.4%","constant","2021-11-14","2021-11-07",65.7,59.8,"2021-11-21"
"2021-11-22","Liechtenstein","LIE","EURO",38747,0.054,"91.6%",0,"High",0.039,0.069,"12.9%","11.3%","constant","2021-11-14","2021-11-07",66,64.1,"2021-11-18"
"2021-11-22","Lithuania","LTU","EURO",2794090,-0.022,"55.8%",0,"Minimal",-0.024,-0.021,"12.0%","16.2%","decreasing","2021-11-14","2021-11-07",66.3,63.1,"2021-11-21"
"2021-11-22","Luxembourg","LUX","EURO",626108,0.025,"30.4%",0,"Minimal",0.02,0.03,"7.6%","6.7%","increasing","2021-11-14","2021-11-07",70.5,,"2021-11-14"
"2021-11-22","Malta","MLT","EURO",514564,0.051,"19.0%",0,"Low",0.04,0.062,"2.4%","1.7%","increasing","2021-11-14","2021-11-07",84.4,83.8,"2021-11-20"
"2021-11-22","Monaco","MCO","EURO",39244,0.093,"43.0%",1,"High",0.063,0.124,,,,,,68,59.4,"2021-09-16"
"2021-11-22","Montenegro","MNE","EURO",628062,-0.026,"58.9%",0,"Minimal",-0.029,-0.023,,,,,,42.9,40,"2021-11-20"
"2021-11-22","Netherlands","NLD","EURO",17407585,0.055,"148.6%",1,"Very High",0.055,0.056,"7.5%","6.0%","increasing","2021-11-07","2021-10-31",,,"2021-11-17"
"2021-11-22","North Macedonia","MKD","EURO",2083380,-0.002,"34.5%",0,"Minimal",-0.006,0.001,,,,,,42.2,37.8,"2021-11-18"
"2021-11-22","Norway","NOR","EURO",5367580,-0.01,"67.5%",0,"Low",-0.012,-0.008,"10.8%","9.9%","increasing","2021-11-14","2021-11-07",78.7,70.5,"2021-11-17"
"2021-11-22","Poland","POL","EURO",37958138,0.047,"69.7%",0,"Medium",0.046,0.047,"11.3%","19.2%","decreasing","2021-11-14","2021-11-07",54.3,53.4,"2021-11-20"
"2021-11-22","Portugal","PRT","EURO",10295909,0.061,"15.3%",0,"Medium",0.059,0.063,"3.6%","3.0%","increasing","2021-11-14","2021-11-07",87.9,86.7,"2021-11-15"
"2021-11-22","Republic of Moldova","MDA","EURO",4033963,-0.026,"44.2%",0,"Minimal",-0.028,-0.024,"17.1%","18.8%","decreasing","2021-11-07","2021-10-31",,22.7,"2021-11-21"
"2021-11-22","Romania","ROU","EURO",19328838,-0.065,"20.4%",0,"Minimal",-0.066,-0.064,"16.8%","22.1%","decreasing","2021-11-07","2021-10-31",,37,"2021-11-20"
"2021-11-22","Russian Federation","RUS","EURO",145934460,-0.005,"92.0%",0,"Low",-0.005,-0.005,,,,,,43.5,36.7,"2021-11-20"
"2021-11-22","San Marino","SMR","EURO",33938,0.076,"39.1%",1,"Medium",0.051,0.101,,,,,,74.5,65.8,"2021-11-07"
"2021-11-22","Serbia","SRB","EURO",6926705,-0.041,"44.3%",3,"Low",-0.042,-0.04,"25.7%","28.9%","decreasing","2021-11-14","2021-11-07",46.7,44.5,"2021-11-19"
"2021-11-22","Slovakia","SVK","EURO",5457873,0.034,"120.7%",0,"High",0.033,0.035,"10.7%","11.0%","decreasing","2021-11-14","2021-11-07",47,42.7,"2021-11-19"
"2021-11-22","Slovenia","SVN","EURO",2095861,0.022,"96.8%",0,"High",0.02,0.023,"40.7%","40.1%","constant","2021-11-14","2021-11-07",58.3,54.3,"2021-11-20"
"2021-11-22","Spain","ESP","EURO",47332614,0.022,"8.2%",0,"Low",0.021,0.024,"3.3%","2.3%","increasing","2021-11-07","2021-10-31",80.7,79.3,"2021-11-18"
"2021-11-22","Sweden","SWE","EURO",10327589,0.006,"10.7%",0,"Minimal",0.003,0.008,"5.3%","6.0%","decreasing","2021-11-14","2021-11-07",70.6,67.7,"2021-11-19"
"2021-11-22","Switzerland","CHE","EURO",8654618,0.013,"41.2%",0,"Low",0.012,0.014,"10.1%","8.4%","increasing","2021-11-14","2021-11-07",67.1,65.3,"2021-11-18"
"2021-11-22","Tajikistan","TJK","EURO",9537642,,,,,,,,,,,,29.2,23.8,"2021-11-14"
"2021-11-22","Turkey","TUR","EURO",84339067,-0.024,"33.2%",2,"Minimal",-0.025,-0.024,"7.3%","7.9%","decreasing","2021-11-14","2021-11-07",66.4,59.3,"2021-11-21"
"2021-11-22","Turkmenistan","TKM","EURO",6031187,,,,,,,,,,,,72.5,53.2,"2021-08-29"
"2021-11-22","Ukraine","UKR","EURO",43733759,-0.015,"73.8%",0,"Low",-0.015,-0.014,"19.6%","20.3%","decreasing","2021-11-07","2021-10-31",29.3,22.5,"2021-11-21"
"2021-11-22","United Kingdom","GBR","EURO",67886004,0.009,"65.6%",3,"Medium",0.008,0.009,"4.1%","4.2%","decreasing","2021-11-14","2021-11-07",74.8,68,"2021-11-20"
"2021-11-22","Uzbekistan","UZB","EURO",33469199,-0.01,"25.7%",1,"Minimal",-0.014,-0.006,"1.0%","1.0%","constant","2021-11-07","2021-10-31",48.3,,"2021-11-19"
"2021-11-22","Anguilla","AIA","PAHO",15002,0.021,"83.2%",1,"High",0.004,0.037,,,,,,66,61.1,"2021-11-19"
"2021-11-22","Antigua and Barbuda","ATG","PAHO",97929,-0.056,"2.2%",0,"Minimal",-0.092,-0.022,,,,,,62.1,55.9,"2021-11-16"
"2021-11-22","Argentina","ARG","PAHO",45195774,0.04,"4.1%",0,"Low",0.038,0.042,,,,,,79.9,62.8,"2021-11-20"
"2021-11-22","Aruba","ABW","PAHO",106766,0.008,"10.3%",0,"Minimal",-0.011,0.028,,,,,,78.1,72.8,"2021-11-20"
"2021-11-22","Bahamas","BHS","PAHO",393244,-0.054,"8.2%",0,"Minimal",-0.074,-0.034,,,,,,37.9,34.2,"2021-11-19"
"2021-11-22","Barbados","BRB","PAHO",287375,-0.004,"53.2%",0,"Low",-0.008,-0,,,,,,53.1,46.7,"2021-11-19"
"2021-11-22","Belize","BLZ","PAHO",397628,-0.018,"27.9%",0,"Minimal",-0.024,-0.012,,,,,,56.9,47.2,"2021-11-12"
"2021-11-22","Bermuda","BMU","PAHO",62273,-0.045,"0.7%",0,"Minimal",-0.086,-0.005,,,,,,77.8,76.1,"2021-11-05"
"2021-11-22","Bolivia (Plurinational State of)","BOL","PAHO",11673021,0.04,"29.6%",0,"Low",0.037,0.042,"17.6%","14.6%","increasing","2021-11-14","2021-11-07",40.2,33.8,"2021-11-11"
"2021-11-22","Bonaire","XAA","PAHO",20915,0.007,"27.1%",0,"Minimal",-0.013,0.027,,,,,,,,
"2021-11-22","Brazil","BRA","PAHO",212559417,0.007,"11.8%",0,"Minimal",0.006,0.007,,,,,,76.4,60.4,"2021-11-17"
"2021-11-22","British Virgin Islands","VGB","PAHO",30237,,,,,,,,,,,,60,54.5,"2021-11-12"
"2021-11-22","Canada","CAN","PAHO",37742154,0.01,"27.8%",0,"Minimal",0.008,0.011,"3.0%","2.5%","increasing","2021-11-14","2021-11-07",79.9,76.4,"2021-11-21"
"2021-11-22","Cayman Islands","CYM","PAHO",65720,0.058,"177.5%",2,"Very High",0.053,0.064,,,,,,87.3,83.9,"2021-11-12"
"2021-11-22","Chile","CHL","PAHO",19116201,0.017,"23.2%",3,"Low",0.015,0.018,"3.4%","3.2%","increasing","2021-11-14","2021-11-07",87.8,83.4,"2021-11-20"
"2021-11-22","Colombia","COL","PAHO",50882891,0.02,"7.3%",0,"Minimal",0.018,0.021,"4.9%","4.5%","increasing","2021-11-14","2021-11-07",68.2,46.3,"2021-11-19"
"2021-11-22","Costa Rica","CRI","PAHO",5094118,-0.035,"7.7%",1,"Minimal",-0.04,-0.031,"9.2%","29.9%","decreasing","2021-11-07","2021-10-31",75,59.5,"2021-11-15"
"2021-11-22","Cuba","CUB","PAHO",11326616,-0.049,"3.2%",3,"Low",-0.052,-0.045,"8.5%","6.0%","increasing","2021-07-04","2021-06-27",89.4,79.8,"2021-11-19"
"2021-11-22","Curaçao","CUW","PAHO",164093,0.006,"3.3%",0,"Minimal",-0.016,0.028,,,,,,62.4,57.6,"2021-11-20"
"2021-11-22","Dominica","DMA","PAHO",71991,0.077,"64.3%",1,"High",0.064,0.091,,,,,,39.7,36.9,"2021-11-19"
"2021-11-22","Dominican Republic","DOM","PAHO",10847910,0.014,"70.0%",1,"Low",0.012,0.016,"36.0%","38.5%","constant","2021-08-29","2021-08-22",63.1,51,"2021-11-20"
