"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2021-10-25","Bahrain","BHR","EMRO",1701575,0.009,"2.4%",0,"Minimal",-0,0.017,"0.4%","0.4%","constant","2021-10-10","2021-10-03",69,66.9,"2021-10-24"
"2021-10-25","Djibouti","DJI","EMRO",988000,-0.12,"4.6%",0,"Minimal",-0.136,-0.104,,,,,,6.7,2.6,"2021-09-30"
"2021-10-25","Egypt","EGY","EMRO",102334404,0.007,"55.8%",0,"Low",0.005,0.01,,,,,,15.1,7.5,"2021-10-17"
"2021-10-25","Iran (Islamic Republic of)","IRN","EMRO",83992949,-0.008,"28.1%",1,"Minimal",-0.009,-0.007,"19.1%","25.6%","decreasing","2021-10-17","2021-10-10",60.2,34.4,"2021-10-23"
"2021-10-25","Iraq","IRQ","EMRO",40222493,-0.021,"13.5%",0,"Minimal",-0.022,-0.019,"15.1%","11.0%","increasing","2021-10-17","2021-10-10",13.1,8.1,"2021-10-17"
"2021-10-25","Jordan","JOR","EMRO",10203134,0.012,"16.5%",0,"Minimal",0.01,0.014,"22.8%","11.5%","increasing","2021-10-17","2021-10-10",38.1,34,"2021-10-24"
"2021-10-25","Kuwait","KWT","EMRO",4270571,-0.034,"1.6%",0,"Minimal",-0.046,-0.023,"0.2%","0.3%","decreasing","2021-10-17","2021-10-10",,,
"2021-10-25","Lebanon","LBN","EMRO",6825445,0.003,"11.8%",0,"Minimal",0,0.006,,,,,,25.3,21.4,"2021-10-24"
"2021-10-25","Libya","LBY","EMRO",6871292,-0.027,"18.4%",4,"Low",-0.03,-0.024,"21.2%","14.8%","increasing","2021-10-17","2021-10-10",21.4,4.9,"2021-10-21"
"2021-10-25","Morocco","MAR","EMRO",36910560,-0.03,"3.2%",0,"Minimal",-0.033,-0.027,"5.5%","4.7%","increasing","2021-10-17","2021-10-10",63.2,57.2,"2021-10-19"
"2021-10-25","occupied Palestinian territory","PSE","EMRO",5101414,-0.06,"18.7%",0,"Minimal",-0.063,-0.057,"14.7%","16.2%","decreasing","2021-10-17","2021-10-10",,23.1,"2021-10-10"
"2021-10-25","Oman","OMN","EMRO",5106626,-0.022,"0.7%",2,"Minimal",-0.04,-0.004,,,,,,60,51.2,"2021-10-23"
"2021-10-25","Pakistan","PAK","EMRO",220892340,-0.05,"10.4%",0,"Minimal",-0.053,-0.048,"3.4%","4.1%","decreasing","2021-10-03","2021-09-26",31.1,17.5,"2021-10-23"
"2021-10-25","Qatar","QAT","EMRO",2881053,0.006,"4.3%",0,"Minimal",-0.002,0.014,"1.3%","1.4%","constant","2021-10-17","2021-10-10",,,"2021-10-24"
"2021-10-25","Saudi Arabia","SAU","EMRO",34813871,-0.001,"1.0%",0,"Minimal",-0.012,0.009,"0.1%","0.1%","constant","2021-10-17","2021-10-10",69.2,60.8,"2021-10-24"
"2021-10-25","Somalia","SOM","EMRO",15893222,-0.306,"0.0%",0,"Minimal",-0.324,-0.289,,,,,,2.2,1.8,"2021-10-17"
"2021-10-25","Sudan","SDN","EMRO",43849260,0.004,"46.2%",1,"Low",-0.003,0.011,,,,,,2.6,,"2021-10-20"
"2021-10-25","Syrian Arab Republic","SYR","EMRO",17500658,0.013,"100.4%",1,"High",0.009,0.017,,,,,,3.9,2.1,"2021-10-12"
"2021-10-25","Tunisia","TUN","EMRO",11818619,-0.053,"1.4%",0,"Minimal",-0.058,-0.047,,,,,,46.4,36.7,"2021-10-23"
"2021-10-25","United Arab Emirates","ARE","EMRO",9890402,-0.035,"2.7%",3,"Low",-0.041,-0.029,"0.0%","0.1%","decreasing","2021-10-17","2021-10-10",96.9,86.9,"2021-10-24"
"2021-10-25","Yemen","YEM","EMRO",29825964,-0.026,"19.6%",0,"Minimal",-0.04,-0.012,,,,,,1,0.2,"2021-09-27"
"2021-10-25","Albania","ALB","EURO",2877800,0.015,"47.7%",7,"Medium",0.011,0.018,"0.4%","0.4%","constant","2021-06-13","2021-06-06",34.6,30.3,"2021-10-22"
"2021-10-25","Andorra","AND","EURO",77265,-0.018,"8.4%",0,"Minimal",-0.042,0.006,,,,,,70.3,61.8,"2021-09-26"
"2021-10-25","Armenia","ARM","EURO",2963234,0.048,"91.4%",4,"Very High",0.047,0.05,"11.9%","19.4%","decreasing","2021-10-17","2021-10-10",15.8,7.1,"2021-10-24"
"2021-10-25","Austria","AUT","EURO",8901064,0.047,"43.0%",7,"High",0.045,0.048,"0.6%","0.6%","increasing","2021-10-17","2021-10-10",65.7,62.7,"2021-10-24"
"2021-10-25","Azerbaijan","AZE","EURO",10139175,0.064,"47.8%",0,"High",0.062,0.066,"46.4%","10.4%","increasing","2021-10-17","2021-10-10",49.9,42.6,"2021-10-24"
"2021-10-25","Belarus","BLR","EURO",9449321,0.003,"99.8%",0,"High",0.001,0.004,"5.6%","6.3%","decreasing","2021-10-10","2021-10-03",27.6,19.7,"2021-10-17"
"2021-10-25","Belgium","BEL","EURO",11522440,0.023,"21.1%",0,"Low",0.022,0.024,"6.3%","4.7%","increasing","2021-10-17","2021-10-10",75.2,73.9,"2021-10-21"
"2021-10-25","Bosnia and Herzegovina","BIH","EURO",3280815,0.012,"35.8%",0,"Minimal",0.009,0.015,"32.0%","77.0%","decreasing","2021-10-17","2021-10-10",22.4,15.5,"2021-09-29"
"2021-10-25","Bulgaria","BGR","EURO",6951482,0.047,"110.8%",1,"High",0.046,0.049,"12.3%","10.4%","increasing","2021-10-10","2021-10-03",,20.7,"2021-10-24"
"2021-10-25","Croatia","HRV","EURO",4058165,0.057,"68.2%",5,"Very High",0.056,0.059,"8.4%","9.3%","decreasing","2021-10-10","2021-10-03",46.5,43.7,"2021-10-23"
"2021-10-25","Cyprus","CYP","EURO",888005,0.012,"14.1%",0,"Minimal",0.006,0.018,"0.3%","0.2%","increasing","2021-10-17","2021-10-10",67.8,63.8,"2021-10-20"
"2021-10-25","Czechia","CZE","EURO",10693939,0.095,"22.6%",7,"High",0.093,0.097,"1.9%","1.3%","increasing","2021-10-17","2021-10-10",57.6,56.6,"2021-10-24"
"2021-10-25","Denmark","DNK","EURO",5822763,0.053,"27.4%",4,"High",0.05,0.056,"1.3%","1.4%","decreasing","2021-10-17","2021-10-10",76.8,75.6,"2021-10-21"
"2021-10-25","Estonia","EST","EURO",1328976,0.034,"89.9%",0,"High",0.032,0.036,"15.9%","14.3%","increasing","2021-10-17","2021-10-10",58.8,55.4,"2021-10-23"
"2021-10-25","Faroe Islands","FRO","EURO",48865,-0.003,"64.2%",0,"Minimal",-0.026,0.02,,,,,,80,76.5,"2021-10-21"
"2021-10-25","Finland","FIN","EURO",5525292,-0.046,"36.4%",0,"Minimal",-0.049,-0.042,"4.7%","4.9%","constant","2021-10-17","2021-10-10",76.2,68.7,"2021-10-24"
"2021-10-25","France","FRA","EURO",65039359,0.028,"10.2%",0,"Low",0.027,0.029,"1.1%","0.9%","increasing","2021-10-17","2021-10-10",78.4,70.1,"2021-10-21"
"2021-10-25","Georgia","GEO","EURO",3989175,0.04,"85.0%",0,"High",0.039,0.041,"4.9%","6.0%","decreasing","2021-10-03","2021-09-26",25.4,22.7,"2021-10-19"
"2021-10-25","Germany","DEU","EURO",83166711,0.044,"51.0%",4,"High",0.043,0.044,"6.4%","6.2%","increasing","2021-10-10","2021-10-03",69.1,66.2,"2021-10-24"
"2021-10-25","Gibraltar","GIB","EURO",33691,-0.001,"9.5%",0,"Minimal",-0.021,0.019,,,,,,120.3,118.1,"2021-10-24"
"2021-10-25","Greece","GRC","EURO",10718565,0.029,"96.8%",6,"Very High",0.028,0.03,"2.1%","1.2%","increasing","2021-10-17","2021-10-10",61.5,59.2,"2021-10-24"
"2021-10-25","Greenland","GRL","EURO",56772,0.037,"61.4%",0,"Low",0.008,0.065,,,,,,70.6,65,"2021-10-21"
"2021-10-25","Guernsey","GGY","EURO",64468,0.04,"56.5%",0,"Medium",0.022,0.057,,,,,,,,"2021-10-18"
"2021-10-25","Holy See","VAT","EURO",809,,,,,,,,,,,,,,
"2021-10-25","Hungary","HUN","EURO",9769526,0.033,"16.5%",5,"Medium",0.031,0.035,"6.0%","4.8%","increasing","2021-10-17","2021-10-10",,,
"2021-10-25","Iceland","ISL","EURO",364134,0.004,"39.5%",0,"Minimal",-0.006,0.014,"3.9%","2.8%","increasing","2021-10-17","2021-10-10",77.6,76.4,"2021-10-21"
"2021-10-25","Ireland","IRL","EURO",4964440,0.025,"31.5%",0,"Low",0.023,0.027,"8.0%","7.8%","constant","2021-10-17","2021-10-10",76.5,75.2,"2021-10-20"
"2021-10-25","Isle of Man","IMN","EURO",85032,0.005,"24.2%",0,"Minimal",-0.004,0.014,,,,,,79.2,75.6,"2021-10-21"
"2021-10-25","Israel","ISR","EURO",8655541,-0.074,"9.1%",0,"Minimal",-0.076,-0.073,"1.6%","2.3%","decreasing","2021-10-17","2021-10-10",71.9,66,"2021-10-24"
"2021-10-25","Italy","ITA","EURO",59641488,0.018,"9.0%",6,"Low",0.017,0.019,"0.7%","0.7%","constant","2021-10-17","2021-10-17",77.9,71.7,"2021-10-24"
"2021-10-25","Jersey","JEY","EURO",107796,0.029,"11.4%",0,"Minimal",0.015,0.044,,,,,,72.7,69,"2021-10-17"
"2021-10-25","Kazakhstan","KAZ","EURO",18776707,-0.004,"22.0%",0,"Minimal",-0.006,-0.003,"3.4%","4.1%","decreasing","2021-06-06","2021-05-30",43.5,39,"2021-10-24"
"2021-10-25","Kosovo†","XKX","EURO",1795666,-0.057,"0.4%",0,"Minimal",-0.074,-0.041,"4.7%","3.0%","increasing","2021-10-17","2021-10-10",46.5,38.9,"2021-10-23"
"2021-10-25","Kyrgyzstan","KGZ","EURO",6524191,0.025,"7.0%",1,"Minimal",0.017,0.032,"1.9%","2.2%","constant","2021-10-03","2021-09-26",14.5,11,"2021-10-24"
"2021-10-25","Latvia","LVA","EURO",1907675,0.046,"118.2%",0,"High",0.044,0.048,"11.3%","11.3%","constant","2021-10-17","2021-10-17",57.3,51,"2021-10-24"
"2021-10-25","Liechtenstein","LIE","EURO",38747,0.041,"9.8%",0,"Minimal",0.002,0.081,"3.1%","1.0%","increasing","2021-10-17","2021-10-10",64.1,62.3,"2021-10-21"
"2021-10-25","Lithuania","LTU","EURO",2794090,0.025,"88.3%",0,"High",0.024,0.027,"10.8%","9.5%","increasing","2021-10-17","2021-10-10",64.2,58.8,"2021-10-24"
"2021-10-25","Luxembourg","LUX","EURO",626108,0.011,"15.6%",0,"Minimal",0.004,0.018,"4.4%","4.5%","constant","2021-10-17","2021-10-10",67.8,,"2021-10-16"
"2021-10-25","Malta","MLT","EURO",514564,-0.037,"3.6%",0,"Minimal",-0.055,-0.019,"1.0%","0.9%","constant","2021-10-17","2021-10-17",83.2,82.9,"2021-10-23"
"2021-10-25","Monaco","MCO","EURO",39244,0.028,"16.9%",0,"Minimal",-0.01,0.067,,,,,,68,59.4,"2021-09-16"
"2021-10-25","Montenegro","MNE","EURO",628062,-0.019,"45.3%",2,"Minimal",-0.023,-0.015,,,,,,40.7,38,"2021-10-24"
"2021-10-25","Netherlands","NLD","EURO",17407585,0.017,"25.3%",0,"Minimal",0.016,0.018,"3.5%","2.8%","increasing","2021-10-17","2021-10-10",,,"2021-10-20"
"2021-10-25","North Macedonia","MKD","EURO",2083380,-0.009,"22.9%",0,"Minimal",-0.013,-0.005,,,,,,39.4,36.9,"2021-10-23"
"2021-10-25","Norway","NOR","EURO",5367580,-0.024,"20.7%",0,"Minimal",-0.028,-0.021,"5.3%","3.6%","increasing","2021-10-17","2021-10-17",78.2,69.3,"2021-10-21"
"2021-10-25","Poland","POL","EURO",37958138,0.04,"11.0%",2,"Low",0.039,0.042,"6.6%","6.4%","constant","2021-10-17","2021-10-17",53,52.2,"2021-10-23"
"2021-10-25","Portugal","PRT","EURO",10295909,-0.009,"3.7%",1,"Minimal",-0.012,-0.006,"1.3%","1.3%","constant","2021-10-17","2021-10-17",87.4,85.7,"2021-10-18"
"2021-10-25","Republic of Moldova","MDA","EURO",4033963,-0.007,"70.1%",0,"Low",-0.009,-0.005,"18.9%","16.8%","increasing","2021-10-17","2021-10-10",,21.1,"2021-10-24"
"2021-10-25","Romania","ROU","EURO",19328838,-0.016,"77.2%",0,"Low",-0.016,-0.015,"23.8%","21.9%","increasing","2021-10-17","2021-10-10",36.3,30.4,"2021-10-23"
"2021-10-25","Russian Federation","RUS","EURO",145934460,-0.01,"80.8%",0,"Low",-0.01,-0.01,"5.5%","4.8%","increasing","2021-07-18","2021-07-11",36.2,32.8,"2021-10-23"
"2021-10-25","San Marino","SMR","EURO",33938,-0.034,"8.0%",3,"Low",-0.078,0.009,,,,,,73.9,65.5,"2021-10-10"
"2021-10-25","Serbia","SRB","EURO",6926705,-0.021,"67.3%",1,"Minimal",-0.022,-0.02,"30.0%","30.4%","constant","2021-10-17","2021-10-10",45,43.1,"2021-10-23"
"2021-10-25","Slovakia","SVK","EURO",5457873,0.018,"53.9%",0,"Low",0.016,0.02,"4.8%","4.9%","constant","2021-10-17","2021-10-17",45.6,42,"2021-10-24"
"2021-10-25","Slovenia","SVN","EURO",2095861,0.017,"46.8%",2,"Low",0.015,0.019,"21.7%","3.7%","increasing","2021-10-17","2021-10-17",56.4,53,"2021-10-24"
"2021-10-25","Spain","ESP","EURO",47332614,-0.022,"2.7%",1,"Minimal",-0.024,-0.02,"2.0%","2.0%","decreasing","2021-10-10","2021-10-03",80.2,78.6,"2021-10-21"
"2021-10-25","Sweden","SWE","EURO",10327589,-0.012,"5.4%",0,"Minimal",-0.015,-0.009,"2.8%","3.0%","constant","2021-10-17","2021-10-17",70,66.3,"2021-10-22"
"2021-10-25","Switzerland","CHE","EURO",8654618,-0.032,"7.9%",0,"Minimal",-0.035,-0.03,"3.8%","2.8%","increasing","2021-10-17","2021-10-10",65.6,62.6,"2021-10-21"
"2021-10-25","Tajikistan","TJK","EURO",9537642,0.056,"0.0%",0,"Minimal",-0.181,0.338,,,,,,27.2,21.4,"2021-10-17"
"2021-10-25","Turkey","TUR","EURO",84339067,-0.028,"33.8%",0,"Minimal",-0.028,-0.027,"8.6%","8.3%","increasing","2021-10-17","2021-10-10",65.4,57,"2021-10-24"
"2021-10-25","Turkmenistan","TKM","EURO",6031187,,,,,,,,,,,,72.5,53.2,"2021-08-29"
"2021-10-25","Ukraine","UKR","EURO",43733759,0.002,"80.4%",0,"High",0.001,0.002,"16.5%","14.5%","increasing","2021-10-17","2021-10-10",20.5,16,"2021-10-24"
"2021-10-25","United Kingdom","GBR","EURO",67886004,-0.008,"55.2%",1,"Low",-0.009,-0.008,"4.4%","3.9%","increasing","2021-10-17","2021-10-10",73.2,67.1,"2021-10-23"
"2021-10-25","Uzbekistan","UZB","EURO",33469199,-0.034,"29.0%",0,"Minimal",-0.038,-0.03,"1.0%","1.1%","decreasing","2021-10-17","2021-10-10",39.5,,"2021-10-24"
"2021-10-25","Anguilla","AIA","PAHO",15002,-0.016,"39.3%",0,"Minimal",-0.034,0.002,,,,,,63.6,61,"2021-10-15"
"2021-10-25","Antigua and Barbuda","ATG","PAHO",97929,-0.066,"14.0%",0,"Minimal",-0.08,-0.052,,,,,,56.7,48.3,"2021-10-19"
"2021-10-25","Argentina","ARG","PAHO",45195774,-0.005,"2.0%",1,"Minimal",-0.007,-0.002,,,,,,72.7,56,"2021-10-24"
"2021-10-25","Aruba","ABW","PAHO",106766,,"8.2%",0,,,,,,,,,77.2,71.6,"2021-10-22"
"2021-10-25","Bahamas","BHS","PAHO",393244,-0.051,"19.8%",0,"Minimal",-0.062,-0.04,,,,,,34.6,29.1,"2021-10-22"
"2021-10-25","Barbados","BRB","PAHO",287375,-0.008,"90.4%",0,"Low",-0.012,-0.004,,,,,,50.8,41.5,"2021-10-20"
"2021-10-25","Belize","BLZ","PAHO",397628,-0.007,"44.4%",0,"Low",-0.013,-0.002,,,,,,50.3,36.3,"2021-10-06"
"2021-10-25","Bermuda","BMU","PAHO",62273,-0.099,"2.7%",0,"Minimal",-0.122,-0.077,,,,,,72.7,70.2,"2021-10-22"
"2021-10-25","Bolivia (Plurinational State of)","BOL","PAHO",11673021,-0.011,"10.2%",0,"Minimal",-0.015,-0.007,"7.6%","10.0%","decreasing","2021-10-17","2021-10-10",37.3,29.7,"2021-10-07"
"2021-10-25","Bonaire","XAA","PAHO",20915,-0.045,"23.9%",0,"Minimal",-0.065,-0.024,,,,,,,,
"2021-10-25","Brazil","BRA","PAHO",212559417,-0.042,"9.8%",0,"Minimal",-0.043,-0.041,,,,,,74.4,54,"2021-10-23"
"2021-10-25","British Virgin Islands","VGB","PAHO",30237,,,,,,,,,,,,58.2,51.2,"2021-10-08"
"2021-10-25","Canada","CAN","PAHO",37742154,-0.048,"21.9%",0,"Minimal",-0.05,-0.047,"3.4%","3.6%","decreasing","2021-10-17","2021-10-10",78.7,74.2,"2021-10-24"
"2021-10-25","Cayman Islands","CYM","PAHO",65720,0.017,"125.0%",2,"Medium",-0.002,0.036,,,,,,85.4,85.4,"2021-10-22"
"2021-10-25","Chile","CHL","PAHO",19116201,0.012,"9.4%",0,"Minimal",0.009,0.014,"2.2%","1.5%","increasing","2021-10-17","2021-10-10",85.3,76.5,"2021-10-23"
"2021-10-25","Colombia","COL","PAHO",50882891,-0.036,"2.8%",0,"Minimal",-0.038,-0.034,"3.2%","3.3%","constant","2021-10-17","2021-10-10",57.4,40,"2021-10-22"
"2021-10-25","Costa Rica","CRI","PAHO",5094118,-0.061,"19.2%",1,"Minimal",-0.064,-0.059,"25.7%","29.7%","decreasing","2021-10-10","2021-10-03",70.6,49.6,"2021-10-18"
"2021-10-25","Cuba","CUB","PAHO",11326616,-0.08,"13.3%",0,"Minimal",-0.082,-0.079,"8.5%","6.0%","increasing","2021-07-04","2021-06-27",86.5,61.7,"2021-10-22"
"2021-10-25","Curaçao","CUW","PAHO",164093,-0.07,"3.5%",0,"Minimal",-0.086,-0.054,,,,,,61,56,"2021-10-23"
"2021-10-25","Dominica","DMA","PAHO",71991,-0.023,"41.8%",1,"Minimal",-0.034,-0.012,,,,,,38.1,32.8,"2021-10-22"
