"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2022-01-03","Bosnia and Herzegovina","BIH","EURO",3280815,-0.028,"18.2%",0,"Minimal",-0.032,-0.024,"24.8%","26.7%","decreasing","2021-12-26","2021-12-19",,,
"2022-01-03","Bulgaria","BGR","EURO",6951482,-0.027,"15.3%",0,"Minimal",-0.029,-0.025,"5.2%","4.8%","increasing","2021-12-26","2021-12-19",,27.5,"2022-01-01"
"2022-01-03","Croatia","HRV","EURO",4058165,-0.043,"29.4%",0,"Minimal",-0.045,-0.042,"11.2%","9.6%","increasing","2021-12-26","2021-12-19",55.7,48.1,"2021-12-31"
"2022-01-03","Cyprus","CYP","EURO",888005,0.046,"87.6%",2,"High",0.043,0.048,"0.9%","1.3%","decreasing","2021-12-26","2021-12-26",74.9,68.5,"2021-12-23"
"2022-01-03","Czechia","CZE","EURO",10693939,-0.059,"16.0%",0,"Minimal",-0.06,-0.058,"8.7%","8.8%","constant","2021-12-26","2021-12-26",63.8,62.2,"2022-01-01"
"2022-01-03","Denmark","DNK","EURO",5822763,0.045,"82.6%",0,"High",0.045,0.046,"6.3%","2.8%","increasing","2021-12-26","2021-12-26",82.5,78.6,"2021-12-30"
"2022-01-03","Estonia","EST","EURO",1328976,0.011,"25.9%",0,"Minimal",0.008,0.014,"10.6%","10.7%","constant","2021-12-26","2021-12-26",63.4,61.5,"2021-12-31"
"2022-01-03","Faroe Islands","FRO","EURO",48865,-0.019,"39.4%",0,"Minimal",-0.03,-0.009,,,,,,84.8,82.9,"2021-12-30"
"2022-01-03","Finland","FIN","EURO",5525292,-0.003,"36.2%",0,"Minimal",-0.005,-0.001,"10.0%","11.0%","decreasing","2021-12-26","2021-12-26",78.8,74.9,"2022-01-01"
"2022-01-03","France","FRA","EURO",65039359,0.046,"85.2%",2,"High",0.046,0.046,"7.9%","8.0%","decreasing","2021-12-26","2021-12-26",81.3,76.1,"2021-12-30"
"2022-01-03","Georgia","GEO","EURO",3989175,-0.029,"28.2%",0,"Minimal",-0.03,-0.027,"9.0%","9.6%","decreasing","2021-11-21","2021-11-14",34.2,28.8,"2021-12-30"
"2022-01-03","Germany","DEU","EURO",83166711,-0.034,"26.4%",0,"Minimal",-0.034,-0.033,"16.5%","18.5%","decreasing","2021-12-26","2021-12-19",74.2,71.2,"2021-12-31"
"2022-01-03","Gibraltar","GIB","EURO",33691,0.043,"28.9%",0,"Low",0.03,0.055,,,,,,122.2,118.9,"2021-12-23"
"2022-01-03","Greece","GRC","EURO",10718565,0.027,"103.1%",3,"Very High",0.026,0.028,"2.2%","1.0%","increasing","2021-12-26","2021-12-26",69.7,65.4,"2022-01-01"
"2022-01-03","Greenland","GRL","EURO",56772,0.051,"60.3%",0,"Medium",0.037,0.065,,,,,,71.2,67,"2021-12-27"
"2022-01-03","Guernsey","GGY","EURO",64468,-0.024,"21.3%",0,"Minimal",-0.034,-0.015,,,,,,,,"2021-12-14"
"2022-01-03","Holy See","VAT","EURO",809,,,,,,,,,,,,,,
"2022-01-03","Hungary","HUN","EURO",9769526,-0.063,"17.4%",0,"Minimal",-0.065,-0.062,"17.2%","18.9%","decreasing","2021-12-26","2021-12-26",,,
"2022-01-03","Iceland","ISL","EURO",364134,0.097,"98.5%",5,"Very High",0.092,0.102,"12.5%","9.2%","increasing","2021-12-26","2021-12-26",79.2,78,"2021-12-30"
"2022-01-03","Ireland","IRL","EURO",4964440,0.022,"94.9%",1,"High",0.021,0.023,"21.7%","23.2%","decreasing","2021-12-26","2021-12-26",78.4,77.3,"2021-12-31"
"2022-01-03","Isle of Man","IMN","EURO",85032,-0.065,"4.6%",0,"Minimal",-0.076,-0.054,,,,,,80.9,77,"2021-12-31"
"2022-01-03","Israel","ISR","EURO",8655541,0.051,"15.2%",3,"Medium",0.049,0.053,"1.2%","0.7%","increasing","2021-12-26","2021-12-19",75.8,68.4,"2022-01-01"
"2022-01-03","Italy","ITA","EURO",59641488,0.026,"92.9%",0,"High",0.025,0.026,"5.2%","5.2%","constant","2021-12-26","2021-12-26",81.1,75,"2022-01-01"
"2022-01-03","Jersey","JEY","EURO",107796,-0.034,"13.6%",0,"Minimal",-0.042,-0.026,,,,,,75.2,71.2,"2021-12-26"
"2022-01-03","Kazakhstan","KAZ","EURO",18776707,-0.019,"3.8%",6,"Low",-0.022,-0.015,,,,,,47.9,45.4,"2022-01-01"
"2022-01-03","Kosovo†","XKX","EURO",1795666,0.02,"0.4%",1,"Minimal",-0.006,0.047,"0.8%","1.5%","decreasing","2021-12-26","2021-12-19",49.4,43.5,"2021-12-29"
"2022-01-03","Kyrgyzstan","KGZ","EURO",6524191,0.001,"1.9%",0,"Minimal",-0.012,0.014,"1.6%","1.1%","increasing","2021-12-26","2021-12-19",18.9,15.3,"2022-01-01"
"2022-01-03","Latvia","LVA","EURO",1907675,-0.032,"16.0%",0,"Minimal",-0.035,-0.029,"9.5%","9.5%","constant","2021-12-26","2021-12-26",68.8,66.1,"2021-12-30"
"2022-01-03","Liechtenstein","LIE","EURO",38747,-0.034,"28.6%",0,"Minimal",-0.048,-0.021,"18.5%","20.4%","constant","2021-12-26","2021-12-26",67.5,66.1,"2021-12-29"
"2022-01-03","Lithuania","LTU","EURO",2794090,-0.008,"28.9%",0,"Minimal",-0.011,-0.006,"9.4%","9.4%","constant","2021-12-26","2021-12-26",68.6,65.6,"2022-01-01"
"2022-01-03","Luxembourg","LUX","EURO",626108,-0.015,"36.7%",0,"Minimal",-0.019,-0.011,"12.1%","12.1%","constant","2021-12-26","2021-12-26",73.7,,"2021-12-26"
"2022-01-03","Malta","MLT","EURO",514564,0.089,"111.4%",0,"Very High",0.085,0.093,"9.8%","8.5%","increasing","2021-12-26","2021-12-26",86.4,84.7,"2021-12-31"
"2022-01-03","Monaco","MCO","EURO",39244,0.033,"77.7%",0,"Medium",0.02,0.045,,,,,,68,59.4,"2021-09-16"
"2022-01-03","Montenegro","MNE","EURO",628062,0.109,"68.3%",7,"Very High",0.104,0.114,,,,,,45.2,43.5,"2022-01-01"
"2022-01-03","Netherlands","NLD","EURO",17407585,-0.025,"36.7%",0,"Minimal",-0.025,-0.024,"25.0%","13.0%","increasing","2021-12-26","2021-12-26",76.4,70.1,"2021-12-18"
"2022-01-03","North Macedonia","MKD","EURO",2083380,-0.007,"17.1%",0,"Minimal",-0.012,-0.002,,,,,,40.3,39,"2021-12-19"
"2022-01-03","Norway","NOR","EURO",5367580,-0.048,"30.3%",0,"Minimal",-0.049,-0.046,"17.7%","8.7%","increasing","2021-12-26","2021-12-26",79.8,73,"2021-12-30"
"2022-01-03","Poland","POL","EURO",37958138,-0.063,"23.5%",1,"Minimal",-0.064,-0.063,"17.7%","17.5%","increasing","2021-12-26","2021-12-26",57.1,55.4,"2022-01-01"
"2022-01-03","Portugal","PRT","EURO",10295909,0.047,"55.6%",3,"High",0.046,0.048,"4.1%","4.3%","decreasing","2021-12-26","2021-12-26",89.2,88.4,"2021-12-31"
"2022-01-03","Republic of Moldova","MDA","EURO",4033963,-0.027,"11.2%",1,"Minimal",-0.032,-0.023,"4.3%","6.4%","decreasing","2021-12-26","2021-12-19",,24.3,"2022-01-01"
"2022-01-03","Romania","ROU","EURO",19328838,-0.036,"3.2%",0,"Minimal",-0.039,-0.033,"2.1%","2.0%","increasing","2021-12-26","2021-12-19",,40.4,"2021-12-31"
"2022-01-03","Russian Federation","RUS","EURO",145934460,-0.031,"40.6%",0,"Minimal",-0.032,-0.031,"70.3%","14.7%","increasing","2021-11-21","2021-11-14",50.7,45.9,"2022-01-01"
"2022-01-03","San Marino","SMR","EURO",33938,-0.007,"49.9%",0,"Low",-0.016,0.003,,,,,,71.6,63.7,"2021-12-19"
"2022-01-03","Serbia","SRB","EURO",6926705,-0.028,"12.2%",3,"Low",-0.03,-0.026,"8.3%","9.7%","decreasing","2021-12-26","2021-12-19",47.8,46.3,"2021-12-28"
"2022-01-03","Slovakia","SVK","EURO",5457873,-0.04,"18.4%",1,"Minimal",-0.041,-0.038,"8.3%","8.4%","constant","2021-12-26","2021-12-26",49.8,44.6,"2021-12-31"
"2022-01-03","Slovenia","SVN","EURO",2095861,-0.022,"23.4%",2,"Minimal",-0.024,-0.019,"26.4%","1.4%","increasing","2021-12-26","2021-12-26",59.7,56.8,"2022-01-01"
"2022-01-03","Spain","ESP","EURO",47332614,0.056,"66.7%",0,"High",0.056,0.057,"15.9%","12.5%","increasing","2021-12-26","2021-12-19",83.7,80,"2021-12-28"
"2022-01-03","Sweden","SWE","EURO",10327589,0.029,"42.5%",0,"Medium",0.027,0.03,"8.5%","7.6%","increasing","2021-12-26","2021-12-26",75.1,71.5,"2021-12-30"
"2022-01-03","Switzerland","CHE","EURO",8654618,-0.011,"51.2%",3,"Medium",-0.012,-0.01,"16.0%","14.2%","increasing","2021-12-26","2021-12-19",69,67.3,"2021-12-29"
"2022-01-03","Tajikistan","TJK","EURO",9537642,,,,,,,,,,,,36.9,29,"2021-12-19"
"2022-01-03","Turkey","TUR","EURO",84339067,-0,"27.7%",4,"Low",-0.001,0,"5.3%","5.3%","constant","2021-12-26","2021-12-19",67.5,61.2,"2021-12-31"
"2022-01-03","Turkmenistan","TKM","EURO",6031187,,,,,,,,,,,,72.5,53.2,"2021-08-29"
"2022-01-03","Ukraine","UKR","EURO",43733759,-0.063,"11.3%",0,"Minimal",-0.064,-0.062,"9.8%","12.4%","decreasing","2021-12-26","2021-12-19",33.6,31.5,"2022-01-01"
"2022-01-03","United Kingdom","GBR","EURO",67886004,0,"45.1%",0,"Low",-0,0,"6.6%","5.6%","increasing","2021-12-26","2021-12-19",76.3,69.8,"2021-12-31"
"2022-01-03","Uzbekistan","UZB","EURO",33469199,-0.031,"11.0%",0,"Minimal",-0.037,-0.025,"0.7%","0.7%","constant","2021-12-26","2021-12-19",56.2,,"2021-12-30"
"2022-01-03","Anguilla","AIA","PAHO",15002,-0.084,"22.8%",0,"Minimal",-0.111,-0.057,,,,,,67.2,61.5,"2021-12-08"
"2022-01-03","Antigua and Barbuda","ATG","PAHO",97929,0.057,"6.2%",2,"Low",0.022,0.093,,,,,,63.6,60.1,"2021-12-29"
"2022-01-03","Argentina","ARG","PAHO",45195774,0.106,"27.9%",5,"High",0.105,0.107,,,,,,84.5,72.3,"2022-01-01"
"2022-01-03","Aruba","ABW","PAHO",106766,0.189,"95.5%",4,"Very High",0.177,0.202,,,,,,79.4,74,"2021-12-30"
"2022-01-03","Bahamas","BHS","PAHO",393244,0.053,"15.7%",0,"Low",0.039,0.067,"15.3%","5.5%","increasing","2021-12-26","2021-12-19",39.9,37.5,"2021-12-23"
"2022-01-03","Barbados","BRB","PAHO",287375,-0.039,"8.2%",0,"Minimal",-0.049,-0.029,,,,,,54.2,49.8,"2021-12-28"
"2022-01-03","Belize","BLZ","PAHO",397628,-0.032,"5.4%",2,"Minimal",-0.047,-0.017,,,,,,57.9,50.1,"2021-12-23"
"2022-01-03","Bermuda","BMU","PAHO",62273,0.081,"9.3%",1,"Medium",0.06,0.104,,,,,,74.9,73.5,"2021-12-29"
"2022-01-03","Bolivia (Plurinational State of)","BOL","PAHO",11673021,0.021,"49.5%",0,"Low",0.019,0.023,"18.9%","32.2%","decreasing","2021-12-19","2021-12-12",48.1,39.3,"2021-12-30"
"2022-01-03","Bonaire","XAA","PAHO",20915,0.004,"16.6%",0,"Minimal",-0.021,0.029,,,,,,,,
"2022-01-03","Brazil","BRA","PAHO",212559417,-0.033,"4.3%",2,"Minimal",-0.035,-0.032,,,,,,78.2,67.5,"2022-01-01"
"2022-01-03","British Virgin Islands","VGB","PAHO",30237,0.031,"4.8%",2,"Minimal",0.009,0.054,,,,,,61,56.2,"2021-12-23"
"2022-01-03","Canada","CAN","PAHO",37742154,-0.009,"26.8%",0,"Minimal",-0.01,-0.008,"7.2%","4.5%","increasing","2021-12-26","2021-12-19",84.1,77.9,"2022-01-01"
"2022-01-03","Cayman Islands","CYM","PAHO",65720,-0.013,"2.9%",0,"Minimal",-0.027,0.002,,,,,,89.2,86.6,"2021-12-23"
"2022-01-03","Chile","CHL","PAHO",19116201,-0.043,"7.7%",0,"Minimal",-0.045,-0.04,"2.3%","2.2%","constant","2021-12-26","2021-12-19",90.4,86.5,"2021-12-30"
"2022-01-03","Colombia","COL","PAHO",50882891,0.016,"7.0%",4,"Low",0.015,0.018,"4.2%","4.1%","increasing","2021-12-26","2021-12-19",75.3,55.4,"2021-12-29"
"2022-01-03","Costa Rica","CRI","PAHO",5094118,-0.106,"0.0%",0,"Minimal",-0.118,-0.094,"3.0%","2.4%","increasing","2021-12-19","2021-12-12",77.4,68.8,"2021-12-27"
"2022-01-03","Cuba","CUB","PAHO",11326616,0.046,"0.9%",4,"Medium",0.037,0.055,,,,,,92.1,85.1,"2021-12-28"
"2022-01-03","Curaçao","CUW","PAHO",164093,0.226,"46.2%",5,"Very High",0.214,0.239,,,,,,63.6,58.9,"2021-12-31"
"2022-01-03","Dominica","DMA","PAHO",71991,-0.032,"5.2%",0,"Minimal",-0.051,-0.012,,,,,,40.9,38.4,"2021-12-22"
"2022-01-03","Dominican Republic","DOM","PAHO",10847910,0.067,"21.9%",4,"High",0.062,0.072,"36.0%","38.5%","constant","2021-08-29","2021-08-22",64,52.5,"2021-12-31"
"2022-01-03","Ecuador","ECU","PAHO",17643054,-0.017,"24.7%",0,"Minimal",-0.02,-0.014,"18.9%","15.4%","increasing","2021-12-26","2021-12-19",80.3,71.2,"2021-12-27"
"2022-01-03","El Salvador","SLV","PAHO",6486205,-0.16,"1.9%",0,"Minimal",-0.17,-0.15,,,,,,69,63.9,"2021-12-22"
