"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2021-12-06","Andorra","AND","EURO",77265,0.096,"164.9%",0,"Very High",0.088,0.103,,,,,,71.2,64.1,"2021-10-31"
"2021-12-06","Armenia","ARM","EURO",2963234,-0.044,"16.8%",0,"Minimal",-0.047,-0.041,"7.8%","8.5%","decreasing","2021-11-28","2021-11-21",27,14.7,"2021-11-28"
"2021-12-06","Austria","AUT","EURO",8901064,-0.028,"59.4%",0,"Minimal",-0.028,-0.027,"3.0%","1.2%","increasing","2021-11-28","2021-11-28",71.9,68,"2021-12-05"
"2021-12-06","Azerbaijan","AZE","EURO",10139175,-0.012,"37.2%",0,"Minimal",-0.014,-0.011,"37.2%","17.5%","increasing","2021-11-14","2021-11-07",50.3,45.3,"2021-12-05"
"2021-12-06","Belarus","BLR","EURO",9449321,-0.004,"82.7%",4,"Medium",-0.005,-0.002,"7.5%","7.5%","constant","2021-11-28","2021-11-21",38.3,28.7,"2021-11-28"
"2021-12-06","Belgium","BEL","EURO",11522440,-0.025,"63.5%",0,"Minimal",-0.026,-0.025,"15.0%","15.0%","constant","2021-11-28","2021-11-28",76.8,75.5,"2021-12-02"
"2021-12-06","Bosnia and Herzegovina","BIH","EURO",3280815,-0.007,"31.5%",1,"Minimal",-0.01,-0.004,"30.4%","32.1%","decreasing","2021-11-28","2021-11-21",25.4,22,"2021-11-04"
"2021-12-06","Bulgaria","BGR","EURO",6951482,-0.017,"41.3%",3,"Medium",-0.019,-0.016,"7.6%","8.2%","decreasing","2021-11-28","2021-11-21",,25.9,"2021-12-05"
"2021-12-06","Croatia","HRV","EURO",4058165,0.003,"73.0%",0,"Low",0.002,0.004,"13.3%","14.4%","decreasing","2021-11-28","2021-11-21",54.4,48.8,"2021-12-04"
"2021-12-06","Cyprus","CYP","EURO",888005,0.03,"50.2%",0,"Medium",0.026,0.033,"0.6%","1.0%","decreasing","2021-11-28","2021-11-28",70.4,65.9,"2021-12-01"
"2021-12-06","Czechia","CZE","EURO",10693939,0.012,"88.9%",0,"High",0.012,0.013,"16.1%","16.2%","constant","2021-11-28","2021-11-28",62.6,60,"2021-12-05"
"2021-12-06","Denmark","DNK","EURO",5822763,0.013,"112.3%",1,"High",0.012,0.014,"2.3%","1.2%","increasing","2021-11-28","2021-11-28",78.7,76.7,"2021-12-02"
"2021-12-06","Estonia","EST","EURO",1328976,-0.03,"27.1%",1,"Minimal",-0.033,-0.027,"11.0%","11.0%","constant","2021-11-28","2021-11-28",62.5,59.7,"2021-12-05"
"2021-12-06","Faroe Islands","FRO","EURO",48865,0.012,"57.7%",2,"Low",0.001,0.023,,,,,,82.3,78.1,"2021-11-05"
"2021-12-06","Finland","FIN","EURO",5525292,-0.024,"68.4%",0,"Minimal",-0.026,-0.021,"6.2%","6.5%","decreasing","2021-11-28","2021-11-28",77.9,73.4,"2021-12-04"
"2021-12-06","France","FRA","EURO",65039359,0.071,"84.8%",0,"Very High",0.071,0.072,"4.9%","5.5%","decreasing","2021-11-28","2021-11-28",80,72.7,"2021-12-02"
"2021-12-06","Georgia","GEO","EURO",3989175,-0.001,"75.8%",1,"Low",-0.002,0,"9.0%","9.6%","decreasing","2021-11-21","2021-11-14",30.6,25.5,"2021-12-05"
"2021-12-06","Germany","DEU","EURO",83166711,0.018,"97.5%",0,"High",0.017,0.018,"22.6%","18.2%","increasing","2021-11-28","2021-11-21",72,69,"2021-12-05"
"2021-12-06","Gibraltar","GIB","EURO",33691,-0.049,"23.8%",0,"Minimal",-0.061,-0.038,,,,,,121.7,118.3,"2021-12-04"
"2021-12-06","Greece","GRC","EURO",10718565,-0.005,"87.9%",0,"Low",-0.006,-0.004,"2.5%","1.0%","increasing","2021-11-28","2021-11-28",66.7,62.2,"2021-12-05"
"2021-12-06","Greenland","GRL","EURO",56772,0.02,"112.6%",0,"High",0.007,0.033,,,,,,70.9,66.1,"2021-12-03"
"2021-12-06","Guernsey","GGY","EURO",64468,0.024,"95.2%",0,"High",0.016,0.032,,,,,,,,"2021-11-22"
"2021-12-06","Holy See","VAT","EURO",809,,,,,,,,,,,,,,
"2021-12-06","Hungary","HUN","EURO",9769526,-0.03,"93.7%",0,"Low",-0.031,-0.029,"24.1%","24.3%","constant","2021-11-28","2021-11-28",,,
"2021-12-06","Iceland","ISL","EURO",364134,-0.041,"55.9%",0,"Minimal",-0.047,-0.034,"6.5%","4.1%","increasing","2021-11-28","2021-11-28",78.5,77.3,"2021-12-02"
"2021-12-06","Ireland","IRL","EURO",4964440,0.008,"77.3%",3,"Medium",0.007,0.009,"14.5%","14.4%","constant","2021-11-28","2021-11-28",77.8,76.5,"2021-12-02"
"2021-12-06","Isle of Man","IMN","EURO",85032,0.064,"44.0%",1,"High",0.056,0.073,,,,,,80.4,76.3,"2021-12-04"
"2021-12-06","Israel","ISR","EURO",8655541,-0.007,"4.9%",0,"Minimal",-0.01,-0.003,"0.6%","0.6%","constant","2021-11-28","2021-11-21",73.6,66.8,"2021-12-05"
"2021-12-06","Italy","ITA","EURO",59641488,0.038,"40.4%",0,"Medium",0.038,0.039,"2.1%","2.1%","constant","2021-11-28","2021-11-28",79.5,74,"2021-12-05"
"2021-12-06","Jersey","JEY","EURO",107796,0.001,"40.6%",0,"Low",-0.006,0.008,,,,,,74.1,69.9,"2021-12-02"
"2021-12-06","Kazakhstan","KAZ","EURO",18776707,-0.023,"9.8%",0,"Minimal",-0.026,-0.021,,,,,,46.8,43.5,"2021-12-05"
"2021-12-06","Kosovo†","XKX","EURO",1795666,-0.003,"0.4%",0,"Minimal",-0.026,0.02,"4.9%","2.2%","increasing","2021-11-28","2021-11-21",47.8,42.6,"2021-12-04"
"2021-12-06","Kyrgyzstan","KGZ","EURO",6524191,-0.023,"3.6%",1,"Minimal",-0.032,-0.014,"2.0%","2.3%","constant","2021-11-28","2021-11-21",17.4,14,"2021-12-05"
"2021-12-06","Latvia","LVA","EURO",1907675,-0.007,"28.2%",0,"Minimal",-0.01,-0.005,"9.1%","9.3%","constant","2021-11-28","2021-11-28",67.3,63.3,"2021-12-05"
"2021-12-06","Liechtenstein","LIE","EURO",38747,-0.045,"46.9%",0,"Minimal",-0.056,-0.034,"16.2%","19.3%","constant","2021-11-28","2021-11-28",66.5,64.9,"2021-12-02"
"2021-12-06","Lithuania","LTU","EURO",2794090,0.002,"54.0%",0,"Low",0.001,0.004,"9.2%","12.8%","decreasing","2021-11-28","2021-11-28",67.2,64.1,"2021-12-05"
"2021-12-06","Luxembourg","LUX","EURO",626108,0.023,"46.2%",0,"Low",0.019,0.028,"8.3%","8.3%","constant","2021-11-28","2021-11-28",,,
"2021-12-06","Malta","MLT","EURO",514564,0.034,"31.7%",0,"Low",0.026,0.042,"3.2%","2.6%","increasing","2021-11-28","2021-11-28",84.7,84.1,"2021-12-04"
"2021-12-06","Monaco","MCO","EURO",39244,0.054,"85.8%",0,"High",0.037,0.071,,,,,,68,59.4,"2021-09-16"
"2021-12-06","Montenegro","MNE","EURO",628062,-0.032,"35.9%",0,"Minimal",-0.036,-0.028,,,,,,44.1,41.3,"2021-12-05"
"2021-12-06","Netherlands","NLD","EURO",17407585,0.008,"96.8%",0,"High",0.008,0.009,"12.5%","10.5%","increasing","2021-11-28","2021-11-21",,,"2021-12-01"
"2021-12-06","North Macedonia","MKD","EURO",2083380,-0.004,"28.5%",0,"Minimal",-0.008,-0.001,,,,,,42.5,37.9,"2021-11-22"
"2021-12-06","Norway","NOR","EURO",5367580,0.011,"94.0%",0,"High",0.01,0.013,"15.1%","11.0%","increasing","2021-11-28","2021-11-28",79.1,71.7,"2021-12-02"
"2021-12-06","Poland","POL","EURO",37958138,0.016,"80.9%",0,"High",0.016,0.017,"25.4%","25.2%","constant","2021-11-28","2021-11-28",55.2,54.1,"2021-12-04"
"2021-12-06","Portugal","PRT","EURO",10295909,0.043,"25.7%",0,"Low",0.042,0.044,"4.1%","4.3%","decreasing","2021-11-28","2021-11-28",,87.5,"2021-12-05"
"2021-12-06","Republic of Moldova","MDA","EURO",4033963,-0.014,"32.8%",0,"Minimal",-0.017,-0.011,"11.5%","12.1%","decreasing","2021-11-28","2021-11-21",,23.4,"2021-12-04"
"2021-12-06","Romania","ROU","EURO",19328838,-0.051,"9.1%",3,"Low",-0.052,-0.049,"5.7%","7.7%","decreasing","2021-11-28","2021-11-21",,38.8,"2021-12-04"
"2021-12-06","Russian Federation","RUS","EURO",145934460,-0.008,"81.7%",0,"Low",-0.008,-0.008,"70.3%","14.7%","increasing","2021-11-21","2021-11-14",46.6,40.2,"2021-12-05"
"2021-12-06","San Marino","SMR","EURO",33938,0.007,"58.5%",0,"Low",-0.007,0.022,,,,,,75,65.9,"2021-11-28"
"2021-12-06","Serbia","SRB","EURO",6926705,-0.034,"26.9%",0,"Minimal",-0.035,-0.032,"16.9%","20.7%","decreasing","2021-11-28","2021-11-21",47.2,45.3,"2021-12-03"
"2021-12-06","Slovakia","SVK","EURO",5457873,0.021,"106.1%",0,"High",0.02,0.022,"12.0%","12.1%","constant","2021-11-28","2021-11-28",48.6,43.1,"2021-12-03"
"2021-12-06","Slovenia","SVN","EURO",2095861,-0.03,"55.7%",0,"Minimal",-0.031,-0.029,"42.0%","3.6%","increasing","2021-11-28","2021-11-28",58.9,55.2,"2021-12-05"
"2021-12-06","Spain","ESP","EURO",47332614,0.011,"16.9%",0,"Minimal",0.01,0.012,"6.4%","5.0%","increasing","2021-11-28","2021-11-21",81.1,79.6,"2021-12-02"
"2021-12-06","Sweden","SWE","EURO",10327589,0.04,"22.6%",0,"Low",0.038,0.042,"4.7%","8.9%","decreasing","2021-11-28","2021-11-28",73.7,69.5,"2021-12-03"
"2021-12-06","Switzerland","CHE","EURO",8654618,-0.003,"69.3%",0,"Low",-0.004,-0.002,"14.3%","12.8%","increasing","2021-11-28","2021-11-21",67.7,66.1,"2021-12-02"
"2021-12-06","Tajikistan","TJK","EURO",9537642,,,,,,,,,,,,31.7,26.8,"2021-11-28"
"2021-12-06","Turkey","TUR","EURO",84339067,-0.003,"37.3%",3,"Low",-0.003,-0.002,"6.9%","6.6%","increasing","2021-11-28","2021-11-21",66.8,60.1,"2021-12-05"
"2021-12-06","Turkmenistan","TKM","EURO",6031187,,,,,,,,,,,,72.5,53.2,"2021-08-29"
"2021-12-06","Ukraine","UKR","EURO",43733759,-0.025,"48.3%",0,"Minimal",-0.026,-0.025,"17.2%","19.7%","decreasing","2021-11-28","2021-11-21",31.4,27,"2021-12-05"
"2021-12-06","United Kingdom","GBR","EURO",67886004,0.009,"72.5%",0,"Low",0.009,0.009,"4.6%","4.4%","increasing","2021-11-28","2021-11-21",75.3,68.5,"2021-12-04"
"2021-12-06","Uzbekistan","UZB","EURO",33469199,-0.004,"23.4%",1,"Minimal",-0.009,0.001,"0.7%","0.8%","decreasing","2021-11-28","2021-11-21",52.8,,"2021-12-02"
"2021-12-06","Anguilla","AIA","PAHO",15002,-0.041,"40.6%",0,"Minimal",-0.06,-0.022,,,,,,66.9,61.4,"2021-12-01"
"2021-12-06","Antigua and Barbuda","ATG","PAHO",97929,-0.044,"0.9%",0,"Minimal",-0.107,0.017,,,,,,62.7,57.4,"2021-11-26"
"2021-12-06","Argentina","ARG","PAHO",45195774,0.046,"5.9%",4,"Medium",0.044,0.048,,,,,,81.9,67,"2021-12-05"
"2021-12-06","Aruba","ABW","PAHO",106766,0.009,"14.4%",0,"Minimal",-0.008,0.027,,,,,,78.4,73.2,"2021-12-03"
"2021-12-06","Bahamas","BHS","PAHO",393244,-0.006,"7.3%",0,"Minimal",-0.027,0.014,"5.3%","4.6%","constant","2021-11-28","2021-11-21",38.6,35.2,"2021-11-29"
"2021-12-06","Barbados","BRB","PAHO",287375,-0.009,"35.7%",0,"Minimal",-0.014,-0.004,,,,,,53.6,48,"2021-12-03"
"2021-12-06","Belize","BLZ","PAHO",397628,0.004,"23.9%",0,"Minimal",-0.004,0.012,,,,,,57.5,49.1,"2021-12-03"
"2021-12-06","Bermuda","BMU","PAHO",62273,0.05,"2.2%",1,"Minimal",0,0.102,,,,,,77.8,76.1,"2021-11-05"
"2021-12-06","Bolivia (Plurinational State of)","BOL","PAHO",11673021,0.008,"29.0%",0,"Minimal",0.006,0.011,"26.8%","14.2%","increasing","2021-11-28","2021-11-21",43.8,35.9,"2021-12-02"
"2021-12-06","Bonaire","XAA","PAHO",20915,0.031,"54.8%",0,"Low",0.015,0.047,,,,,,,,
"2021-12-06","Brazil","BRA","PAHO",212559417,0.01,"11.4%",0,"Minimal",0.009,0.011,,,,,,77.4,64.4,"2021-12-05"
"2021-12-06","British Virgin Islands","VGB","PAHO",30237,,,,,,,,,,,,60.5,55.2,"2021-12-03"
"2021-12-06","Canada","CAN","PAHO",37742154,0.016,"32.9%",0,"Minimal",0.014,0.017,"3.3%","2.8%","increasing","2021-11-28","2021-11-21",81.6,77.1,"2021-12-05"
"2021-12-06","Cayman Islands","CYM","PAHO",65720,-0.062,"37.6%",0,"Minimal",-0.067,-0.056,,,,,,88.5,85.5,"2021-12-03"
"2021-12-06","Chile","CHL","PAHO",19116201,-0.011,"18.8%",0,"Minimal",-0.013,-0.01,"3.5%","3.3%","increasing","2021-11-28","2021-11-21",88.4,84.9,"2021-12-04"
"2021-12-06","Colombia","COL","PAHO",50882891,-0.002,"7.2%",0,"Minimal",-0.003,-0,"5.4%","5.4%","constant","2021-11-28","2021-11-21",75.4,49.5,"2021-12-03"
"2021-12-06","Costa Rica","CRI","PAHO",5094118,-0.028,"4.6%",0,"Minimal",-0.034,-0.022,"7.2%","6.5%","increasing","2021-11-21","2021-11-14",76.3,63.1,"2021-11-29"
"2021-12-06","Cuba","CUB","PAHO",11326616,-0.053,"1.4%",0,"Minimal",-0.058,-0.049,"8.5%","6.0%","increasing","2021-07-04","2021-06-27",90,81.9,"2021-12-03"
"2021-12-06","Curaçao","CUW","PAHO",164093,-0.028,"2.6%",0,"Minimal",-0.049,-0.008,,,,,,62.9,58.2,"2021-12-04"
"2021-12-06","Dominica","DMA","PAHO",71991,-0.176,"0.0%",0,"Minimal",-0.191,-0.161,,,,,,40.2,37.3,"2021-12-03"
"2021-12-06","Dominican Republic","DOM","PAHO",10847910,-0.087,"14.2%",0,"Minimal",-0.09,-0.084,"36.0%","38.5%","constant","2021-08-29","2021-08-22",63.5,51.8,"2021-12-04"
