assessment_date,country,iso3,region,population,growth_rate,relative_incidence,net_increases,epi_classification,growth_rate_lower,growth_rate_upper,tpr_recent,tpr_before,tpr_change,tpr_last_date_recent,tpr_last_date_before,vac_oneplus_dose_per_100,vac_full_per_100,vaccinations_date
2021-10-04,Democratic Republic of the Congo,COD,AFRO,89561403,0.008,5.2%,0,Minimal,-0.003,0.02,13.5%,9.6%,increasing,2021-08-15,2021-08-08,0.1,0,2021-09-30
2021-10-04,Equatorial Guinea,GNQ,AFRO,1402985,0.009,22.5%,0,Minimal,0.002,0.017,,,,,,16,11.9,2021-09-30
2021-10-04,Eritrea,ERI,AFRO,3546421,0.054,4.5%,0,Minimal,0.014,0.096,,,,,,,,
2021-10-04,Eswatini,SWZ,AFRO,1160164,-0.04,4.9%,0,Minimal,-0.05,-0.031,,,,,,18.8,18.1,2021-09-29
2021-10-04,Ethiopia,ETH,AFRO,114963588,-0.003,47.7%,0,Low,-0.005,-0.001,15.3%,15.7%,constant,2021-09-26,2021-09-19,2.5,0.7,2021-10-01
2021-10-04,Gabon,GAB,AFRO,2225734,0.033,102.6%,0,High,0.028,0.039,4.5%,5.1%,decreasing,2021-10-03,2021-09-26,4.6,3.5,2021-09-30
2021-10-04,Gambia,GMB,AFRO,2416668,-0.05,1.0%,0,Minimal,-0.086,-0.015,1.4%,2.4%,constant,2021-10-03,2021-09-26,7.6,7.1,2021-09-29
2021-10-04,Ghana,GHA,AFRO,31072940,-0.058,13.9%,0,Minimal,-0.062,-0.053,8.4%,4.8%,increasing,2021-07-25,2021-07-18,2.8,2.4,2021-09-20
2021-10-04,Guinea,GIN,AFRO,13132795,-0.04,6.5%,0,Minimal,-0.056,-0.024,2.1%,2.8%,constant,2021-10-03,2021-09-26,9.2,4.3,2021-09-28
2021-10-04,Guinea-Bissau,GNB,AFRO,1968001,-0.084,2.1%,2,Minimal,-0.122,-0.048,1.1%,1.9%,constant,2021-10-03,2021-09-26,4.4,0.4,2021-09-22
2021-10-04,Kenya,KEN,AFRO,53771296,,17.2%,0,,,,4.8%,5.7%,decreasing,2021-10-03,2021-09-26,5.4,1.7,2021-10-01
2021-10-04,Lesotho,LSO,AFRO,2142249,,183.0%,4,,,,8.5%,8.7%,constant,2021-08-29,2021-08-22,15.2,14.8,2021-09-29
2021-10-04,Liberia,LBR,AFRO,5057681,,0.6%,0,,,,,,,,,2.1,0.5,2021-08-23
2021-10-04,Madagascar,MDG,AFRO,27691018,-0.047,0.6%,0,Minimal,-0.06,-0.035,3.5%,1.3%,increasing,2021-08-29,2021-08-22,0.7,0.7,2021-09-20
2021-10-04,Malawi,MWI,AFRO,19129952,-0.037,1.6%,0,Minimal,-0.052,-0.023,,,,,,4.3,2.6,2021-10-01
2021-10-04,Mali,MLI,AFRO,20250833,0.058,7.7%,0,Low,0.039,0.078,1.8%,0.5%,increasing,2021-10-03,2021-09-26,1.6,1.2,2021-10-01
2021-10-04,Mauritania,MRT,AFRO,4649658,-0.044,8.7%,0,Minimal,-0.053,-0.035,3.6%,3.7%,constant,2021-10-03,2021-09-26,,12.3,2021-09-27
2021-10-04,Mauritius,MUS,AFRO,1271768,-0.071,15.3%,0,Minimal,-0.078,-0.064,14.2%,11.0%,increasing,2021-10-03,2021-09-26,67.3,62.9,2021-09-30
2021-10-04,Mayotte,MYT,AFRO,272815,-0.013,3.6%,0,Minimal,-0.031,0.006,,,,,,,,
2021-10-04,Mozambique,MOZ,AFRO,31255435,-0.066,2.6%,1,Minimal,-0.074,-0.058,6.1%,4.4%,increasing,2021-10-03,2021-09-26,6.1,5.6,2021-09-14
2021-10-04,Namibia,NAM,AFRO,2540905,-0.018,2.8%,1,Minimal,-0.027,-0.009,7.8%,5.5%,increasing,2021-09-26,2021-09-19,10.3,6.6,2021-09-30
2021-10-04,Niger,NER,AFRO,24206644,0.033,7.5%,0,Minimal,0.003,0.063,2.9%,1.0%,increasing,2021-10-03,2021-09-26,1.7,0.5,2021-09-29
2021-10-04,Nigeria,NGA,AFRO,206139589,-0.027,16.1%,0,Minimal,-0.031,-0.023,,,,,,2.3,0.9,2021-09-30
2021-10-04,Réunion,REU,AFRO,895312,-0.234,0.0%,0,Minimal,-0.247,-0.222,,,,,,,,
2021-10-04,Rwanda,RWA,AFRO,12952218,-0.059,10.8%,0,Minimal,-0.064,-0.055,1.3%,1.9%,decreasing,2021-10-03,2021-09-26,16.3,12.8,2021-09-30
2021-10-04,Saint Helena,SHN,AFRO,6071,,,,,,,,,,,,71.8,58.2,2021-05-05
2021-10-04,Sao Tome and Principe,STP,AFRO,219159,0.009,57.3%,0,Low,-0.003,0.021,,,,,,31.2,12,2021-10-02
2021-10-04,Senegal,SEN,AFRO,16743927,-0.066,0.9%,0,Minimal,-0.085,-0.048,0.9%,0.9%,constant,2021-10-03,2021-09-26,7.5,3.4,2021-09-30
2021-10-04,Seychelles,SYC,AFRO,98347,-0.035,7.8%,0,Minimal,-0.047,-0.024,,,,,,78.6,72.3,2021-09-16
2021-10-04,Sierra Leone,SLE,AFRO,7976983,,,,,,,,,,,,2.4,0.6,2021-09-29
2021-10-04,South Africa,ZAF,AFRO,59308690,-0.059,6.9%,1,Minimal,-0.061,-0.058,7.1%,9.3%,decreasing,2021-09-26,2021-09-19,21.2,14.9,2021-09-30
2021-10-04,South Sudan,SSD,AFRO,11193725,-0.051,6.5%,0,Minimal,-0.067,-0.035,2.9%,3.4%,constant,2021-10-03,2021-09-26,0.7,0.3,2021-10-01
2021-10-04,Togo,TGO,AFRO,8278724,-0.044,18.9%,0,Minimal,-0.052,-0.036,4.9%,6.2%,decreasing,2021-10-03,2021-09-26,8.7,4.9,2021-10-01
2021-10-04,Uganda,UGA,AFRO,45741007,,-18.4%,0,,,,93.7%,0.0%,increasing,2021-09-19,2021-09-12,3.6,0.9,2021-09-22
2021-10-04,United Republic of Tanzania,TZA,AFRO,59734218,0.001,0.7%,0,Minimal,-0.001,0.003,,,,,,0.6,0.6,2021-09-11
2021-10-04,Western Sahara,ESH,AFRO,597339,,,,,,,,,,,,,,
2021-10-04,Zambia,ZMB,AFRO,18383955,-0.034,1.6%,0,Minimal,-0.043,-0.025,1.1%,1.4%,decreasing,2021-09-26,2021-09-19,,2.3,2021-10-02
2021-10-04,Zimbabwe,ZWE,AFRO,14862924,0.006,9.2%,0,Minimal,0.001,0.011,5.3%,5.1%,constant,2021-09-26,2021-09-19,20.9,15.6,2021-10-03
2021-10-04,Afghanistan,AFG,EMRO,38928346,-0.059,1.6%,0,Minimal,-0.068,-0.05,,,,,,,,2021-09-16
2021-10-04,Bahrain,BHR,EMRO,1701575,-0.015,2.1%,0,Minimal,-0.023,-0.007,0.4%,0.5%,decreasing,2021-09-19,2021-09-12,68.5,65.9,2021-10-03
2021-10-04,Djibouti,DJI,EMRO,988000,0.074,41.7%,0,High,0.063,0.085,,,,,,6.7,2.6,2021-09-30
2021-10-04,Egypt,EGY,EMRO,102334404,0.02,46.1%,0,Low,0.017,0.023,,,,,,10.9,5.7,2021-09-30
2021-10-04,Iran (Islamic Republic of),IRN,EMRO,83992949,-0.029,33.0%,2,Minimal,-0.03,-0.028,20.6%,17.1%,increasing,2021-09-26,2021-09-19,43.2,18.6,2021-09-27
2021-10-04,Iraq,IRQ,EMRO,40222493,-0.038,18.6%,1,Minimal,-0.039,-0.036,22.5%,21.9%,increasing,2021-09-26,2021-09-19,11.6,7.3,2021-09-26
2021-10-04,Jordan,JOR,EMRO,10203134,0.004,11.0%,0,Minimal,0.002,0.006,12.5%,8.9%,increasing,2021-09-26,2021-09-19,36.5,32.4,2021-10-03
2021-10-04,Kuwait,KWT,EMRO,4270571,-0.011,2.2%,0,Minimal,-0.021,-0.001,0.3%,0.3%,constant,2021-09-26,2021-09-19,,,
2021-10-04,Lebanon,LBN,EMRO,6825445,-0.003,11.0%,0,Minimal,-0.006,0,,,,,,23.7,19.2,2021-10-03
2021-10-04,Libya,LBY,EMRO,6871292,-0.04,25.5%,0,Minimal,-0.043,-0.038,18.6%,22.9%,decreasing,2021-09-26,2021-09-19,20.4,3.4,2021-10-02
2021-10-04,Morocco,MAR,EMRO,36910560,-0.036,9.1%,0,Minimal,-0.038,-0.034,19.9%,8.9%,increasing,2021-09-26,2021-09-19,61.6,52.1,2021-10-02
2021-10-04,occupied Palestinian territory,PSE,EMRO,5101414,-0.028,57.2%,0,Minimal,-0.029,-0.026,23.9%,19.5%,increasing,2021-09-26,2021-09-19,27.5,14.7,2021-09-30
2021-10-04,Oman,OMN,EMRO,5106626,-0.06,1.1%,0,Minimal,-0.072,-0.047,,,,,,56.7,40.2,2021-09-28
2021-10-04,Pakistan,PAK,EMRO,220892340,-0.037,27.6%,0,Minimal,-0.039,-0.036,6.3%,7.6%,decreasing,2021-09-05,2021-08-29,27,13.2,2021-09-30
2021-10-04,Qatar,QAT,EMRO,2881053,-0.033,4.6%,0,Minimal,-0.039,-0.026,2.7%,2.4%,increasing,2021-09-26,2021-09-19,,,2021-10-03
2021-10-04,Saudi Arabia,SAU,EMRO,34813871,-0.038,1.1%,1,Minimal,-0.047,-0.029,0.1%,0.2%,decreasing,2021-09-26,2021-09-19,67.4,54.5,2021-10-03
2021-10-04,Somalia,SOM,EMRO,15893222,-0.025,20.8%,0,Minimal,-0.033,-0.017,,,,,,1.6,1.5,2021-09-29
2021-10-04,Sudan,SDN,EMRO,43849260,0.041,11.4%,4,Medium,0.024,0.058,,,,,,1.5,1.3,2021-09-19
2021-10-04,Syrian Arab Republic,SYR,EMRO,17500658,0.036,94.9%,0,High,0.032,0.041,,,,,,2.8,1.7,2021-09-29
2021-10-04,Tunisia,TUN,EMRO,11818619,-0.131,5.5%,0,Minimal,-0.133,-0.128,25.7%,13.0%,increasing,2021-09-26,2021-09-19,43,32.7,2021-09-29
2021-10-04,United Arab Emirates,ARE,EMRO,9890402,-0.053,7.3%,7,Low,-0.057,-0.05,0.1%,0.2%,decreasing,2021-09-26,2021-09-19,94.5,84,2021-10-03
2021-10-04,Yemen,YEM,EMRO,29825964,-0.025,32.4%,0,Minimal,-0.037,-0.014,,,,,,1,0.2,2021-09-27
2021-10-04,Albania,ALB,EURO,2877800,-0.022,51.0%,0,Minimal,-0.025,-0.019,0.4%,0.4%,constant,2021-06-13,2021-06-06,33,28,2021-10-02
2021-10-04,Andorra,AND,EURO,77265,0.011,7.0%,0,Minimal,-0.017,0.038,,,,,,68.5,55.7,2021-08-29
2021-10-04,Armenia,ARM,EURO,2963234,0.029,42.0%,0,Medium,0.026,0.032,17.3%,32.4%,decreasing,2021-09-26,2021-09-19,8.9,4.9,2021-09-26
2021-10-04,Austria,AUT,EURO,8901064,-0.001,25.2%,1,Minimal,-0.003,0,0.5%,0.6%,decreasing,2021-09-26,2021-09-19,64.6,61,2021-10-03
2021-10-04,Azerbaijan,AZE,EURO,10139175,-0.079,18.7%,0,Minimal,-0.081,-0.077,10.2%,76.0%,decreasing,2021-09-26,2021-09-19,47.4,38.7,2021-10-03
2021-10-04,Belarus,BLR,EURO,9449321,-0.01,86.0%,0,Low,-0.012,-0.009,7.7%,8.8%,decreasing,2021-09-19,2021-09-12,19.9,16,2021-09-19
2021-10-04,Belgium,BEL,EURO,11522440,-0.034,7.9%,0,Minimal,-0.036,-0.033,4.1%,4.4%,decreasing,2021-09-26,2021-09-19,74.5,73,2021-09-30
2021-10-04,Bosnia and Herzegovina,BIH,EURO,3280815,0.009,42.0%,0,Low,0.006,0.011,33.8%,37.0%,decreasing,2021-09-26,2021-09-19,22.4,15.5,2021-09-29
2021-10-04,Bulgaria,BGR,EURO,6951482,0.014,51.1%,0,Low,0.012,0.016,7.9%,6.6%,increasing,2021-09-19,2021-09-12,,19.2,2021-10-03
2021-10-04,Croatia,HRV,EURO,4058165,0.03,37.8%,1,Low,0.028,0.032,7.2%,4.2%,increasing,2021-09-19,2021-09-12,45.1,42.3,2021-10-02
2021-10-04,Cyprus,CYP,EURO,888005,-0.023,10.2%,0,Minimal,-0.03,-0.017,0.2%,0.3%,decreasing,2021-09-26,2021-09-19,67.1,62.7,2021-10-02
2021-10-04,Czechia,CZE,EURO,10693939,0.019,4.3%,0,Minimal,0.016,0.023,0.6%,0.6%,constant,2021-09-26,2021-09-19,56.9,55.8,2021-10-03
2021-10-04,Denmark,DNK,EURO,5822763,0.014,11.7%,6,Low,0.011,0.018,0.9%,0.9%,constant,2021-09-26,2021-09-19,76.5,75.1,2021-09-30
2021-10-04,Estonia,EST,EURO,1328976,0.033,45.5%,1,Medium,0.03,0.036,9.1%,7.1%,increasing,2021-09-26,2021-09-19,57.2,46.3,2021-10-03
2021-10-04,Faroe Islands,FRO,EURO,48865,0.058,57.8%,0,Medium,0.03,0.086,,,,,,78.4,74.3,2021-10-01
2021-10-04,Finland,FIN,EURO,5525292,-0.019,45.8%,1,Minimal,-0.023,-0.016,3.5%,2.9%,increasing,2021-09-26,2021-09-19,75,63.6,2021-10-02
2021-10-04,France,FRA,EURO,65039359,-0.022,9.4%,2,Minimal,-0.023,-0.021,1.0%,1.3%,decreasing,2021-09-26,2021-09-19,77.3,68.3,2021-09-29
2021-10-04,Georgia,GEO,EURO,3989175,-0.017,32.0%,6,Low,-0.019,-0.016,,,,,,24.8,20.8,2021-10-03
2021-10-04,Germany,DEU,EURO,83166711,-0.003,30.9%,3,Low,-0.004,-0.002,6.5%,7.3%,decreasing,2021-09-19,2021-09-12,68.2,64.7,2021-10-03
2021-10-04,Gibraltar,GIB,EURO,33691,-0.014,6.0%,2,Minimal,-0.042,0.014,,,,,,118.6,117.6,2021-10-01
2021-10-04,Greece,GRC,EURO,10718565,0.001,67.1%,1,Low,0,0.003,1.6%,2.0%,decreasing,2021-09-26,2021-09-19,60.3,57.5,2021-10-03
2021-10-04,Greenland,GRL,EURO,56772,-0.042,31.0%,0,Minimal,-0.066,-0.019,,,,,,72.7,65.2,2021-09-29
2021-10-04,Guernsey,GGY,EURO,64468,-0.024,23.5%,1,Minimal,-0.048,-0.001,,,,,,,,2021-09-29
2021-10-04,Holy See,VAT,EURO,809,,,,,,,,,,,,,,
2021-10-04,Hungary,HUN,EURO,9769526,-0.014,5.1%,1,Minimal,-0.018,-0.011,3.3%,2.7%,increasing,2021-09-26,2021-09-19,,,
2021-10-04,Iceland,ISL,EURO,364134,-0.016,23.3%,0,Minimal,-0.029,-0.003,2.3%,1.6%,increasing,2021-09-26,2021-09-19,77.4,75.9,2021-09-30
2021-10-04,Ireland,IRL,EURO,4964440,-0.015,17.0%,1,Minimal,-0.017,-0.013,5.3%,5.2%,constant,2021-09-26,2021-09-19,76.1,74.4,2021-10-03
2021-10-04,Isle of Man,IMN,EURO,85032,0.025,14.0%,0,Minimal,0.012,0.038,,,,,,77,75.2,2021-10-03
2021-10-04,Israel,ISR,EURO,8655541,-0.058,36.5%,0,Minimal,-0.059,-0.057,4.9%,5.7%,decreasing,2021-09-26,2021-09-19,70.9,65.3,2021-10-03
2021-10-04,Italy,ITA,EURO,59641488,-0.017,8.9%,0,Minimal,-0.018,-0.016,1.3%,1.6%,decreasing,2021-09-26,2021-09-19,76.1,69.1,2021-10-03
2021-10-04,Jersey,JEY,EURO,107796,-0.007,7.7%,0,Minimal,-0.022,0.008,,,,,,71.6,68.7,2021-09-26
2021-10-04,Kazakhstan,KAZ,EURO,18776707,-0.037,22.6%,2,Minimal,-0.038,-0.035,3.4%,4.1%,decreasing,2021-06-06,2021-05-30,41,35.5,2021-10-03
2021-10-04,Kosovo†,XKX,EURO,1795666,-0.122,2.7%,0,Minimal,-0.129,-0.116,4.8%,19.0%,decreasing,2021-09-26,2021-09-19,44.7,30.2,2021-10-01
2021-10-04,Kyrgyzstan,KGZ,EURO,6524191,-0.009,4.7%,0,Minimal,-0.017,-0.001,2.0%,2.2%,constant,2021-09-19,2021-09-12,12.8,9.7,2021-10-03
2021-10-04,Latvia,LVA,EURO,1907675,0.058,96.9%,6,Very High,0.055,0.061,1.5%,1.1%,increasing,2021-09-19,2021-09-12,48.9,45.2,2021-10-03
2021-10-04,Liechtenstein,LIE,EURO,38747,-0.087,1.7%,0,Minimal,-0.133,-0.044,1.7%,2.1%,constant,2021-09-26,2021-09-19,63.3,59.2,2021-09-30
2021-10-04,Lithuania,LTU,EURO,2794090,0.036,53.2%,0,Medium,0.034,0.038,6.1%,5.1%,increasing,2021-09-26,2021-09-19,62.7,58,2021-10-03
2021-10-04,Luxembourg,LUX,EURO,626108,0.001,10.0%,0,Minimal,-0.007,0.009,4.3%,1.9%,increasing,2021-09-26,2021-09-19,66.8,,2021-09-26
2021-10-04,Malta,MLT,EURO,514564,-0.062,5.0%,0,Minimal,-0.077,-0.046,0.6%,1.0%,decreasing,2021-09-26,2021-09-19,81.7,81.7,2021-09-27
2021-10-04,Monaco,MCO,EURO,39244,-0.026,7.0%,1,Minimal,-0.078,0.025,,,,,,68,59.4,2021-09-16
2021-10-04,Montenegro,MNE,EURO,628062,-0.022,66.9%,0,Minimal,-0.025,-0.019,,,,,,39.2,34.2,2021-10-03
2021-10-04,Netherlands,NLD,EURO,17407585,-0.013,14.1%,4,Low,-0.015,-0.011,3.9%,4.2%,decreasing,2021-09-19,2021-09-12,,,2021-09-29
2021-10-04,North Macedonia,MKD,EURO,2083380,-0.022,27.6%,0,Minimal,-0.026,-0.019,,,,,,37.8,35,2021-10-01
2021-10-04,Norway,NOR,EURO,5367580,-0.064,25.0%,0,Minimal,-0.067,-0.061,4.2%,4.4%,constant,2021-09-26,2021-09-19,77.6,68.1,2021-09-30
2021-10-04,Poland,POL,EURO,37958138,0.046,3.8%,0,Low,0.044,0.049,2.0%,1.7%,increasing,2021-09-26,2021-09-19,52.4,51.5,2021-10-03
2021-10-04,Portugal,PRT,EURO,10295909,-0.022,4.7%,2,Minimal,-0.025,-0.02,1.4%,1.7%,decreasing,2021-09-26,2021-09-19,86.7,84.1,2021-09-27
2021-10-04,Republic of Moldova,MDA,EURO,4033963,0.022,72.2%,0,Low,0.02,0.024,11.3%,11.6%,constant,2021-09-19,2021-09-12,,19.6,2021-10-03
2021-10-04,Romania,ROU,EURO,19328838,0.051,105.7%,0,Very High,0.051,0.052,9.7%,5.4%,increasing,2021-09-19,2021-09-12,29.7,28,2021-10-02
2021-10-04,Russian Federation,RUS,EURO,145934460,0.016,81.8%,5,Very High,0.016,0.017,5.5%,4.8%,increasing,2021-07-18,2021-07-11,33.3,29.2,2021-10-03
2021-10-04,San Marino,SMR,EURO,33938,-0.137,4.3%,1,Minimal,-0.186,-0.091,,,,,,72,72,2021-09-27
2021-10-04,Serbia,SRB,EURO,6926705,0.004,98.1%,3,Very High,0.004,0.005,30.8%,29.1%,increasing,2021-09-26,2021-09-19,44,42,2021-10-02
2021-10-04,Slovakia,SVK,EURO,5457873,0.05,32.8%,0,Low,0.047,0.052,2.6%,2.3%,increasing,2021-09-26,2021-09-19,44.9,41.3,2021-09-30
2021-10-04,Slovenia,SVN,EURO,2095861,0.001,42.9%,2,Low,-0.001,0.003,19.6%,20.2%,constant,2021-09-26,2021-09-19,53.9,48.1,2021-10-03
2021-10-04,Spain,ESP,EURO,47332614,-0.047,3.1%,0,Minimal,-0.049,-0.046,3.2%,4.2%,decreasing,2021-09-19,2021-09-12,79.7,77.5,2021-09-30
2021-10-04,Sweden,SWE,EURO,10327589,-0.021,7.1%,2,Minimal,-0.024,-0.018,2.6%,3.4%,decreasing,2021-09-26,2021-09-19,69.3,63.9,2021-10-01
2021-10-04,Switzerland,CHE,EURO,8654618,-0.065,9.4%,0,Minimal,-0.067,-0.063,3.7%,4.9%,decreasing,2021-09-26,2021-09-19,63.9,58.1,2021-09-30
2021-10-04,Tajikistan,TJK,EURO,9537642,,0.0%,0,,,,,,,,,25.1,18.3,2021-09-27
2021-10-04,Turkey,TUR,EURO,84339067,0.006,46.8%,3,Medium,0.005,0.006,7.9%,7.8%,constant,2021-09-26,2021-09-19,64.1,53.4,2021-10-03
2021-10-04,Turkmenistan,TKM,EURO,6031187,,,,,,,,,,,,0.5,0.2,2021-04-04
2021-10-04,Ukraine,UKR,EURO,43733759,0.056,55.9%,0,High,0.055,0.057,8.3%,6.0%,increasing,2021-09-19,2021-09-12,16.4,13.2,2021-10-03
2021-10-04,United Kingdom,GBR,EURO,67886004,0.01,55.9%,0,Low,0.01,0.011,3.5%,3.0%,increasing,2021-09-26,2021-09-19,72.1,66.2,2021-10-02
2021-10-04,Uzbekistan,UZB,EURO,33469199,-0.015,49.4%,0,Low,-0.018,-0.012,1.9%,1.8%,increasing,2021-09-05,2021-08-29,,12.8,2021-09-28
2021-10-04,Anguilla,AIA,PAHO,15002,0.086,69.3%,1,High,0.054,0.12,,,,,,63.6,61,2021-10-01
2021-10-04,Antigua and Barbuda,ATG,PAHO,97929,0.027,115.8%,0,High,0.018,0.036,,,,,,52.2,43.1,2021-09-28
2021-10-04,Argentina,ARG,PAHO,45195774,-0.003,4.1%,0,Minimal,-0.005,-0.001,,,,,,66,50.4,2021-10-03
2021-10-04,Aruba,ABW,PAHO,106766,-0.029,16.6%,0,Minimal,-0.044,-0.015,,,,,,76.3,70.1,2021-10-02
2021-10-04,Bahamas,BHS,PAHO,393244,-0.029,40.5%,0,Minimal,-0.037,-0.021,,,,,,31.6,22.4,2021-10-01
2021-10-04,Barbados,BRB,PAHO,287375,0.072,133.4%,0,Very High,0.066,0.079,,,,,,47.3,36.8,2021-09-30
2021-10-04,Belize,BLZ,PAHO,397628,0.024,63.5%,0,Low,0.018,0.029,,,,,,48.7,32.1,2021-09-29
2021-10-04,Bermuda,BMU,PAHO,62273,-0.024,46.5%,0,Minimal,-0.032,-0.017,,,,,,71,69.1,2021-10-01
2021-10-04,Bolivia (Plurinational State of),BOL,PAHO,11673021,0.019,11.2%,0,Minimal,0.015,0.023,5.9%,6.0%,constant,2021-09-26,2021-09-19,36.4,27.9,2021-09-26
2021-10-04,Bonaire,XAA,PAHO,20915,0.022,30.9%,4,Low,-0.001,0.045,,,,,,,,
2021-10-04,Brazil,BRA,PAHO,212559417,,24.3%,0,,,,,,,,,71.1,42.7,2021-09-30
2021-10-04,British Virgin Islands,VGB,PAHO,30237,-0.027,0.0%,0,Minimal,-0.084,0.028,,,,,,58.1,50.8,2021-10-01
2021-10-04,Canada,CAN,PAHO,37742154,0.004,49.4%,0,Low,0.003,0.005,4.1%,4.6%,decreasing,2021-09-26,2021-09-19,77.7,71.8,2021-10-03
2021-10-04,Cayman Islands,CYM,PAHO,65720,0.014,106.5%,1,Medium,-0.017,0.044,,,,,,84,84,2021-10-01
2021-10-04,Chile,CHL,PAHO,19116201,0.034,6.8%,4,Medium,0.031,0.037,1.1%,1.0%,constant,2021-09-26,2021-09-19,81.2,74.1,2021-10-01
2021-10-04,Colombia,COL,PAHO,50882891,-0.001,4.9%,2,Minimal,-0.003,0.001,3.4%,3.4%,constant,2021-09-26,2021-09-19,51.8,33.3,2021-09-29
2021-10-04,Costa Rica,CRI,PAHO,5094118,-0.006,70.5%,0,Low,-0.008,-0.005,33.1%,38.2%,decreasing,2021-09-26,2021-09-19,66.9,43,2021-09-27
2021-10-04,Cuba,CUB,PAHO,11326616,-0.022,60.5%,0,Minimal,-0.022,-0.021,8.5%,6.0%,increasing,2021-07-04,2021-06-27,83.7,46,2021-10-01
2021-10-04,Curaçao,CUW,PAHO,164093,-0.029,9.8%,0,Minimal,-0.04,-0.018,,,,,,59.8,54.6,2021-10-02
2021-10-04,Dominica,DMA,PAHO,71991,0.017,47.9%,0,Low,0.007,0.027,,,,,,34.9,30,2021-10-01
2021-10-04,Dominican Republic,DOM,PAHO,10847910,0.05,27.3%,1,Low,0.046,0.053,36.0%,38.5%,constant,2021-08-29,2021-08-22,56.1,45.4,2021-10-02
2021-10-04,Ecuador,ECU,PAHO,17643054,-0.01,8.7%,0,Minimal,-0.015,-0.005,10.3%,11.1%,constant,2021-09-26,2021-09-19,64.3,56.2,2021-09-30
2021-10-04,El Salvador,SLV,PAHO,6486205,-0.032,64.0%,1,Minimal,-0.036,-0.028,11.8%,7.2%,increasing,2021-04-18,2021-04-11,63.6,53.2,2021-10-03
2021-10-04,Falkland Islands (Malvinas),FLK,PAHO,3483,,,,,,,,,,,,75.6,51,2021-04-14
2021-10-04,French Guiana,GUF,PAHO,298682,0.003,94.7%,0,Medium,-0.001,0.008,,,,,,,,
2021-10-04,Grenada,GRD,PAHO,112523,-0.061,32.9%,0,Minimal,-0.067,-0.055,,,,,,30.7,21.7,2021-10-01
2021-10-04,Guadeloupe,GLP,PAHO,400124,-0.062,0.0%,0,Minimal,-0.071,-0.054,,,,,,,,
2021-10-04,Guatemala,GTM,PAHO,17915568,0.003,54.7%,0,Low,0.001,0.004,24.2%,31.6%,decreasing,2021-09-19,2021-09-12,25.5,14.1,2021-10-02
2021-10-04,Guyana,GUY,PAHO,786552,-0.018,68.4%,0,Minimal,-0.023,-0.014,,,,,,45.4,23.6,2021-09-29
2021-10-04,Haiti,HTI,PAHO,11402528,0.022,20.3%,0,Minimal,0.01,0.034,,,,,,0.4,0.2,2021-09-21
2021-10-04,Honduras,HND,PAHO,9904607,-0.015,37.2%,0,Minimal,-0.018,-0.013,,,,,,33.6,24.5,2021-10-01
2021-10-04,Jamaica,JAM,PAHO,2961167,-0.035,51.6%,0,Minimal,-0.039,-0.032,38.7%,39.8%,constant,2021-09-26,2021-09-19,18.2,9.5,2021-10-02
