assessment_date,country,iso3,region,population,growth_rate,relative_incidence,net_increases,epi_classification,growth_rate_lower,growth_rate_upper,tpr_recent,tpr_before,tpr_change,tpr_last_date_recent,tpr_last_date_before,vac_oneplus_dose_per_100,vac_full_per_100,vaccinations_date
2021-10-04,Panama,PAN,PAHO,4314767,-0.024,5.3%,0,Minimal,-0.028,-0.019,3.8%,6.8%,decreasing,2021-09-26,2021-09-19,68,52.9,2021-10-04
2021-10-04,Paraguay,PRY,PAHO,7132538,-0.034,1.1%,4,Low,-0.046,-0.022,1.4%,2.4%,decreasing,2021-09-26,2021-09-19,38.8,26.3,2021-10-01
2021-10-04,Peru,PER,PAHO,32971854,0.006,8.9%,0,Minimal,0.004,0.009,,,,,,49.1,34.8,2021-10-03
2021-10-04,Puerto Rico,PRI,PAHO,2860853,-0.037,13.7%,0,Minimal,-0.042,-0.033,,,,,,,,
2021-10-04,Saba,XCA,PAHO,1933,,,,,,,,,,,,,,
2021-10-04,Saint Barthélemy,BLM,PAHO,9885,,0.0%,0,,,,,,,,,,,
2021-10-04,Saint Kitts and Nevis,KNA,PAHO,53192,-0.016,49.6%,0,Minimal,-0.03,-0.002,32.2%,16.9%,increasing,2021-09-19,2021-09-12,48.2,42.2,2021-10-01
2021-10-04,Saint Lucia,LCA,PAHO,183627,-0.01,52.8%,1,Low,-0.015,-0.004,,,,,,25.4,18.3,2021-10-03
2021-10-04,Saint Martin,MAF,PAHO,38659,,0.0%,0,,,,,,,,,,,
2021-10-04,Saint Pierre and Miquelon,SPM,PAHO,5795,,,,,,,,,,,,,,
2021-10-04,Saint Vincent and the Grenadines,VCT,PAHO,110940,-0.006,64.2%,0,Low,-0.016,0.004,,,,,,18.6,12.2,2021-09-30
2021-10-04,Sint Eustatius,XBA,PAHO,3139,,,,,,,,,,,,,,
2021-10-04,Sint Maarten,SXM,PAHO,42882,-0.033,38.6%,0,Minimal,-0.05,-0.015,,,,,,60.4,55.5,2021-10-01
2021-10-04,Suriname,SUR,PAHO,586632,-0.034,59.6%,0,Minimal,-0.038,-0.031,,,,,,39.5,29.7,2021-10-04
2021-10-04,Trinidad and Tobago,TTO,PAHO,1399488,0.004,33.3%,0,Minimal,-0.001,0.009,16.2%,14.6%,increasing,2021-09-26,2021-09-19,41.6,36.4,2021-10-04
2021-10-04,Turks and Caicos Islands,TCA,PAHO,38718,-0.04,12.4%,3,Low,-0.074,-0.007,,,,,,70.9,64.4,2021-09-17
2021-10-04,United States of America,USA,PAHO,331002651,-0.036,36.9%,0,Minimal,-0.036,-0.036,,,,,,65.1,56.1,2021-10-04
2021-10-04,United States Virgin Islands,VIR,PAHO,104425,-0.019,42.9%,0,Minimal,-0.033,-0.005,,,,,,,,
2021-10-04,Uruguay,URY,PAHO,3473730,-0.015,2.8%,0,Minimal,-0.021,-0.009,5.5%,3.0%,increasing,2021-09-26,2021-09-19,78.8,74.3,2021-10-04
2021-10-04,Venezuela (Bolivarian Republic of),VEN,PAHO,28435940,0.022,99.6%,3,Very High,0.02,0.024,,,,,,34.2,21,2021-09-27
2021-10-04,Bangladesh,BGD,SEARO,164689383,-0.051,6.1%,0,Minimal,-0.053,-0.049,4.7%,6.6%,decreasing,2021-09-26,2021-09-19,20.7,10.5,2021-10-04
2021-10-04,Bhutan,BTN,SEARO,771608,0.16,4.1%,2,Medium,0.051,0.294,0.0%,0.1%,decreasing,2021-10-10,2021-10-03,75.8,64.3,2021-09-26
2021-10-04,Democratic People's Republic of Korea,PRK,SEARO,25778816,,,,,,,0.0%,0.0%,constant,2021-10-03,2021-09-26,,,
2021-10-04,India,IND,SEARO,1380004385,-0.018,5.7%,0,Minimal,-0.018,-0.017,1.9%,2.0%,decreasing,2021-09-26,2021-09-19,48,18,2021-10-04
2021-10-04,Indonesia,IDN,SEARO,273523615,-0.059,3.1%,0,Minimal,-0.061,-0.058,0.9%,1.5%,decreasing,2021-10-03,2021-09-26,34.4,19.4,2021-10-04
2021-10-04,Maldives,MDV,SEARO,540544,-0.016,5.5%,0,Minimal,-0.023,-0.009,2.6%,2.2%,increasing,2021-09-26,2021-09-19,72.6,63,2021-10-02
2021-10-04,Myanmar,MMR,SEARO,54409800,-0.026,25.3%,2,Minimal,-0.027,-0.024,8.7%,13.3%,decreasing,2021-09-26,2021-09-19,13.2,6.9,2021-09-25
2021-10-04,Nepal,NPL,SEARO,29136808,-0.022,9.0%,0,Minimal,-0.025,-0.02,12.7%,10.4%,increasing,2021-09-26,2021-09-19,26.8,21.9,2021-10-04
2021-10-04,Sri Lanka,LKA,SEARO,21413249,-0.078,15.9%,0,Minimal,-0.08,-0.076,15.3%,26.7%,decreasing,2021-09-26,2021-09-19,68.1,55.4,2021-10-04
2021-10-04,Thailand,THA,SEARO,69799978,-0.014,49.5%,0,Low,-0.015,-0.013,28.8%,31.2%,decreasing,2021-09-12,2021-09-05,42.3,22.8,2021-09-22
2021-10-04,Timor-Leste,TLS,SEARO,1318445,-0.074,8.6%,0,Minimal,-0.085,-0.063,,,,,,33.5,20.5,2021-09-28
2021-10-04,American Samoa,ASM,WPRO,55197,,,,,,,,,,,,,,
2021-10-04,Australia,AUS,WPRO,25499884,0.012,111.8%,3,Very High,0.011,0.014,0.3%,0.2%,increasing,2021-08-22,2021-08-15,67,46.5,2021-10-04
2021-10-04,Brunei Darussalam,BRN,WPRO,437479,0.021,78.8%,0,Low,0.016,0.027,3.2%,3.9%,decreasing,2021-09-05,2021-08-29,67.9,44.9,2021-09-30
2021-10-04,Cambodia,KHM,WPRO,16718965,-0.011,60.7%,0,Low,-0.014,-0.009,87.4%,32.1%,increasing,2021-07-18,2021-07-11,80.2,66.3,2021-10-01
2021-10-04,China,CHN,WPRO,1471286879,-0.044,0.9%,0,Minimal,-0.053,-0.035,0.0%,0.0%,decreasing,2021-06-27,2021-06-20,,,2021-10-04
2021-10-04,Cook Islands,COK,WPRO,17564,,,,,,,,,,,,64.9,62.9,2021-08-31
2021-10-04,Fiji,FJI,WPRO,896445,-0.05,5.7%,0,Minimal,-0.057,-0.043,25.4%,24.0%,increasing,2021-07-25,2021-07-18,66,47.5,2021-09-28
2021-10-04,French Polynesia,PYF,WPRO,280908,-0.126,2.7%,0,Minimal,-0.136,-0.116,,,,,,54.2,49.3,2021-09-28
2021-10-04,Guam,GUM,WPRO,168775,-0.016,56.9%,1,Minimal,-0.024,-0.007,,,,,,,,
2021-10-04,Japan,JPN,WPRO,126476461,-0.086,6.4%,1,Minimal,-0.088,-0.085,4.1%,6.0%,decreasing,2021-09-26,2021-09-19,71.8,61.6,2021-10-04
2021-10-04,Kiribati,KIR,WPRO,119449,,,,,,,,,,,,24.6,5.8,2021-09-28
2021-10-04,Lao People's Democratic Republic,LAO,WPRO,7275560,0.043,118.0%,0,High,0.039,0.046,19.2%,11.3%,increasing,2021-09-19,2021-09-12,,,
2021-10-04,Malaysia,MYS,WPRO,32365999,-0.027,52.0%,0,Minimal,-0.027,-0.026,14.4%,14.1%,increasing,2021-08-29,2021-08-22,74,64,2021-10-04
2021-10-04,Marshall Islands,MHL,WPRO,59194,,,,,,,,,,,,,,
2021-10-04,Micronesia (Federated States of),FSM,WPRO,115023,,,,,,,,,,,,,,
2021-10-04,Mongolia,MNG,WPRO,3278290,-0.021,59.5%,0,Minimal,-0.022,-0.019,19.7%,18.9%,increasing,2021-08-01,2021-07-25,68.7,65,2021-10-04
2021-10-04,Nauru,NRU,WPRO,10834,,,,,,,,,,,,70.3,66.9,2021-08-31
2021-10-04,New Caledonia,NCL,WPRO,285498,-0.031,53.4%,0,Minimal,-0.035,-0.027,,,,,,49.4,28.9,2021-09-28
2021-10-04,New Zealand,NZL,WPRO,4822233,0.029,38.8%,5,Low,0.013,0.044,0.1%,0.2%,decreasing,2021-09-26,2021-09-19,69.3,42.7,2021-10-04
2021-10-04,Niue,NIU,WPRO,1618,,,,,,,,,,,,74.3,71.1,2021-08-02
2021-10-04,Northern Mariana Islands (Commonwealth of the),MNP,WPRO,57557,,,,,,,,,,,,,,
2021-10-04,Palau,PLW,WPRO,18092,,,,,,,,,,,,,,
2021-10-04,Papua New Guinea,PNG,WPRO,8947024,0.072,69.4%,0,High,0.065,0.078,,,,,,1.3,0.5,2021-09-28
2021-10-04,Philippines,PHL,WPRO,109581078,-0.019,70.0%,0,Low,-0.019,-0.018,24.6%,26.4%,decreasing,2021-09-26,2021-09-19,,22.6,2021-10-04
2021-10-04,Pitcairn Islands,PCN,WPRO,50,,,,,,,,,,,,94,94,2021-09-07
2021-10-04,Republic of Korea,KOR,WPRO,51269185,0.014,101.3%,0,High,0.013,0.016,10.9%,6.5%,increasing,2021-09-26,2021-09-19,77.5,53.1,2021-10-04
2021-10-04,Samoa,WSM,WPRO,198414,,,,,,,,,,,,57.8,29,2021-09-28
2021-10-04,Singapore,SGP,WPRO,5850342,0.067,158.1%,1,Very High,0.065,0.069,0.2%,0.2%,constant,2021-08-01,2021-07-25,80.3,77.5,2021-10-03
2021-10-04,Solomon Islands,SLB,WPRO,686884,,,,,,,,,,,,10.9,3.4,2021-09-14
2021-10-04,Tokelau,TKL,WPRO,1350,,,,,,,,,,,,71.7,,2021-08-16
2021-10-04,Tonga,TON,WPRO,105695,,,,,,,,,,,,43.6,26,2021-09-21
2021-10-04,Tuvalu,TUV,WPRO,11792,,,,,,,,,,,,52.7,39.5,2021-09-10
2021-10-04,Vanuatu,VUT,WPRO,307145,,,,,,,,,,,,13.9,4.7,2021-09-21
2021-10-04,Viet Nam,VNM,WPRO,97338579,-0.024,55.3%,0,Minimal,-0.025,-0.023,36.0%,24.7%,increasing,2021-09-19,2021-09-12,35.6,11.2,2021-10-03
2021-10-04,Wallis and Futuna,WLF,WPRO,11246,,,,,,,,,,,,47.7,45.1,2021-09-28
