"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2021-10-11","Jordan","JOR","EMRO",10203134,0.01,"12.4%",0,"Minimal",0.008,0.013,"11.0%","12.5%","decreasing","2021-10-03","2021-09-26",37.1,33,"2021-10-09"
"2021-10-11","Kuwait","KWT","EMRO",4270571,-0.005,"2.1%",0,"Minimal",-0.016,0.006,"0.2%","0.3%","decreasing","2021-10-03","2021-09-26",,,
"2021-10-11","Lebanon","LBN","EMRO",6825445,-0.005,"12.5%",0,"Minimal",-0.008,-0.003,,,,,,24.4,20,"2021-10-11"
"2021-10-11","Libya","LBY","EMRO",6871292,-0.026,"21.3%",1,"Minimal",-0.029,-0.024,"14.8%","18.1%","decreasing","2021-10-10","2021-10-03",20.7,3.9,"2021-10-09"
"2021-10-11","Morocco","MAR","EMRO",36910560,-0.078,"5.5%",0,"Minimal",-0.08,-0.075,"6.3%","19.9%","decreasing","2021-10-03","2021-09-26",62.4,54.5,"2021-10-09"
"2021-10-11","occupied Palestinian territory","PSE","EMRO",5101414,-0.053,"34.9%",0,"Minimal",-0.055,-0.051,"18.7%","23.9%","decreasing","2021-10-03","2021-09-26",,23.1,"2021-10-10"
"2021-10-11","Oman","OMN","EMRO",5106626,-0.037,"1.0%",0,"Minimal",-0.052,-0.023,,,,,,58,44.9,"2021-10-11"
"2021-10-11","Pakistan","PAK","EMRO",220892340,-0.043,"18.5%",0,"Minimal",-0.045,-0.041,"3.4%","4.1%","decreasing","2021-10-03","2021-09-26",29.2,15.5,"2021-10-11"
"2021-10-11","Qatar","QAT","EMRO",2881053,-0.034,"3.7%",0,"Minimal",-0.042,-0.026,"1.4%","1.5%","constant","2021-10-10","2021-10-03",,,"2021-10-10"
"2021-10-11","Saudi Arabia","SAU","EMRO",34813871,-0.008,"1.1%",2,"Minimal",-0.018,0.002,"0.1%","0.1%","constant","2021-10-10","2021-10-03",68.2,57.8,"2021-10-11"
"2021-10-11","Somalia","SOM","EMRO",15893222,0.02,"55.8%",1,"Low",0.013,0.027,,,,,,1.9,1.5,"2021-10-06"
"2021-10-11","Sudan","SDN","EMRO",43849260,0.031,"9.5%",0,"Minimal",0.019,0.042,,,,,,1.5,1.3,"2021-09-19"
"2021-10-11","Syrian Arab Republic","SYR","EMRO",17500658,-0.012,"78.3%",0,"Low",-0.016,-0.008,,,,,,3.5,1.8,"2021-09-29"
"2021-10-11","Tunisia","TUN","EMRO",11818619,-0.091,"2.7%",0,"Minimal",-0.094,-0.087,,,,,,44.8,34.7,"2021-10-11"
"2021-10-11","United Arab Emirates","ARE","EMRO",9890402,-0.052,"3.8%",0,"Minimal",-0.057,-0.047,"0.1%","0.1%","decreasing","2021-10-10","2021-10-03",95.5,85.2,"2021-10-10"
"2021-10-11","Yemen","YEM","EMRO",29825964,-0.018,"24.5%",0,"Minimal",-0.031,-0.006,,,,,,1,0.2,"2021-09-27"
"2021-10-11","Albania","ALB","EURO",2877800,-0.041,"40.6%",1,"Minimal",-0.044,-0.038,"0.4%","0.4%","constant","2021-06-13","2021-06-06",33.4,28.9,"2021-10-09"
"2021-10-11","Andorra","AND","EURO",77265,0.01,"5.1%",0,"Minimal",-0.015,0.035,,,,,,70.3,61.8,"2021-09-26"
"2021-10-11","Armenia","ARM","EURO",2963234,0.019,"52.3%",0,"Low",0.017,0.022,"17.3%","17.3%","constant","2021-10-03","2021-09-26",11.6,5.7,"2021-10-11"
"2021-10-11","Austria","AUT","EURO",8901064,0.001,"25.4%",0,"Minimal",-0,0.003,"0.6%","0.5%","increasing","2021-10-10","2021-10-03",65.1,61.6,"2021-10-11"
"2021-10-11","Azerbaijan","AZE","EURO",10139175,-0.024,"21.9%",0,"Minimal",-0.026,-0.022,"10.2%","76.0%","decreasing","2021-09-26","2021-09-19",48.2,40.5,"2021-10-11"
"2021-10-11","Belarus","BLR","EURO",9449321,0,"100.2%",0,"Medium",-0.001,0.002,"7.7%","8.8%","decreasing","2021-09-19","2021-09-12",23.6,17.2,"2021-10-03"
"2021-10-11","Belgium","BEL","EURO",11522440,-0.022,"10.2%",2,"Minimal",-0.023,-0.02,"4.7%","4.3%","increasing","2021-10-10","2021-10-03",74.9,73.5,"2021-10-11"
"2021-10-11","Bosnia and Herzegovina","BIH","EURO",3280815,-0.022,"36.8%",0,"Minimal",-0.025,-0.019,"77.0%","35.5%","increasing","2021-10-10","2021-10-03",22.4,15.5,"2021-09-29"
"2021-10-11","Bulgaria","BGR","EURO",6951482,0.018,"60.5%",0,"Low",0.016,0.019,"7.9%","6.6%","increasing","2021-09-19","2021-09-12",,19.6,"2021-10-11"
"2021-10-11","Croatia","HRV","EURO",4058165,-0.006,"35.4%",0,"Minimal",-0.008,-0.004,"7.2%","4.2%","increasing","2021-09-19","2021-09-12",45.7,40.3,"2021-10-10"
"2021-10-11","Cyprus","CYP","EURO",888005,0.009,"12.9%",6,"Low",0.002,0.016,"0.2%","0.2%","constant","2021-10-10","2021-10-03",67.5,63.4,"2021-10-11"
"2021-10-11","Czechia","CZE","EURO",10693939,0.038,"7.2%",0,"Low",0.035,0.04,"1.4%","1.0%","increasing","2021-10-10","2021-10-03",57.1,56.2,"2021-10-11"
"2021-10-11","Denmark","DNK","EURO",5822763,0.031,"15.9%",1,"Low",0.028,0.034,"1.4%","1.2%","increasing","2021-10-10","2021-10-03",76.6,75.4,"2021-10-10"
"2021-10-11","Estonia","EST","EURO",1328976,0.032,"64.3%",3,"High",0.029,0.035,"14.3%","12.3%","increasing","2021-10-10","2021-10-03",57.7,54.3,"2021-10-11"
"2021-10-11","Faroe Islands","FRO","EURO",48865,0.013,"74.3%",0,"Low",-0.008,0.035,,,,,,79.2,75.3,"2021-10-11"
"2021-10-11","Finland","FIN","EURO",5525292,-0.002,"61.5%",0,"Low",-0.005,0.001,"5.0%","4.8%","constant","2021-10-10","2021-10-03",75.3,65.6,"2021-10-10"
"2021-10-11","France","FRA","EURO",65039359,-0.036,"7.9%",0,"Minimal",-0.037,-0.035,"0.9%","1.0%","decreasing","2021-10-03","2021-09-26",77.9,69.3,"2021-10-10"
"2021-10-11","Georgia","GEO","EURO",3989175,0.039,"53.8%",5,"High",0.038,0.041,,,,,,25.1,22.1,"2021-10-11"
"2021-10-11","Germany","DEU","EURO",83166711,-0.014,"32.1%",0,"Minimal",-0.014,-0.013,"6.5%","7.3%","decreasing","2021-09-19","2021-09-12",68.6,65.3,"2021-10-11"
"2021-10-11","Gibraltar","GIB","EURO",33691,0.049,"8.6%",1,"Low",0.024,0.074,,,,,,118.6,117.8,"2021-10-11"
"2021-10-11","Greece","GRC","EURO",10718565,-0.008,"68.9%",2,"Low",-0.01,-0.007,"1.2%","1.6%","decreasing","2021-10-10","2021-10-03",60.7,58.4,"2021-10-11"
"2021-10-11","Greenland","GRL","EURO",56772,-0.124,"31.7%",3,"Low",-0.155,-0.094,,,,,,70.4,64.1,"2021-10-11"
"2021-10-11","Guernsey","GGY","EURO",64468,-0.039,"10.4%",0,"Minimal",-0.066,-0.013,,,,,,,,"2021-10-05"
"2021-10-11","Holy See","VAT","EURO",809,,,,,,,,,,,,,,
"2021-10-11","Hungary","HUN","EURO",9769526,0.033,"7.3%",3,"Medium",0.03,0.036,"4.8%","3.7%","increasing","2021-10-10","2021-10-03",,,
"2021-10-11","Iceland","ISL","EURO",364134,0.011,"31.6%",0,"Minimal",-0.001,0.023,"2.7%","2.3%","constant","2021-10-10","2021-10-03",77.5,76.1,"2021-10-07"
"2021-10-11","Ireland","IRL","EURO",4964440,0.006,"21.9%",2,"Minimal",0.004,0.008,"7.9%","5.5%","increasing","2021-10-10","2021-10-03",76.1,74.5,"2021-10-05"
"2021-10-11","Isle of Man","IMN","EURO",85032,0.012,"21.3%",3,"Low",0.001,0.023,,,,,,77,75.3,"2021-10-10"
"2021-10-11","Israel","ISR","EURO",8655541,-0.062,"20.4%",0,"Minimal",-0.063,-0.06,"2.3%","3.4%","decreasing","2021-10-10","2021-10-03",71.5,65.7,"2021-10-11"
"2021-10-11","Italy","ITA","EURO",59641488,-0.024,"7.4%",0,"Minimal",-0.025,-0.023,"5.3%","5.6%","decreasing","2021-10-10","2021-10-03",76.8,70,"2021-10-11"
"2021-10-11","Jersey","JEY","EURO",107796,-0.038,"5.9%",0,"Minimal",-0.055,-0.02,,,,,,72.3,68.8,"2021-10-06"
"2021-10-11","Kazakhstan","KAZ","EURO",18776707,-0.02,"24.5%",6,"Low",-0.022,-0.019,"3.4%","4.1%","decreasing","2021-06-06","2021-05-30",41.9,36.8,"2021-10-11"
"2021-10-11","Kosovo†","XKX","EURO",1795666,-0.122,"1.3%",3,"Low",-0.133,-0.111,"7.7%","4.8%","increasing","2021-10-03","2021-09-26",45.9,35.2,"2021-10-11"
"2021-10-11","Kyrgyzstan","KGZ","EURO",6524191,0.003,"5.6%",4,"Low",-0.005,0.012,"2.0%","2.2%","constant","2021-09-19","2021-09-12",13.5,10.2,"2021-10-11"
"2021-10-11","Latvia","LVA","EURO",1907675,0.044,"145.2%",0,"High",0.042,0.046,"1.5%","1.1%","increasing","2021-09-19","2021-09-12",50.5,47.1,"2021-10-11"
"2021-10-11","Liechtenstein","LIE","EURO",38747,-0.061,"3.5%",1,"Minimal",-0.119,-0.005,"0.4%","1.7%","decreasing","2021-10-03","2021-09-26",63.9,59.4,"2021-10-10"
"2021-10-11","Lithuania","LTU","EURO",2794090,0.017,"67.7%",0,"Low",0.016,0.019,"7.6%","6.1%","increasing","2021-10-03","2021-09-26",63.3,58.6,"2021-10-11"
"2021-10-11","Luxembourg","LUX","EURO",626108,0.004,"14.1%",1,"Minimal",-0.003,0.012,"4.5%","4.4%","constant","2021-10-03","2021-09-26",67.4,,"2021-10-10"
"2021-10-11","Malta","MLT","EURO",514564,0.016,"6.5%",4,"Low",-0.001,0.033,"1.1%","0.6%","increasing","2021-10-10","2021-10-03",82.4,82.3,"2021-10-10"
"2021-10-11","Monaco","MCO","EURO",39244,-0.01,"11.0%",3,"Low",-0.059,0.038,,,,,,68,59.4,"2021-09-16"
"2021-10-11","Montenegro","MNE","EURO",628062,-0.027,"55.0%",0,"Minimal",-0.03,-0.023,,,,,,40,35.8,"2021-10-11"
"2021-10-11","Netherlands","NLD","EURO",17407585,0.025,"20.5%",6,"Medium",0.023,0.027,"3.9%","4.2%","decreasing","2021-09-19","2021-09-12",,,"2021-10-06"
"2021-10-11","North Macedonia","MKD","EURO",2083380,-0.029,"28.5%",0,"Minimal",-0.033,-0.025,,,,,,38.2,35.9,"2021-10-10"
"2021-10-11","Norway","NOR","EURO",5367580,-0.056,"21.1%",0,"Minimal",-0.059,-0.053,"4.8%","4.2%","increasing","2021-10-03","2021-09-26",77.9,68.8,"2021-10-10"
"2021-10-11","Poland","POL","EURO",37958138,0.046,"6.2%",3,"Medium",0.044,0.048,"2.9%","2.0%","increasing","2021-10-03","2021-09-26",52.4,51.5,"2021-10-04"
"2021-10-11","Portugal","PRT","EURO",10295909,-0.019,"4.8%",5,"Low",-0.021,-0.016,"1.6%","1.2%","increasing","2021-10-10","2021-10-03",87,84.8,"2021-10-04"
"2021-10-11","Republic of Moldova","MDA","EURO",4033963,-0.001,"77.2%",0,"Low",-0.003,0.001,"11.3%","11.6%","constant","2021-09-19","2021-09-12",,20.2,"2021-10-10"
"2021-10-11","Romania","ROU","EURO",19328838,0.036,"119.2%",0,"High",0.035,0.037,"9.7%","5.4%","increasing","2021-09-19","2021-09-12",31.7,28.6,"2021-10-10"
"2021-10-11","Russian Federation","RUS","EURO",145934460,0.018,"96.5%",3,"Very High",0.018,0.019,"5.5%","4.8%","increasing","2021-07-18","2021-07-11",34,30.9,"2021-10-11"
"2021-10-11","San Marino","SMR","EURO",33938,0.027,"4.7%",1,"Minimal",-0.021,0.075,,,,,,,72,"2021-10-03"
"2021-10-11","Serbia","SRB","EURO",6926705,-0.008,"86.1%",0,"Low",-0.009,-0.008,"30.4%","32.7%","decreasing","2021-10-10","2021-10-03",44.2,42.3,"2021-10-07"
"2021-10-11","Slovakia","SVK","EURO",5457873,0.023,"43.7%",0,"Medium",0.021,0.025,"4.2%","3.2%","increasing","2021-10-10","2021-10-03",45.3,41.7,"2021-10-11"
"2021-10-11","Slovenia","SVN","EURO",2095861,-0.026,"39.1%",0,"Minimal",-0.028,-0.024,"19.6%","19.7%","constant","2021-10-10","2021-10-03",54.2,50,"2021-10-11"
"2021-10-11","Spain","ESP","EURO",47332614,-0.091,"1.7%",0,"Minimal",-0.093,-0.089,"3.3%","4.2%","decreasing","2021-09-19","2021-09-12",79.9,78,"2021-10-10"
"2021-10-11","Sweden","SWE","EURO",10327589,-0.05,"7.0%",0,"Minimal",-0.053,-0.047,"3.0%","2.6%","increasing","2021-10-03","2021-09-26",69.6,65.1,"2021-10-08"
"2021-10-11","Switzerland","CHE","EURO",8654618,-0.051,"8.6%",0,"Minimal",-0.053,-0.049,"3.1%","3.7%","decreasing","2021-10-03","2021-09-26",64.8,60.2,"2021-10-10"
"2021-10-11","Tajikistan","TJK","EURO",9537642,,"0.0%",0,,,,,,,,,25.8,19.9,"2021-10-03"
"2021-10-11","Turkey","TUR","EURO",84339067,0.004,"49.3%",1,"Low",0.004,0.005,"8.3%","8.0%","increasing","2021-10-10","2021-10-03",64.7,55.1,"2021-10-11"
"2021-10-11","Turkmenistan","TKM","EURO",6031187,,,,,,,,,,,,72.5,53.2,"2021-08-29"
"2021-10-11","Ukraine","UKR","EURO",43733759,0.036,"82.2%",1,"High",0.035,0.037,"8.3%","6.0%","increasing","2021-09-19","2021-09-12",17.4,14.2,"2021-10-11"
"2021-10-11","United Kingdom","GBR","EURO",67886004,0.006,"60.4%",0,"Low",0.006,0.006,"3.9%","3.6%","increasing","2021-10-10","2021-10-03",72.5,66.6,"2021-10-10"
"2021-10-11","Uzbekistan","UZB","EURO",33469199,-0.015,"46.2%",0,"Low",-0.018,-0.012,"1.9%","1.8%","increasing","2021-09-05","2021-08-29",35.9,14.8,"2021-10-07"
"2021-10-11","Anguilla","AIA","PAHO",15002,0.043,"135.2%",2,"High",0.02,0.066,,,,,,63.6,61,"2021-10-01"
"2021-10-11","Antigua and Barbuda","ATG","PAHO",97929,-0.017,"35.9%",0,"Minimal",-0.027,-0.008,,,,,,55.6,45.3,"2021-10-09"
"2021-10-11","Argentina","ARG","PAHO",45195774,-0.056,"2.8%",0,"Minimal",-0.058,-0.054,,,,,,67,52.9,"2021-10-11"
"2021-10-11","Aruba","ABW","PAHO",106766,,"-0.2%",0,,,,,,,,,76.7,70.9,"2021-10-10"
"2021-10-11","Bahamas","BHS","PAHO",393244,-0.063,"21.6%",0,"Minimal",-0.073,-0.054,,,,,,32.8,25.5,"2021-10-08"
"2021-10-11","Barbados","BRB","PAHO",287375,0.039,"133.1%",0,"High",0.034,0.044,,,,,,49.4,38.9,"2021-10-09"
"2021-10-11","Belize","BLZ","PAHO",397628,-0.008,"67.3%",0,"Low",-0.013,-0.003,,,,,,50.3,36.3,"2021-10-06"
"2021-10-11","Bermuda","BMU","PAHO",62273,-0.101,"17.2%",0,"Minimal",-0.112,-0.089,,,,,,71.6,69.3,"2021-10-08"
"2021-10-11","Bolivia (Plurinational State of)","BOL","PAHO",11673021,0.014,"12.9%",0,"Minimal",0.011,0.018,"5.9%","6.0%","constant","2021-09-26","2021-09-19",37.3,29.7,"2021-10-07"
"2021-10-11","Bonaire","XAA","PAHO",20915,0.058,"36.9%",0,"Low",0.038,0.078,,,,,,,,
"2021-10-11","Brazil","BRA","PAHO",212559417,,"19.9%",0,,,,,,,,,72.6,46.9,"2021-10-10"
"2021-10-11","British Virgin Islands","VGB","PAHO",30237,-0.109,"0.6%",0,"Minimal",-0.15,-0.07,,,,,,58.2,51.2,"2021-10-08"
"2021-10-11","Canada","CAN","PAHO",37742154,-0.058,"29.6%",0,"Minimal",-0.059,-0.057,"4.0%","4.1%","constant","2021-10-03","2021-09-26",77.8,72.7,"2021-10-11"
"2021-10-11","Cayman Islands","CYM","PAHO",65720,0.027,"138.7%",0,"High",0.002,0.053,,,,,,84.5,84.5,"2021-10-08"
"2021-10-11","Chile","CHL","PAHO",19116201,0.026,"8.5%",3,"Medium",0.024,0.029,"1.5%","1.2%","increasing","2021-10-10","2021-10-03",83.3,74.4,"2021-10-10"
"2021-10-11","Colombia","COL","PAHO",50882891,0.002,"4.7%",0,"Minimal",-0,0.003,"3.3%","3.6%","decreasing","2021-10-10","2021-10-03",54.7,36.4,"2021-10-09"
"2021-10-11","Costa Rica","CRI","PAHO",5094118,-0.036,"49.9%",0,"Minimal",-0.037,-0.034,"29.7%","33.1%","decreasing","2021-10-03","2021-09-26",68.1,45,"2021-10-04"
"2021-10-11","Cuba","CUB","PAHO",11326616,-0.049,"38.9%",0,"Minimal",-0.05,-0.048,"8.5%","6.0%","increasing","2021-07-04","2021-06-27",85,54.6,"2021-10-09"
"2021-10-11","Curaçao","CUW","PAHO",164093,-0.023,"7.1%",0,"Minimal",-0.035,-0.011,,,,,,60.1,55,"2021-10-10"
"2021-10-11","Dominica","DMA","PAHO",71991,-0.001,"51.8%",0,"Low",-0.01,0.009,,,,,,36.5,30.3,"2021-10-08"
