"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2022-01-24","Guinea-Bissau","GNB","AFRO",1968001,0.032,"54.7%",0,"Medium",0.021,0.044,"18.9%","22.5%","constant","2022-01-23","2022-01-16",19.9,1.2,"2022-01-19"
"2022-01-24","Kenya","KEN","AFRO",53771296,-0.085,"14.5%",0,"Minimal",-0.088,-0.083,,,,,,11.8,9.5,"2022-01-23"
"2022-01-24","Lesotho","LSO","AFRO",2142249,-0.078,"2.4%",0,"Minimal",-0.085,-0.07,"17.4%","11.5%","increasing","2022-01-23","2022-01-16",,,
"2022-01-24","Liberia","LBR","AFRO",5057681,-0.089,"7.7%",0,"Minimal",-0.101,-0.077,,,,,,20.1,19.5,"2021-12-31"
"2022-01-24","Madagascar","MDG","AFRO",27691018,-0.029,"30.1%",0,"Minimal",-0.033,-0.025,"1.6%","3.5%","constant","2021-09-05","2021-08-29",3,2.8,"2022-01-05"
"2022-01-24","Malawi","MWI","AFRO",19129952,-0.056,"18.1%",0,"Minimal",-0.06,-0.052,,,,,,7.8,4,"2022-01-20"
"2022-01-24","Mali","MLI","AFRO",20250833,-0.046,"29.4%",0,"Minimal",-0.05,-0.042,"12.8%","25.4%","decreasing","2022-01-23","2022-01-16",5,3.1,"2022-01-21"
"2022-01-24","Mauritania","MRT","AFRO",4649658,-0.04,"28.9%",0,"Minimal",-0.043,-0.038,"24.6%","57.3%","decreasing","2022-01-23","2022-01-16",31,20.6,"2022-01-16"
"2022-01-24","Mauritius","MUS","AFRO",1271768,-0.016,"4.6%",0,"Minimal",-0.024,-0.009,"73.8%","37.6%","increasing","2021-11-07","2021-10-31",74.5,71.5,"2021-12-28"
"2022-01-24","Mayotte","MYT","AFRO",272815,-0.067,"21.3%",0,"Minimal",-0.07,-0.064,,,,,,,,
"2022-01-24","Mozambique","MOZ","AFRO",31255435,-0.079,"11.8%",1,"Minimal",-0.081,-0.077,,,,,,30.9,23.6,"2022-01-10"
"2022-01-24","Namibia","NAM","AFRO",2540905,-0.087,"8.2%",0,"Minimal",-0.091,-0.083,"20.5%","23.1%","decreasing","2022-01-16","2022-01-09",16.4,14,"2022-01-21"
"2022-01-24","Niger","NER","AFRO",24206644,-0.051,"21.7%",0,"Minimal",-0.061,-0.041,"14.2%","34.8%","decreasing","2022-01-23","2022-01-16",5.9,4.2,"2022-01-10"
"2022-01-24","Nigeria","NGA","AFRO",206139589,-0.08,"9.7%",0,"Minimal",-0.084,-0.077,,,,,,6.4,2.5,"2022-01-18"
"2022-01-24","Réunion","REU","AFRO",895312,0.047,"193.2%",1,"High",0.046,0.049,,,,,,,,
"2022-01-24","Rwanda","RWA","AFRO",12952218,-0.062,"31.7%",0,"Minimal",-0.065,-0.059,"3.6%","3.4%","increasing","2022-01-23","2022-01-16",63.4,,"2022-01-21"
"2022-01-24","Saint Helena","SHN","AFRO",6071,,,,,,,,,,,,71.8,58.2,"2021-05-05"
"2022-01-24","Sao Tome and Principe","STP","AFRO",219159,-0.035,"25.6%",0,"Minimal",-0.042,-0.027,,,,,,40.6,28,"2022-01-17"
"2022-01-24","Senegal","SEN","AFRO",16743927,-0.028,"27.0%",0,"Minimal",-0.032,-0.025,"16.9%","33.2%","decreasing","2022-01-23","2022-01-16",7.9,5.8,"2022-01-06"
"2022-01-24","Seychelles","SYC","AFRO",98347,0.025,"74.8%",1,"Medium",0.022,0.029,,,,,,84.8,79.9,"2022-01-18"
"2022-01-24","Sierra Leone","SLE","AFRO",7976983,-0.116,"28.9%",3,"Low",-0.131,-0.1,,,,,,9.4,4.8,"2022-01-11"
"2022-01-24","South Africa","ZAF","AFRO",59308690,-0.044,"13.9%",0,"Minimal",-0.045,-0.043,"14.4%","48.5%","decreasing","2022-01-16","2022-01-09",32.7,27.6,"2022-01-22"
"2022-01-24","South Sudan","SSD","AFRO",11193725,-0.07,"11.3%",0,"Minimal",-0.081,-0.06,,,,,,2.3,1.9,"2022-01-15"
"2022-01-24","Togo","TGO","AFRO",8278724,-0.12,"16.4%",0,"Minimal",-0.124,-0.115,"7.3%","13.3%","decreasing","2022-01-23","2022-01-16",17,12.8,"2022-01-14"
"2022-01-24","Uganda","UGA","AFRO",45741007,-0.091,"9.7%",0,"Minimal",-0.094,-0.088,"9.1%","18.5%","decreasing","2022-01-16","2022-01-09",22.8,4,"2022-01-10"
"2022-01-24","United Republic of Tanzania","TZA","AFRO",59734218,-0.014,"4.1%",0,"Minimal",-0.02,-0.008,,,,,,3.5,2.3,"2021-12-28"
"2022-01-24","Western Sahara","ESH","AFRO",597339,,,,,,,,,,,,,,
"2022-01-24","Zambia","ZMB","AFRO",18383955,-0.072,"21.2%",0,"Minimal",-0.073,-0.07,"23.7%","29.4%","decreasing","2022-01-16","2022-01-09",,8.6,"2022-01-21"
"2022-01-24","Zimbabwe","ZWE","AFRO",14862924,-0.08,"6.8%",0,"Minimal",-0.083,-0.077,"14.6%","20.4%","decreasing","2022-01-23","2022-01-16",28.5,22,"2022-01-22"
"2022-01-24","Afghanistan","AFG","EMRO",38928346,0.102,"5.9%",4,"High",0.093,0.112,,,,,,11.4,9.9,"2022-01-19"
"2022-01-24","Bahrain","BHR","EMRO",1701575,0.068,"105.9%",0,"Very High",0.066,0.069,"1.3%","0.3%","increasing","2021-12-05","2021-11-28",71.3,70,"2022-01-23"
"2022-01-24","Djibouti","DJI","EMRO",988000,-0,"32.2%",0,"Minimal",-0.008,0.008,,,,,,12.5,8.5,"2022-01-17"
"2022-01-24","Egypt","EGY","EMRO",102334404,0.039,"87.2%",7,"Very High",0.037,0.041,,,,,,36.1,24.3,"2022-01-15"
"2022-01-24","Iran (Islamic Republic of)","IRN","EMRO",83992949,0.073,"9.6%",5,"High",0.071,0.074,"3.5%","1.9%","increasing","2022-01-16","2022-01-09",72,63.8,"2022-01-23"
"2022-01-24","Iraq","IRQ","EMRO",40222493,0.154,"46.0%",0,"High",0.153,0.156,"36.8%","7.0%","increasing","2022-01-09","2022-01-02",22.3,15.3,"2022-01-18"
"2022-01-24","Jordan","JOR","EMRO",10203134,0.07,"62.7%",4,"Very High",0.068,0.071,,,,,,42.5,38.6,"2021-12-28"
"2022-01-24","Kuwait","KWT","EMRO",4270571,0.055,"107.9%",0,"Very High",0.054,0.057,"12.2%","6.7%","increasing","2022-01-16","2022-01-09",78.5,75.9,"2022-01-19"
"2022-01-24","Lebanon","LBN","EMRO",6825445,0.016,"91.9%",0,"High",0.015,0.017,,,,,,35.3,28.8,"2022-01-23"
"2022-01-24","Libya","LBY","EMRO",6871292,0.026,"33.5%",5,"Medium",0.023,0.029,"14.7%","13.6%","increasing","2021-12-26","2021-12-19",28.8,13.8,"2022-01-18"
"2022-01-24","Morocco","MAR","EMRO",36910560,0.044,"74.2%",0,"Medium",0.043,0.045,"24.2%","19.5%","increasing","2022-01-16","2022-01-09",67,62.6,"2022-01-18"
"2022-01-24","occupied Palestinian territory","PSE","EMRO",5101414,0.096,"41.3%",4,"Very High",0.093,0.099,"8.0%","5.3%","increasing","2022-01-16","2022-01-09",40.8,30,"2022-01-10"
"2022-01-24","Oman","OMN","EMRO",5106626,0.106,"66.7%",0,"High",0.103,0.109,,,,,,61.7,57.5,"2022-01-17"
"2022-01-24","Pakistan","PAK","EMRO",220892340,0.126,"97.2%",0,"Very High",0.125,0.128,"7.2%","2.0%","increasing","2022-01-16","2022-01-09",46.6,35.7,"2022-01-20"
"2022-01-24","Qatar","QAT","EMRO",2881053,0.03,"89.0%",0,"High",0.029,0.031,"1.6%","1.3%","constant","2021-10-24","2021-10-17",,,"2022-01-22"
"2022-01-24","Saudi Arabia","SAU","EMRO",34813871,0.046,"109.2%",0,"High",0.045,0.047,"3.1%","2.0%","increasing","2022-01-16","2022-01-09",72.9,67.7,"2022-01-23"
"2022-01-24","Somalia","SOM","EMRO",15893222,-0.202,"4.9%",0,"Minimal",-0.219,-0.186,,,,,,8.2,5.5,"2022-01-16"
"2022-01-24","Sudan","SDN","EMRO",43849260,0.043,"97.1%",0,"High",0.039,0.046,,,,,,7.1,3.2,"2022-01-18"
"2022-01-24","Syrian Arab Republic","SYR","EMRO",17500658,0.031,"10.5%",2,"Minimal",0.018,0.044,,,,,,13,5.3,"2022-01-15"
"2022-01-24","Tunisia","TUN","EMRO",11818619,0.108,"119.4%",0,"Very High",0.107,0.109,,,,,,59.9,52.4,"2022-01-22"
"2022-01-24","United Arab Emirates","ARE","EMRO",9890402,0.009,"78.8%",0,"Low",0.008,0.01,"0.8%","0.6%","increasing","2022-01-16","2022-01-09",100,93.6,"2022-01-23"
"2022-01-24","Yemen","YEM","EMRO",29825964,0.091,"34.9%",0,"Medium",0.075,0.108,,,,,,1.9,1,"2022-01-17"
"2022-01-24","Albania","ALB","EURO",2877800,0.057,"124.2%",0,"Very High",0.055,0.058,"26.1%","22.5%","increasing","2022-01-16","2022-01-09",42.6,38.6,"2022-01-13"
"2022-01-24","Andorra","AND","EURO",77265,0.002,"83.9%",1,"Medium",-0.001,0.006,,,,,,73.9,66.5,"2021-12-26"
"2022-01-24","Armenia","ARM","EURO",2963234,0.12,"28.0%",0,"Medium",0.116,0.125,"4.9%","3.9%","increasing","2022-01-16","2022-01-09",32.9,26.5,"2022-01-17"
"2022-01-24","Austria","AUT","EURO",8901064,0.104,"179.7%",0,"Very High",0.104,0.105,"1.1%","0.4%","increasing","2022-01-09","2022-01-02",75.5,75.3,"2022-01-22"
"2022-01-24","Azerbaijan","AZE","EURO",10139175,0.063,"24.4%",4,"High",0.06,0.066,,,,,,51.4,46.6,"2022-01-23"
"2022-01-24","Belarus","BLR","EURO",9449321,0.039,"73.8%",7,"High",0.037,0.041,"6.4%","6.6%","constant","2022-01-09","2022-01-02",52.8,39.4,"2022-01-09"
"2022-01-24","Belgium","BEL","EURO",11522440,0.014,"113.1%",0,"High",0.013,0.014,"32.2%","25.3%","increasing","2022-01-16","2022-01-09",78.5,76.7,"2022-01-20"
"2022-01-24","Bosnia and Herzegovina","BIH","EURO",3280815,0.058,"118.5%",0,"Very High",0.056,0.059,"27.3%","24.8%","increasing","2022-01-02","2021-12-26",,,
"2022-01-24","Bulgaria","BGR","EURO",6951482,0.05,"149.6%",0,"High",0.049,0.051,"13.0%","8.5%","increasing","2022-01-09","2022-01-02",,28.4,"2022-01-23"
"2022-01-24","Croatia","HRV","EURO",4058165,0.044,"109.0%",0,"High",0.043,0.045,"17.2%","14.4%","increasing","2022-01-09","2022-01-02",56.4,54.1,"2022-01-22"
"2022-01-24","Cyprus","CYP","EURO",888005,-0.048,"49.0%",0,"Minimal",-0.049,-0.046,"2.8%","3.5%","decreasing","2022-01-16","2022-01-09",73.9,70.2,"2022-01-20"
"2022-01-24","Czechia","CZE","EURO",10693939,0.089,"116.6%",6,"Very High",0.088,0.09,"11.5%","8.7%","increasing","2022-01-16","2022-01-09",64.6,63.2,"2022-01-23"
"2022-01-24","Denmark","DNK","EURO",5822763,0.055,"162.0%",0,"Very High",0.055,0.056,"11.6%","9.7%","increasing","2022-01-16","2022-01-09",83.1,80.8,"2022-01-20"
"2022-01-24","Estonia","EST","EURO",1328976,0.068,"166.9%",0,"Very High",0.066,0.069,"23.2%","16.7%","increasing","2022-01-16","2022-01-09",64.1,62.2,"2022-01-22"
"2022-01-24","Faroe Islands","FRO","EURO",48865,0.075,"183.9%",2,"Very High",0.071,0.079,,,,,,85.1,83.5,"2022-01-20"
"2022-01-24","Finland","FIN","EURO",5525292,-0.042,"55.8%",0,"Minimal",-0.043,-0.041,"30.1%","27.9%","increasing","2022-01-16","2022-01-09",77.5,74.2,"2022-01-20"
"2022-01-24","France","FRA","EURO",65039359,0.039,"121.7%",0,"High",0.039,0.04,"20.9%","14.8%","increasing","2022-01-16","2022-01-09",82.4,78.4,"2022-01-20"
"2022-01-24","Georgia","GEO","EURO",3989175,0.068,"155.7%",3,"Very High",0.067,0.069,"9.6%","9.2%","increasing","2022-01-16","2022-01-09",36.3,30.3,"2022-01-22"
"2022-01-24","Germany","DEU","EURO",83166711,0.062,"157.1%",2,"Very High",0.062,0.063,"26.8%","20.9%","increasing","2022-01-09","2022-01-02",75.4,73.3,"2022-01-21"
"2022-01-24","Gibraltar","GIB","EURO",33691,-0.018,"61.3%",0,"Minimal",-0.025,-0.012,,,,,,122.7,120.7,"2022-01-22"
"2022-01-24","Greece","GRC","EURO",10718565,-0.041,"51.7%",0,"Minimal",-0.041,-0.04,"15.1%","9.7%","increasing","2022-01-16","2022-01-09",71.9,67.5,"2022-01-23"
"2022-01-24","Greenland","GRL","EURO",56772,0.015,"62.5%",0,"Low",0.011,0.019,,,,,,72.4,67.5,"2022-01-21"
"2022-01-24","Guernsey","GGY","EURO",64468,-0.108,"13.2%",0,"Minimal",-0.116,-0.101,,,,,,,,"2022-01-17"
"2022-01-24","Holy See","VAT","EURO",809,,,,,,,,,,,,,,
"2022-01-24","Hungary","HUN","EURO",9769526,0.036,"104.8%",0,"High",0.035,0.037,"27.0%","22.9%","increasing","2022-01-16","2022-01-09",,,
"2022-01-24","Iceland","ISL","EURO",364134,-0.005,"74.0%",0,"Low",-0.007,-0.003,"13.5%","14.2%","decreasing","2022-01-09","2022-01-02",84,78.5,"2022-01-20"
"2022-01-24","Ireland","IRL","EURO",4964440,-0.058,"30.8%",0,"Minimal",-0.058,-0.057,"50.7%","48.1%","increasing","2022-01-16","2022-01-09",80.7,77.8,"2022-01-22"
"2022-01-24","Isle of Man","IMN","EURO",85032,-0.091,"22.4%",1,"Minimal",-0.096,-0.086,,,,,,81.3,77.7,"2022-01-21"
"2022-01-24","Israel","ISR","EURO",8655541,0.07,"130.8%",0,"Very High",0.07,0.071,"10.9%","5.6%","increasing","2022-01-16","2022-01-09",77.2,70,"2022-01-22"
"2022-01-24","Italy","ITA","EURO",59641488,0.02,"96.8%",0,"High",0.02,0.02,"16.6%","15.3%","increasing","2022-01-16","2022-01-09",83.5,76.5,"2022-01-23"
"2022-01-24","Jersey","JEY","EURO",107796,-0.051,"46.5%",0,"Minimal",-0.055,-0.047,,,,,,76,72.2,"2022-01-16"
"2022-01-24","Kazakhstan","KAZ","EURO",18776707,0.142,"173.2%",0,"Very High",0.141,0.143,,,,,,48.6,46.3,"2022-01-23"
"2022-01-24","Kosovo†","XKX","EURO",1795666,0.214,"93.7%",0,"Very High",0.21,0.218,"16.2%","21.5%","decreasing","2022-01-16","2022-01-09",52.6,44.6,"2022-01-23"
"2022-01-24","Kyrgyzstan","KGZ","EURO",6524191,0.098,"55.6%",0,"High",0.095,0.102,"5.8%","1.9%","increasing","2022-01-09","2022-01-02",19.9,15.5,"2022-01-23"
"2022-01-24","Latvia","LVA","EURO",1907675,0.088,"159.9%",3,"Very High",0.086,0.089,"14.7%","14.0%","increasing","2022-01-16","2022-01-09",69.9,67.2,"2022-01-23"
"2022-01-24","Liechtenstein","LIE","EURO",38747,-0.008,"92.8%",0,"Low",-0.017,-0,"31.7%","35.8%","constant","2022-01-09","2022-01-09",68.6,67,"2022-01-20"
"2022-01-24","Lithuania","LTU","EURO",2794090,0.057,"159.2%",0,"Very High",0.056,0.058,"15.0%","15.0%","constant","2022-01-09","2022-01-09",69.4,66.4,"2022-01-22"
"2022-01-24","Luxembourg","LUX","EURO",626108,0.032,"103.3%",0,"High",0.03,0.034,"30.6%","24.9%","increasing","2022-01-16","2022-01-09",75.5,,"2022-01-16"
"2022-01-24","Malta","MLT","EURO",514564,-0.068,"27.3%",1,"Minimal",-0.071,-0.065,"11.4%","13.6%","decreasing","2022-01-16","2022-01-09",89.5,86.4,"2022-01-22"
"2022-01-24","Monaco","MCO","EURO",39244,0.024,"105.4%",1,"High",0.017,0.031,,,,,,68,59.4,"2021-09-16"
"2022-01-24","Montenegro","MNE","EURO",628062,-0.029,"56.0%",0,"Minimal",-0.031,-0.028,,,,,,45.6,44.1,"2022-01-23"
"2022-01-24","Netherlands","NLD","EURO",17407585,0.044,"131.4%",2,"High",0.043,0.044,"31.9%","27.5%","increasing","2022-01-16","2022-01-09",76.7,70.7,"2022-01-22"
"2022-01-24","North Macedonia","MKD","EURO",2083380,0.042,"103.4%",0,"High",0.04,0.044,,,,,,40.5,39.2,"2021-12-26"
"2022-01-24","Norway","NOR","EURO",5367580,0.021,"106.7%",0,"High",0.02,0.021,"36.5%","28.4%","increasing","2022-01-16","2022-01-09",80.2,74,"2022-01-20"
"2022-01-24","Poland","POL","EURO",37958138,0.072,"101.5%",7,"Very High",0.071,0.073,"16.9%","15.0%","increasing","2022-01-16","2022-01-09",58.4,56.8,"2022-01-22"
"2022-01-24","Portugal","PRT","EURO",10295909,0.045,"135.2%",0,"High",0.045,0.046,"14.1%","11.5%","increasing","2022-01-16","2022-01-09",92.8,89.2,"2022-01-23"
"2022-01-24","Republic of Moldova","MDA","EURO",4033963,0.124,"163.4%",1,"Very High",0.121,0.126,"5.8%","4.4%","increasing","2022-01-09","2022-01-02",,24.9,"2022-01-23"
"2022-01-24","Romania","ROU","EURO",19328838,0.1,"101.9%",0,"Very High",0.099,0.101,"7.4%","3.4%","increasing","2022-01-09","2022-01-02",,41.1,"2022-01-22"
"2022-01-24","Russian Federation","RUS","EURO",145934460,0.079,"107.6%",7,"Very High",0.078,0.079,"70.3%","14.7%","increasing","2021-11-21","2021-11-14",51.9,47.5,"2022-01-23"
"2022-01-24","San Marino","SMR","EURO",33938,-0.024,"67.1%",0,"Minimal",-0.03,-0.018,,,,,,71.9,63.9,"2022-01-09"
"2022-01-24","Serbia","SRB","EURO",6926705,0.064,"130.4%",0,"Very High",0.064,0.065,"38.2%","26.5%","increasing","2022-01-16","2022-01-09",48,46.7,"2022-01-19"
"2022-01-24","Slovakia","SVK","EURO",5457873,0.064,"62.0%",3,"Very High",0.063,0.066,"5.9%","6.8%","decreasing","2022-01-16","2022-01-09",50.9,48.3,"2022-01-17"
"2022-01-24","Slovenia","SVN","EURO",2095861,0.08,"155.5%",0,"Very High",0.079,0.081,"47.1%","34.5%","increasing","2022-01-16","2022-01-09",,,"2022-01-23"
"2022-01-24","Spain","ESP","EURO",47332614,-0.031,"48.0%",0,"Minimal",-0.032,-0.031,"38.3%","36.1%","increasing","2022-01-16","2022-01-09",86.1,80.8,"2022-01-20"
"2022-01-24","Sweden","SWE","EURO",10327589,0.047,"126.6%",0,"High",0.047,0.048,"30.7%","16.1%","increasing","2022-01-09","2022-01-02",75.7,72.8,"2022-01-21"
"2022-01-24","Switzerland","CHE","EURO",8654618,-0.02,"80.2%",0,"Low",-0.021,-0.02,"30.5%","31.8%","decreasing","2022-01-16","2022-01-09",69.9,68.2,"2022-01-20"
"2022-01-24","Tajikistan","TJK","EURO",9537642,,,,,,,,,,,,40.3,32,"2022-01-02"
"2022-01-24","Turkey","TUR","EURO",84339067,0.016,"97.9%",0,"High",0.016,0.016,"17.3%","14.2%","increasing","2022-01-16","2022-01-09",68,62,"2022-01-23"
"2022-01-24","Turkmenistan","TKM","EURO",6031187,,,,,,,,,,,,72.5,53.2,"2021-08-29"
"2022-01-24","Ukraine","UKR","EURO",43733759,0.1,"65.9%",5,"Very High",0.099,0.101,"36.2%","29.4%","increasing","2022-01-16","2022-01-09",34.7,33.1,"2022-01-23"
"2022-01-24","United Kingdom","GBR","EURO",67886004,-0.045,"50.0%",4,"Low",-0.045,-0.044,"8.0%","9.3%","decreasing","2022-01-16","2022-01-09",76.9,70.9,"2022-01-22"
"2022-01-24","Uzbekistan","UZB","EURO",33469199,0.12,"135.1%",0,"Very High",0.117,0.123,"1.3%","1.1%","increasing","2022-01-09","2022-01-02",57.3,,"2022-01-23"
"2022-01-24","Anguilla","AIA","PAHO",15002,-0.004,"54.9%",0,"Low",-0.018,0.011,,,,,,67.9,62.1,"2022-01-21"
"2022-01-24","Antigua and Barbuda","ATG","PAHO",97929,0.034,"88.7%",1,"High",0.025,0.042,,,,,,64.1,60.7,"2022-01-13"
"2022-01-24","Argentina","ARG","PAHO",45195774,0.043,"95.5%",0,"High",0.043,0.043,,,,,,87,75.8,"2022-01-22"
"2022-01-24","Aruba","ABW","PAHO",106766,-0.067,"36.2%",0,"Minimal",-0.07,-0.063,,,,,,80.9,74.6,"2022-01-23"
"2022-01-24","Bahamas","BHS","PAHO",393244,-0.063,"47.8%",0,"Minimal",-0.067,-0.059,,,,,,40.4,38.2,"2022-01-12"
"2022-01-24","Barbados","BRB","PAHO",287375,0.028,"90.9%",1,"High",0.025,0.032,,,,,,54.9,50.9,"2022-01-21"
"2022-01-24","Belize","BLZ","PAHO",397628,0.055,"106.9%",0,"Very High",0.052,0.058,,,,,,58.2,50.6,"2022-01-14"
"2022-01-24","Bermuda","BMU","PAHO",62273,0.04,"83.9%",0,"High",0.035,0.046,,,,,,74.8,73.5,"2022-01-19"
"2022-01-24","Bolivia (Plurinational State of)","BOL","PAHO",11673021,0.015,"109.1%",1,"High",0.015,0.016,"45.7%","40.0%","increasing","2022-01-16","2022-01-09",56.3,43.1,"2022-01-20"
"2022-01-24","Bonaire","XAA","PAHO",20915,0.018,"95.8%",0,"High",0.011,0.025,,,,,,,,
"2022-01-24","Brazil","BRA","PAHO",212559417,0.125,"152.3%",0,"Very High",0.125,0.126,,,,,,79.1,69.9,"2022-01-23"
"2022-01-24","British Virgin Islands","VGB","PAHO",30237,-0.049,"31.0%",0,"Minimal",-0.055,-0.042,,,,,,61.7,56.6,"2022-01-14"
"2022-01-24","Canada","CAN","PAHO",37742154,-0.046,"49.7%",0,"Minimal",-0.047,-0.046,"23.3%","25.5%","decreasing","2022-01-16","2022-01-09",85.3,78.9,"2022-01-22"
"2022-01-24","Cayman Islands","CYM","PAHO",65720,-0.007,"79.3%",2,"Low",-0.011,-0.002,,,,,,89.9,87.6,"2022-01-14"
"2022-01-24","Chile","CHL","PAHO",19116201,0.115,"114.5%",3,"Very High",0.114,0.116,"7.5%","4.2%","increasing","2022-01-16","2022-01-09",91.8,88.2,"2022-01-21"
"2022-01-24","Colombia","COL","PAHO",50882891,0.04,"96.1%",0,"High",0.039,0.04,"29.9%","18.2%","increasing","2022-01-16","2022-01-09",78,60.3,"2022-01-21"
"2022-01-24","Costa Rica","CRI","PAHO",5094118,0.075,"132.7%",0,"Very High",0.074,0.077,"17.8%","8.8%","increasing","2022-01-09","2022-01-02",78.5,71.2,"2022-01-17"
"2022-01-24","Cuba","CUB","PAHO",11326616,0.065,"34.9%",0,"Medium",0.063,0.066,,,,,,93.1,86.5,"2022-01-21"
"2022-01-24","Curaçao","CUW","PAHO",164093,-0.032,"55.2%",0,"Minimal",-0.035,-0.029,,,,,,64.5,59.4,"2022-01-23"
"2022-01-24","Dominica","DMA","PAHO",71991,0.009,"100.9%",1,"High",0.001,0.018,,,,,,43.2,40,"2022-01-21"
"2022-01-24","Dominican Republic","DOM","PAHO",10847910,0.024,"94.5%",0,"High",0.023,0.025,"36.0%","38.5%","constant","2021-08-29","2021-08-22",64.3,53.1,"2022-01-22"
"2022-01-24","Ecuador","ECU","PAHO",17643054,0.11,"148.2%",0,"Very High",0.109,0.111,"45.9%","35.5%","increasing","2022-01-16","2022-01-09",82.7,74.8,"2022-01-21"
"2022-01-24","El Salvador","SLV","PAHO",6486205,0.251,"83.3%",1,"Very High",0.244,0.259,,,,,,69.7,64.7,"2022-01-20"
"2022-01-24","Falkland Islands (Malvinas)","FLK","PAHO",3483,,,,,,,,,,,,75.6,51,"2021-04-14"
