"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2022-01-03","Eswatini","SWZ","AFRO",1160164,-0.114,"24.4%",1,"Minimal",-0.118,-0.111,,,,,,28.9,26.1,"2022-01-03"
"2022-01-03","Ethiopia","ETH","AFRO",114963588,0.085,"134.9%",0,"Very High",0.083,0.086,"40.4%","25.9%","increasing","2022-01-02","2021-12-26",8.1,1.4,"2022-01-02"
"2022-01-03","Gabon","GAB","AFRO",2225734,0.147,"131.2%",2,"Very High",0.142,0.153,,,,,,17.7,7.8,"2021-12-15"
"2022-01-03","Gambia","GMB","AFRO",2416668,0.216,"24.9%",0,"Medium",0.19,0.242,"5.0%","2.0%","increasing","2022-01-02","2021-12-26",10.3,9.8,"2021-12-28"
"2022-01-03","Ghana","GHA","AFRO",31072940,0.11,"104.9%",1,"Very High",0.107,0.113,,,,,,18.6,7.5,"2021-12-23"
"2022-01-03","Guinea","GIN","AFRO",13132795,0.219,"132.4%",0,"Very High",0.208,0.23,"22.2%","4.1%","increasing","2022-01-02","2021-12-26",15.4,7.1,"2022-01-01"
"2022-01-03","Guinea-Bissau","GNB","AFRO",1968001,,,,,,,"2.5%","0.7%","constant","2022-01-02","2021-12-26",19.9,1.2,"2021-12-28"
"2022-01-03","Kenya","KEN","AFRO",53771296,0.028,"80.2%",0,"High",0.027,0.03,"34.1%","31.5%","increasing","2022-01-02","2021-12-26",12.8,7.9,"2022-01-03"
"2022-01-03","Lesotho","LSO","AFRO",2142249,-0.015,"26.9%",0,"Minimal",-0.019,-0.011,"8.3%","23.6%","decreasing","2022-01-02","2021-12-26",30.3,29.9,"2021-12-16"
"2022-01-03","Liberia","LBR","AFRO",5057681,0.05,"15.7%",0,"Low",0.036,0.065,,,,,,20.1,19.5,"2021-12-31"
"2022-01-03","Madagascar","MDG","AFRO",27691018,0.062,"115.8%",2,"Very High",0.058,0.066,"1.6%","3.5%","constant","2021-09-05","2021-08-29",2.1,2,"2021-12-06"
"2022-01-03","Malawi","MWI","AFRO",19129952,0.016,"68.2%",0,"Low",0.013,0.019,,,,,,7.8,3.7,"2022-01-02"
"2022-01-03","Mali","MLI","AFRO",20250833,0.059,"103.7%",4,"Very High",0.053,0.065,"22.1%","11.8%","increasing","2022-01-09","2022-01-02",4.4,2,"2022-01-02"
"2022-01-03","Mauritania","MRT","AFRO",4649658,0.133,"46.2%",1,"High",0.125,0.141,"8.5%","3.1%","increasing","2022-01-02","2021-12-26",29.8,19.8,"2022-01-02"
"2022-01-03","Mauritius","MUS","AFRO",1271768,-0.031,"11.6%",4,"Low",-0.038,-0.025,"73.8%","37.6%","increasing","2021-11-07","2021-10-31",74.5,71.6,"2021-12-30"
"2022-01-03","Mayotte","MYT","AFRO",272815,0.445,"109.4%",2,"Very High",0.43,0.46,,,,,,,,
"2022-01-03","Mozambique","MOZ","AFRO",31255435,0.087,"163.3%",0,"Very High",0.085,0.089,,,,,,27.6,19.5,"2021-12-30"
"2022-01-03","Namibia","NAM","AFRO",2540905,0.004,"31.7%",0,"Minimal",0.001,0.006,"39.0%","19.0%","increasing","2021-12-26","2021-12-19",15.9,13.4,"2021-12-30"
"2022-01-03","Niger","NER","AFRO",24206644,0.12,"27.0%",3,"High",0.1,0.14,"12.8%","2.1%","increasing","2022-01-02","2021-12-26",,4,"2021-12-28"
"2022-01-03","Nigeria","NGA","AFRO",206139589,-0.025,"41.7%",0,"Minimal",-0.027,-0.023,,,,,,5,2.2,"2021-12-31"
"2022-01-03","Réunion","REU","AFRO",895312,0.03,"73.9%",1,"Medium",0.026,0.033,,,,,,,,
"2022-01-03","Rwanda","RWA","AFRO",12952218,0.112,"87.9%",0,"Very High",0.108,0.115,"14.0%","6.1%","increasing","2022-01-09","2022-01-02",58.8,41.7,"2021-12-30"
"2022-01-03","Saint Helena","SHN","AFRO",6071,,,,,,,,,,,,71.8,58.2,"2021-05-05"
"2022-01-03","Sao Tome and Principe","STP","AFRO",219159,0.198,"55.2%",0,"High",0.167,0.23,,,,,,39.4,23.4,"2021-12-13"
"2022-01-03","Senegal","SEN","AFRO",16743927,0.213,"21.7%",6,"High",0.202,0.224,"32.0%","11.1%","increasing","2022-01-09","2022-01-02",8.1,5.6,"2021-12-30"
"2022-01-03","Seychelles","SYC","AFRO",98347,0.09,"36.5%",3,"High",0.081,0.1,,,,,,83.7,79.6,"2021-12-28"
"2022-01-03","Sierra Leone","SLE","AFRO",7976983,0.104,"83.6%",0,"Very High",0.091,0.118,"47.7%","5.8%","increasing","2022-01-02","2021-12-26",9.4,4.8,"2021-12-08"
"2022-01-03","South Africa","ZAF","AFRO",59308690,-0.069,"35.5%",0,"Minimal",-0.069,-0.068,"26.4%","31.3%","decreasing","2022-01-02","2021-12-26",31.9,26.8,"2022-01-02"
"2022-01-03","South Sudan","SSD","AFRO",11193725,-0.012,"58.3%",0,"Low",-0.018,-0.006,"48.5%","17.2%","increasing","2022-01-02","2021-12-26",2,1.6,"2021-12-15"
"2022-01-03","Togo","TGO","AFRO",8278724,0.114,"146.7%",0,"Very High",0.109,0.12,"19.8%","19.8%","constant","2022-01-02","2022-01-02",16.8,12.3,"2021-12-31"
"2022-01-03","Uganda","UGA","AFRO",45741007,0.114,"49.4%",0,"High",0.111,0.117,"8.5%","3.0%","increasing","2021-12-26","2021-12-19",18.3,3.1,"2021-12-20"
"2022-01-03","United Republic of Tanzania","TZA","AFRO",59734218,0.092,"11.5%",1,"Medium",0.086,0.099,,,,,,3.5,2.3,"2021-12-28"
"2022-01-03","Western Sahara","ESH","AFRO",597339,,,,,,,,,,,,,,
"2022-01-03","Zambia","ZMB","AFRO",18383955,0.075,"136.9%",0,"Very High",0.073,0.076,"31.8%","23.9%","increasing","2022-01-02","2021-12-26",,6.6,"2021-12-31"
"2022-01-03","Zimbabwe","ZWE","AFRO",14862924,-0.077,"32.3%",0,"Minimal",-0.078,-0.075,"26.1%","29.4%","decreasing","2022-01-09","2022-01-02",27.8,21.2,"2022-01-03"
"2022-01-03","Afghanistan","AFG","EMRO",38928346,0.022,"1.4%",0,"Minimal",0.007,0.036,,,,,,10.6,9.6,"2021-12-27"
"2022-01-03","Bahrain","BHR","EMRO",1701575,0.15,"19.8%",0,"Medium",0.145,0.155,"1.3%","0.3%","increasing","2021-12-05","2021-11-28",70.8,69.3,"2022-01-03"
"2022-01-03","Djibouti","DJI","EMRO",988000,0.129,"9.7%",0,"Medium",0.104,0.157,,,,,,11,9.2,"2021-12-30"
"2022-01-03","Egypt","EGY","EMRO",102334404,-0.005,"51.6%",0,"Low",-0.007,-0.003,,,,,,32.3,20.2,"2021-12-24"
"2022-01-03","Iran (Islamic Republic of)","IRN","EMRO",83992949,-0.025,"4.3%",2,"Minimal",-0.027,-0.023,"1.8%","2.7%","decreasing","2022-01-02","2021-12-26",70.8,61,"2021-12-26"
"2022-01-03","Iraq","IRQ","EMRO",40222493,-0.034,"2.0%",4,"Low",-0.038,-0.029,"2.7%","6.4%","decreasing","2021-12-26","2021-12-19",21.1,14,"2021-12-27"
"2022-01-03","Jordan","JOR","EMRO",10203134,-0.056,"21.2%",5,"Low",-0.057,-0.054,"29.9%","37.9%","decreasing","2021-12-19","2021-12-12",42.5,38.6,"2021-12-28"
"2022-01-03","Kuwait","KWT","EMRO",4270571,0.166,"31.0%",1,"Medium",0.16,0.171,"2.0%","0.6%","increasing","2022-01-02","2021-12-26",78.1,75.3,"2021-12-28"
"2022-01-03","Lebanon","LBN","EMRO",6825445,0.044,"65.6%",4,"High",0.043,0.046,,,,,,33.2,26.9,"2022-01-03"
"2022-01-03","Libya","LBY","EMRO",6871292,0.01,"20.0%",0,"Minimal",0.007,0.013,"14.7%","13.6%","increasing","2021-12-26","2021-12-19",27,12,"2021-12-30"
"2022-01-03","Morocco","MAR","EMRO",36910560,0.131,"16.4%",4,"High",0.128,0.135,"3.6%","2.3%","increasing","2021-12-26","2021-12-19",66.7,62.3,"2021-12-27"
"2022-01-03","occupied Palestinian territory","PSE","EMRO",5101414,-0.017,"9.3%",0,"Minimal",-0.022,-0.013,"5.7%","6.6%","decreasing","2022-01-02","2021-12-26",40.2,29,"2021-12-20"
"2022-01-03","Oman","OMN","EMRO",5106626,0.134,"5.9%",0,"Medium",0.123,0.144,,,,,,61.1,56.6,"2021-12-19"
"2022-01-03","Pakistan","PAK","EMRO",220892340,0.04,"8.6%",4,"Medium",0.036,0.043,"0.9%","0.7%","increasing","2022-01-02","2021-12-26",44.5,32.6,"2022-01-03"
"2022-01-03","Qatar","QAT","EMRO",2881053,0.12,"38.6%",7,"High",0.116,0.124,"1.6%","1.3%","constant","2021-10-24","2021-10-17",,,"2022-01-03"
"2022-01-03","Saudi Arabia","SAU","EMRO",34813871,0.155,"21.1%",0,"Medium",0.151,0.159,"0.8%","0.4%","increasing","2022-01-02","2021-12-26",72,66.8,"2022-01-03"
"2022-01-03","Somalia","SOM","EMRO",15893222,-0.063,"0.0%",0,"Minimal",-0.079,-0.047,,,,,,7.6,5.1,"2021-12-26"
"2022-01-03","Sudan","SDN","EMRO",43849260,-0.016,"36.9%",3,"Low",-0.023,-0.009,,,,,,9.2,2.8,"2021-12-15"
"2022-01-03","Syrian Arab Republic","SYR","EMRO",17500658,-0.047,"9.2%",5,"Low",-0.058,-0.037,,,,,,6.8,4.5,"2021-12-21"
"2022-01-03","Tunisia","TUN","EMRO",11818619,0.083,"9.7%",4,"High",0.079,0.087,,,,,,58.5,50.3,"2022-01-02"
"2022-01-03","United Arab Emirates","ARE","EMRO",9890402,0.132,"62.9%",0,"High",0.13,0.135,"0.1%","0.0%","increasing","2021-12-19","2021-12-12",100,92.2,"2022-01-03"
"2022-01-03","Yemen","YEM","EMRO",29825964,-0.023,"2.6%",1,"Minimal",-0.063,0.017,,,,,,1.9,1.2,"2021-12-02"
"2022-01-03","Albania","ALB","EURO",2877800,0.033,"40.8%",5,"High",0.03,0.037,,,,,,39.7,35.8,"2021-12-28"
"2022-01-03","Andorra","AND","EURO",77265,0.061,"133.1%",0,"Very High",0.056,0.066,,,,,,73.3,65.4,"2021-12-12"
"2022-01-03","Armenia","ARM","EURO",2963234,-0.062,"3.3%",0,"Minimal",-0.069,-0.055,"1.3%","2.8%","decreasing","2022-01-02","2021-12-26",31.5,23.4,"2021-12-26"
"2022-01-03","Austria","AUT","EURO",8901064,0.009,"23.3%",7,"Low",0.008,0.011,"0.5%","0.6%","decreasing","2022-01-02","2021-12-26",74.4,73,"2022-01-03"
"2022-01-03","Azerbaijan","AZE","EURO",10139175,-0.053,"10.3%",0,"Minimal",-0.056,-0.05,,,,,,51,46.1,"2022-01-03"
"2022-01-03","Belarus","BLR","EURO",9449321,-0.02,"52.0%",0,"Minimal",-0.022,-0.018,"6.8%","6.6%","constant","2021-12-26","2021-12-19",46.1,34.2,"2021-12-19"
"2022-01-03","Belgium","BEL","EURO",11522440,0,"51.4%",6,"Medium",-0.001,0.001,"9.7%","9.7%","constant","2021-12-26","2021-12-26",77.3,76.4,"2022-01-02"
"2022-01-03","Bosnia and Herzegovina","BIH","EURO",3280815,0.01,"40.7%",7,"Medium",0.006,0.013,"24.8%","26.7%","decreasing","2021-12-26","2021-12-19",,,
"2022-01-03","Bulgaria","BGR","EURO",6951482,0.02,"46.2%",4,"Medium",0.018,0.021,"5.2%","4.8%","increasing","2021-12-26","2021-12-19",,27.6,"2022-01-03"
"2022-01-03","Croatia","HRV","EURO",4058165,-0.001,"73.0%",5,"Medium",-0.002,0,"11.2%","9.6%","increasing","2021-12-26","2021-12-19",55.7,52.8,"2022-01-02"
"2022-01-03","Cyprus","CYP","EURO",888005,0.131,"350.3%",7,"Very High",0.129,0.133,"0.9%","1.3%","decreasing","2021-12-26","2021-12-26",74.9,68.5,"2021-12-23"
"2022-01-03","Czechia","CZE","EURO",10693939,-0.054,"29.0%",2,"Minimal",-0.055,-0.053,"10.4%","8.7%","increasing","2022-01-02","2021-12-26",63.8,62.3,"2022-01-03"
"2022-01-03","Denmark","DNK","EURO",5822763,0.008,"105.1%",0,"High",0.007,0.009,"11.7%","6.3%","increasing","2022-01-02","2021-12-26",82.6,78.7,"2022-01-02"
"2022-01-03","Estonia","EST","EURO",1328976,0.03,"52.3%",3,"High",0.028,0.033,"12.4%","10.6%","increasing","2022-01-02","2021-12-26",63.4,61.5,"2022-01-03"
"2022-01-03","Faroe Islands","FRO","EURO",48865,0.07,"196.4%",4,"Very High",0.062,0.078,,,,,,84.8,83,"2022-01-03"
"2022-01-03","Finland","FIN","EURO",5525292,0.049,"140.7%",0,"High",0.048,0.05,"11.9%","13.1%","decreasing","2021-12-26","2021-12-26",78.8,74.9,"2022-01-03"
"2022-01-03","France","FRA","EURO",65039359,0.062,"229.5%",6,"Very High",0.062,0.063,"7.9%","8.0%","decreasing","2021-12-26","2021-12-26",81.3,76.2,"2022-01-02"
"2022-01-03","Georgia","GEO","EURO",3989175,-0.024,"40.2%",5,"Low",-0.025,-0.022,"9.0%","9.6%","decreasing","2021-11-21","2021-11-14",34.3,28.9,"2022-01-03"
"2022-01-03","Germany","DEU","EURO",83166711,-0.035,"52.1%",6,"Low",-0.036,-0.035,"16.5%","18.5%","decreasing","2021-12-26","2021-12-19",74.2,71.2,"2022-01-02"
"2022-01-03","Gibraltar","GIB","EURO",33691,0.046,"75.5%",2,"Medium",0.037,0.056,,,,,,122.2,118.9,"2021-12-23"
"2022-01-03","Greece","GRC","EURO",10718565,0.135,"440.4%",7,"Very High",0.134,0.136,"2.2%","1.0%","increasing","2021-12-26","2021-12-26",69.9,65.6,"2022-01-03"
"2022-01-03","Greenland","GRL","EURO",56772,0.083,"181.7%",0,"Very High",0.072,0.093,,,,,,71.2,67,"2021-12-27"
"2022-01-03","Guernsey","GGY","EURO",64468,0.031,"146.1%",2,"High",0.025,0.037,,,,,,,,"2021-12-14"
"2022-01-03","Holy See","VAT","EURO",809,,,,,,,,,,,,,,
"2022-01-03","Hungary","HUN","EURO",9769526,-0.032,"25.4%",0,"Minimal",-0.033,-0.031,"17.2%","17.2%","constant","2022-01-02","2021-12-26",,,
"2022-01-03","Iceland","ISL","EURO",364134,0.103,"191.0%",0,"Very High",0.1,0.106,"17.8%","12.6%","increasing","2022-01-02","2021-12-26",79.2,78,"2021-12-30"
"2022-01-03","Ireland","IRL","EURO",4964440,0.091,"202.1%",4,"Very High",0.091,0.092,"21.7%","23.2%","decreasing","2021-12-26","2021-12-26",78.4,77.3,"2022-01-02"
"2022-01-03","Isle of Man","IMN","EURO",85032,0.11,"155.8%",6,"Very High",0.104,0.115,,,,,,80.9,77,"2021-12-31"
"2022-01-03","Israel","ISR","EURO",8655541,0.148,"57.7%",7,"Very High",0.146,0.149,"2.6%","1.2%","increasing","2022-01-02","2021-12-26",76.1,68.6,"2022-01-03"
"2022-01-03","Italy","ITA","EURO",59641488,0.094,"263.2%",6,"Very High",0.093,0.094,"5.2%","5.2%","constant","2021-12-26","2021-12-26",81.3,75.1,"2022-01-03"
"2022-01-03","Jersey","JEY","EURO",107796,0.025,"97.4%",1,"High",0.02,0.031,,,,,,75.2,71.2,"2021-12-26"
"2022-01-03","Kazakhstan","KAZ","EURO",18776707,-0.012,"5.7%",3,"Low",-0.015,-0.009,,,,,,47.9,45.4,"2022-01-03"
"2022-01-03","Kosovo†","XKX","EURO",1795666,0.106,"1.8%",6,"High",0.088,0.125,"0.8%","1.5%","decreasing","2021-12-26","2021-12-19",49.6,43.6,"2022-01-01"
"2022-01-03","Kyrgyzstan","KGZ","EURO",6524191,0.02,"3.2%",0,"Minimal",0.009,0.031,"1.6%","1.1%","increasing","2021-12-26","2021-12-19",18.9,15.4,"2022-01-03"
"2022-01-03","Latvia","LVA","EURO",1907675,-0.012,"33.9%",4,"Low",-0.015,-0.009,"12.1%","9.5%","increasing","2022-01-02","2021-12-26",68.9,66.2,"2022-01-03"
"2022-01-03","Liechtenstein","LIE","EURO",38747,-0.036,"49.3%",0,"Minimal",-0.048,-0.024,"18.7%","20.5%","constant","2021-12-26","2021-12-26",67.5,66.1,"2022-01-02"
"2022-01-03","Lithuania","LTU","EURO",2794090,0.002,"57.1%",4,"Medium",-0,0.003,"11.9%","9.4%","increasing","2022-01-02","2021-12-26",68.7,65.6,"2022-01-03"
"2022-01-03","Luxembourg","LUX","EURO",626108,0.037,"117.5%",4,"Very High",0.034,0.04,"12.1%","12.1%","constant","2021-12-26","2021-12-26",74.2,,"2022-01-02"
"2022-01-03","Malta","MLT","EURO",514564,0.09,"160.3%",0,"Very High",0.087,0.093,"15.8%","9.8%","increasing","2022-01-02","2021-12-26",86.4,84.7,"2022-01-02"
"2022-01-03","Monaco","MCO","EURO",39244,0.014,"124.4%",0,"High",0.004,0.023,,,,,,68,59.4,"2021-09-16"
"2022-01-03","Montenegro","MNE","EURO",628062,0.148,"237.7%",7,"Very High",0.145,0.152,,,,,,45.2,43.5,"2022-01-03"
"2022-01-03","Netherlands","NLD","EURO",17407585,0.006,"66.3%",6,"Medium",0.005,0.006,"25.0%","13.0%","increasing","2021-12-26","2021-12-26",76.5,70.2,"2021-12-25"
"2022-01-03","North Macedonia","MKD","EURO",2083380,0.011,"32.1%",4,"Low",0.007,0.015,,,,,,40.3,39,"2021-12-19"
"2022-01-03","Norway","NOR","EURO",5367580,-0.042,"63.5%",2,"Minimal",-0.043,-0.041,"24.2%","18.4%","increasing","2022-01-02","2021-12-26",79.8,73,"2022-01-02"
"2022-01-03","Poland","POL","EURO",37958138,-0.044,"40.0%",2,"Minimal",-0.045,-0.044,"14.7%","17.7%","decreasing","2022-01-02","2021-12-26",57.1,55.5,"2022-01-02"
"2022-01-03","Portugal","PRT","EURO",10295909,0.091,"164.5%",3,"Very High",0.09,0.092,"4.1%","4.3%","decreasing","2021-12-26","2021-12-26",89.4,88.4,"2022-01-03"
"2022-01-03","Republic of Moldova","MDA","EURO",4033963,-0.025,"17.8%",1,"Minimal",-0.029,-0.021,"4.3%","6.4%","decreasing","2021-12-26","2021-12-19",,24.4,"2022-01-03"
"2022-01-03","Romania","ROU","EURO",19328838,0.043,"9.3%",7,"Medium",0.041,0.045,"2.1%","2.0%","increasing","2021-12-26","2021-12-19",,40.5,"2022-01-02"
"2022-01-03","Russian Federation","RUS","EURO",145934460,-0.026,"47.0%",0,"Minimal",-0.027,-0.026,"70.3%","14.7%","increasing","2021-11-21","2021-11-14",50.6,46,"2022-01-03"
"2022-01-03","San Marino","SMR","EURO",33938,0.023,"132.1%",2,"High",0.015,0.03,,,,,,71.6,63.7,"2021-12-19"
"2022-01-03","Serbia","SRB","EURO",6926705,0.035,"27.3%",7,"Medium",0.033,0.037,"11.2%","8.3%","increasing","2022-01-02","2021-12-26",47.8,46.4,"2022-01-01"
"2022-01-03","Slovakia","SVK","EURO",5457873,-0.046,"29.8%",0,"Minimal",-0.048,-0.045,"8.3%","8.4%","constant","2021-12-26","2021-12-26",49.8,44.6,"2021-12-31"
"2022-01-03","Slovenia","SVN","EURO",2095861,0.003,"46.2%",7,"Medium",0.001,0.005,"34.3%","26.4%","increasing","2022-01-02","2021-12-26",59.7,56.8,"2022-01-03"
"2022-01-03","Spain","ESP","EURO",47332614,0.05,"140.2%",0,"High",0.05,0.05,"17.8%","12.7%","increasing","2021-12-26","2021-12-19",,,
"2022-01-03","Sweden","SWE","EURO",10327589,-0.016,"52.6%",0,"Low",-0.017,-0.015,"8.4%","7.6%","increasing","2021-12-26","2021-12-26",75.1,71.5,"2021-12-30"
"2022-01-03","Switzerland","CHE","EURO",8654618,0.012,"117.0%",4,"Very High",0.011,0.013,"26.2%","16.1%","increasing","2022-01-02","2021-12-26",69,67.3,"2022-01-02"
"2022-01-03","Tajikistan","TJK","EURO",9537642,,,,,,,,,,,,36.9,29,"2021-12-19"
"2022-01-03","Turkey","TUR","EURO",84339067,0.05,"62.7%",7,"High",0.05,0.051,"9.0%","5.3%","increasing","2022-01-02","2021-12-26",67.5,61.3,"2022-01-03"
"2022-01-03","Turkmenistan","TKM","EURO",6031187,,,,,,,,,,,,72.5,53.2,"2021-08-29"
"2022-01-03","Ukraine","UKR","EURO",43733759,-0.051,"18.5%",4,"Low",-0.052,-0.05,"29.3%","20.9%","increasing","2022-01-02","2021-12-26",33.7,31.5,"2022-01-03"
"2022-01-03","United Kingdom","GBR","EURO",67886004,0.048,"150.8%",5,"Very High",0.048,0.048,"7.1%","4.9%","increasing","2021-12-26","2021-12-19",76.3,69.9,"2022-01-02"
"2022-01-03","Uzbekistan","UZB","EURO",33469199,-0.04,"12.2%",0,"Minimal",-0.046,-0.034,"0.7%","0.7%","constant","2021-12-26","2021-12-19",56.2,,"2021-12-30"
"2022-01-03","Anguilla","AIA","PAHO",15002,-0.163,"14.2%",0,"Minimal",-0.198,-0.13,,,,,,67.2,61.5,"2021-12-08"
"2022-01-03","Antigua and Barbuda","ATG","PAHO",97929,-0.011,"3.5%",0,"Minimal",-0.041,0.018,,,,,,63.6,60.1,"2021-12-29"
"2022-01-03","Argentina","ARG","PAHO",45195774,0.125,"101.2%",5,"Very High",0.124,0.125,,,,,,84.6,72.3,"2022-01-02"
"2022-01-03","Aruba","ABW","PAHO",106766,0.213,"427.2%",5,"Very High",0.206,0.22,,,,,,79.4,74,"2021-12-30"
"2022-01-03","Bahamas","BHS","PAHO",393244,0.139,"147.3%",0,"Very High",0.131,0.147,"17.8%","5.5%","increasing","2021-12-26","2021-12-19",39.9,37.5,"2021-12-23"
"2022-01-03","Barbados","BRB","PAHO",287375,0.083,"44.2%",3,"Very High",0.075,0.09,,,,,,54.3,50,"2022-01-01"
"2022-01-03","Belize","BLZ","PAHO",397628,0.114,"61.9%",3,"Very High",0.105,0.122,,,,,,57.9,50.1,"2021-12-23"
"2022-01-03","Bermuda","BMU","PAHO",62273,0.065,"37.2%",0,"Medium",0.052,0.078,,,,,,74.9,73.5,"2021-12-29"
"2022-01-03","Bolivia (Plurinational State of)","BOL","PAHO",11673021,0.084,"187.2%",4,"Very High",0.083,0.086,"18.9%","32.2%","decreasing","2021-12-19","2021-12-12",49.3,39.9,"2022-01-03"
"2022-01-03","Bonaire","XAA","PAHO",20915,0.119,"67.2%",4,"Very High",0.099,0.139,,,,,,,,
"2022-01-03","Brazil","BRA","PAHO",212559417,0.053,"9.9%",2,"Medium",0.051,0.054,,,,,,78.2,67.6,"2022-01-03"
"2022-01-03","British Virgin Islands","VGB","PAHO",30237,0.121,"37.0%",2,"Medium",0.107,0.136,,,,,,61,56.2,"2021-12-23"
"2022-01-03","Canada","CAN","PAHO",37742154,0.047,"137.0%",0,"High",0.046,0.047,"8.6%","4.5%","increasing","2021-12-26","2021-12-19",84.1,77.9,"2022-01-03"
"2022-01-03","Cayman Islands","CYM","PAHO",65720,0.072,"33.0%",2,"Medium",0.062,0.082,,,,,,89.2,86.6,"2021-12-23"
"2022-01-03","Chile","CHL","PAHO",19116201,0.014,"14.2%",6,"Low",0.012,0.016,"2.6%","2.3%","increasing","2022-01-02","2021-12-26",90.5,86.5,"2022-01-02"
"2022-01-03","Colombia","COL","PAHO",50882891,0.12,"25.8%",7,"High",0.119,0.122,"8.7%","4.2%","increasing","2022-01-02","2021-12-26",75.4,55.7,"2021-12-31"
"2022-01-03","Costa Rica","CRI","PAHO",5094118,-0.003,"3.0%",0,"Minimal",-0.009,0.004,"28.9%","3.0%","increasing","2021-12-26","2021-12-19",77.4,68.8,"2021-12-27"
"2022-01-03","Cuba","CUB","PAHO",11326616,0.141,"4.0%",7,"High",0.135,0.148,,,,,,92.3,85.4,"2022-01-01"
"2022-01-03","Curaçao","CUW","PAHO",164093,0.199,"138.9%",0,"Very High",0.193,0.206,,,,,,63.7,58.9,"2022-01-03"
"2022-01-03","Dominica","DMA","PAHO",71991,0.038,"40.6%",1,"Medium",0.025,0.052,,,,,,40.9,38.4,"2021-12-22"
"2022-01-03","Dominican Republic","DOM","PAHO",10847910,0.158,"82.9%",6,"Very High",0.154,0.161,"36.0%","38.5%","constant","2021-08-29","2021-08-22",64,52.5,"2022-01-02"
"2022-01-03","Ecuador","ECU","PAHO",17643054,0.077,"62.7%",3,"Very High",0.075,0.08,"18.9%","15.4%","increasing","2021-12-26","2021-12-19",80.3,71.2,"2021-12-27"
"2022-01-03","El Salvador","SLV","PAHO",6486205,-0.002,"7.2%",0,"Minimal",-0.014,0.009,,,,,,69.1,64.1,"2021-12-30"
"2022-01-03","Falkland Islands (Malvinas)","FLK","PAHO",3483,,,,,,,,,,,,75.6,51,"2021-04-14"
"2022-01-03","French Guiana","GUF","PAHO",298682,0.128,"126.8%",3,"Very High",0.121,0.135,,,,,,,,
