"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2022-02-21","South Africa","ZAF","AFRO",59308690,-0.031,"10.5%",0,"Minimal",-0.032,-0.03,"8.5%","9.6%","decreasing","2022-02-13","2022-02-06",34.6,29.4,"2022-02-16"
"2022-02-21","South Sudan","SSD","AFRO",11193725,-0.037,"2.8%",1,"Minimal",-0.064,-0.01,,,,,,2.9,2.5,"2022-02-05"
"2022-02-21","Togo","TGO","AFRO",8278724,-0.044,"2.2%",0,"Minimal",-0.062,-0.025,"1.2%","1.1%","constant","2022-02-13","2022-02-06",17.1,13,"2022-01-21"
"2022-02-21","Uganda","UGA","AFRO",45741007,-0.071,"1.9%",0,"Minimal",-0.079,-0.063,"3.6%","7.6%","decreasing","2022-01-30","2022-01-23",27.9,4.9,"2022-02-07"
"2022-02-21","United Republic of Tanzania","TZA","AFRO",59734218,0.074,"0.5%",0,"Medium",0.06,0.087,,,,,,4.3,2.9,"2022-01-21"
"2022-02-21","Western Sahara","ESH","AFRO",597339,,,,,,,,,,,,,,
"2022-02-21","Zambia","ZMB","AFRO",18383955,-0.034,"7.7%",0,"Minimal",-0.038,-0.03,"10.8%","8.4%","increasing","2022-02-13","2022-02-06",,9.7,"2022-02-16"
"2022-02-21","Zimbabwe","ZWE","AFRO",14862924,0.007,"3.4%",2,"Minimal",0.001,0.013,"14.0%","4.2%","increasing","2022-02-20","2022-02-13",29.1,22.6,"2022-02-16"
"2022-02-21","Afghanistan","AFG","EMRO",38928346,0.008,"25.1%",0,"Minimal",0.004,0.011,,,,,,12.1,10.4,"2022-02-14"
"2022-02-21","Bahrain","BHR","EMRO",1701575,-0.009,"71.4%",0,"Low",-0.01,-0.008,"0.1%","0.2%","decreasing","2021-11-14","2021-11-07",72.1,70.4,"2022-02-09"
"2022-02-21","Djibouti","DJI","EMRO",988000,-0.136,"0.7%",0,"Minimal",-0.167,-0.107,,,,,,13.3,9.3,"2022-02-06"
"2022-02-21","Egypt","EGY","EMRO",102334404,0.003,"94.2%",0,"High",0.001,0.004,,,,,,38.4,28.1,"2022-02-09"
"2022-02-21","Iran (Islamic Republic of)","IRN","EMRO",83992949,0.022,"72.7%",0,"Medium",0.022,0.023,,,,,,73.5,65.4,"2022-02-16"
"2022-02-21","Iraq","IRQ","EMRO",40222493,-0.055,"27.1%",0,"Minimal",-0.056,-0.054,"75.0%","44.0%","increasing","2022-02-06","2022-01-30",23.8,16.3,"2022-02-13"
"2022-02-21","Jordan","JOR","EMRO",10203134,0.035,"102.4%",0,"High",0.034,0.035,"69.6%","94.0%","decreasing","2022-02-13","2022-02-06",45.4,42.1,"2022-02-09"
"2022-02-21","Kuwait","KWT","EMRO",4270571,-0.056,"43.1%",0,"Minimal",-0.057,-0.055,"17.8%","17.9%","constant","2022-02-13","2022-02-06",79.1,79,"2022-02-10"
"2022-02-21","Lebanon","LBN","EMRO",6825445,-0.029,"68.0%",0,"Minimal",-0.03,-0.028,,,,,,36.2,30.9,"2022-02-16"
"2022-02-21","Libya","LBY","EMRO",6871292,-0.01,"73.4%",0,"Low",-0.011,-0.009,,,,,,30.6,15.3,"2022-02-13"
"2022-02-21","Morocco","MAR","EMRO",36910560,-0.114,"9.9%",0,"Minimal",-0.116,-0.113,"7.5%","17.2%","decreasing","2022-02-13","2022-02-06",67.2,62.9,"2022-02-13"
"2022-02-21","occupied Palestinian territory","PSE","EMRO",5101414,-0.037,"46.4%",0,"Minimal",-0.038,-0.036,"56.1%","42.7%","increasing","2022-02-13","2022-02-06",40.8,30,"2022-01-10"
"2022-02-21","Oman","OMN","EMRO",5106626,-0.007,"78.1%",0,"Low",-0.009,-0.005,,,,,,62.6,58.3,"2022-02-07"
"2022-02-21","Pakistan","PAK","EMRO",220892340,-0.054,"45.7%",0,"Minimal",-0.055,-0.053,"24.2%","97.9%","decreasing","2022-02-06","2022-01-30",55.3,42.8,"2022-02-16"
"2022-02-21","Qatar","QAT","EMRO",2881053,-0.069,"16.0%",6,"Low",-0.071,-0.067,"1.6%","1.3%","constant","2021-10-24","2021-10-17",,,"2022-02-16"
"2022-02-21","Saudi Arabia","SAU","EMRO",34813871,-0.039,"42.3%",0,"Minimal",-0.041,-0.038,"2.6%","2.8%","decreasing","2022-02-13","2022-02-06",74.1,68.8,"2022-02-15"
"2022-02-21","Somalia","SOM","EMRO",15893222,-0.191,"0.0%",0,"Minimal",-0.201,-0.18,,,,,,8.5,5.5,"2022-02-10"
"2022-02-21","Sudan","SDN","EMRO",43849260,-0.084,"9.7%",1,"Minimal",-0.09,-0.077,,,,,,10.1,4.5,"2022-02-02"
"2022-02-21","Syrian Arab Republic","SYR","EMRO",17500658,0.052,"34.8%",0,"Low",0.044,0.059,,,,,,12.1,6.6,"2022-02-12"
"2022-02-21","Tunisia","TUN","EMRO",11818619,-0.069,"31.6%",0,"Minimal",-0.07,-0.068,,,,,,60.3,53.3,"2022-02-15"
"2022-02-21","United Arab Emirates","ARE","EMRO",9890402,-0.039,"35.7%",0,"Minimal",-0.041,-0.038,"0.3%","0.4%","decreasing","2022-02-13","2022-02-06",100,95.2,"2022-02-16"
"2022-02-21","Yemen","YEM","EMRO",29825964,-0.029,"15.7%",0,"Minimal",-0.04,-0.018,,,,,,2,1.2,"2022-02-13"
"2022-02-21","Albania","ALB","EURO",2877800,-0.077,"20.8%",1,"Minimal",-0.079,-0.074,"83.6%","50.2%","increasing","2022-02-13","2022-02-06",43.9,41,"2022-02-14"
"2022-02-21","Andorra","AND","EURO",77265,-0.074,"13.4%",0,"Minimal",-0.081,-0.068,,,,,,74.7,68.7,"2022-01-23"
"2022-02-21","Armenia","ARM","EURO",2963234,-0.029,"55.8%",0,"Minimal",-0.03,-0.028,,,,,,36,29.6,"2022-02-13"
"2022-02-21","Austria","AUT","EURO",8901064,-0.012,"90.0%",0,"Low",-0.013,-0.012,"5.4%","4.6%","increasing","2022-02-13","2022-02-06",76.2,73.3,"2022-02-11"
"2022-02-21","Azerbaijan","AZE","EURO",10139175,0.022,"90.5%",0,"High",0.021,0.023,"50.6%","76.1%","decreasing","2022-02-06","2022-01-30",52,47,"2022-02-16"
"2022-02-21","Belarus","BLR","EURO",9449321,0.069,"124.3%",0,"Very High",0.068,0.07,"12.0%","6.7%","increasing","2022-02-06","2022-01-30",57,46.3,"2022-02-06"
"2022-02-21","Belgium","BEL","EURO",11522440,-0.087,"21.2%",5,"Low",-0.087,-0.086,"36.0%","36.0%","constant","2022-02-06","2022-02-06",79.8,78.1,"2022-02-15"
"2022-02-21","Bosnia and Herzegovina","BIH","EURO",3280815,-0.052,"41.7%",1,"Minimal",-0.054,-0.05,"27.3%","24.8%","increasing","2022-01-02","2021-12-26",28.8,25.8,"2022-01-29"
"2022-02-21","Bulgaria","BGR","EURO",6951482,-0.032,"60.6%",0,"Minimal",-0.033,-0.031,"23.3%","25.3%","decreasing","2022-02-06","2022-01-30",,29.2,"2022-02-16"
"2022-02-21","Croatia","HRV","EURO",4058165,-0.057,"50.0%",0,"Minimal",-0.058,-0.056,"21.8%","22.3%","decreasing","2022-02-06","2022-01-30",56.7,54.7,"2022-02-15"
"2022-02-21","Cyprus","CYP","EURO",888005,-0.001,"63.8%",0,"Low",-0.003,-0,"2.5%","2.4%","increasing","2022-02-13","2022-02-06",77.3,72.3,"2022-02-15"
"2022-02-21","Czechia","CZE","EURO",10693939,-0.044,"52.6%",0,"Minimal",-0.045,-0.044,"23.6%","25.6%","decreasing","2022-02-13","2022-02-06",64.9,63.8,"2022-02-16"
"2022-02-21","Denmark","DNK","EURO",5822763,-0.004,"97.1%",0,"Low",-0.004,-0.004,"26.6%","14.9%","increasing","2022-02-06","2022-02-06",83.2,81.4,"2022-02-15"
"2022-02-21","Estonia","EST","EURO",1328976,-0.011,"76.4%",0,"Low",-0.012,-0.011,"59.8%","55.2%","increasing","2022-02-13","2022-02-06",64.4,62.9,"2022-02-16"
"2022-02-21","Faroe Islands","FRO","EURO",48865,-0.007,"88.2%",0,"Low",-0.01,-0.004,,,,,,85.4,83.7,"2022-02-16"
"2022-02-21","Finland","FIN","EURO",5525292,-0.011,"57.5%",1,"Low",-0.012,-0.01,"33.0%","35.9%","decreasing","2022-02-06","2022-02-06",80.8,76.2,"2022-02-16"
"2022-02-21","France","FRA","EURO",65039359,-0.076,"32.5%",1,"Minimal",-0.076,-0.076,"31.2%","32.6%","decreasing","2022-02-06","2022-02-06",82.9,80.1,"2022-02-15"
"2022-02-21","Georgia","GEO","EURO",3989175,-0.006,"79.4%",0,"Low",-0.007,-0.006,"53.9%","45.1%","increasing","2022-02-06","2022-01-30",38.9,31,"2022-02-16"
"2022-02-21","Germany","DEU","EURO",83166711,0.001,"95.8%",0,"High",0,0.001,"51.4%","41.6%","increasing","2022-02-06","2022-01-30",76.2,75,"2022-02-16"
"2022-02-21","Gibraltar","GIB","EURO",33691,-0.032,"61.3%",0,"Minimal",-0.039,-0.026,,,,,,123.7,121.1,"2022-02-16"
"2022-02-21","Greece","GRC","EURO",10718565,-0.003,"49.7%",0,"Low",-0.004,-0.003,"10.6%","2.6%","increasing","2022-02-06","2022-02-06",73.1,69.3,"2022-02-16"
"2022-02-21","Greenland","GRL","EURO",56772,-0.096,"5.4%",0,"Minimal",-0.105,-0.086,,,,,,72.6,67.8,"2022-02-14"
"2022-02-21","Guernsey","GGY","EURO",64468,0.019,"35.2%",0,"Minimal",0.012,0.027,,,,,,,,"2022-02-15"
"2022-02-21","Holy See","VAT","EURO",809,,,,,,,,,,,,,,
"2022-02-21","Hungary","HUN","EURO",9769526,-0.036,"52.5%",0,"Minimal",-0.037,-0.035,"35.6%","40.1%","decreasing","2022-02-13","2022-02-06",,,
"2022-02-21","Iceland","ISL","EURO",364134,0.035,"134.8%",4,"Very High",0.033,0.037,"29.9%","19.5%","increasing","2022-02-06","2022-02-06",84.9,79.1,"2022-02-15"
"2022-02-21","Ireland","IRL","EURO",4964440,-0.098,"26.8%",2,"Minimal",-0.098,-0.097,"31.0%","44.1%","decreasing","2022-02-13","2022-02-06",81.4,79.4,"2022-02-15"
"2022-02-21","Isle of Man","IMN","EURO",85032,-0.062,"7.1%",0,"Minimal",-0.072,-0.052,,,,,,81.5,78.1,"2022-02-16"
"2022-02-21","Israel","ISR","EURO",8655541,-0.055,"34.3%",0,"Minimal",-0.056,-0.055,"25.3%","26.1%","decreasing","2022-02-13","2022-02-06",77.4,70.7,"2022-02-16"
"2022-02-21","Italy","ITA","EURO",59641488,-0.055,"34.5%",0,"Minimal",-0.056,-0.055,"11.3%","12.0%","decreasing","2022-02-13","2022-02-06",84.8,78.9,"2022-02-16"
"2022-02-21","Jersey","JEY","EURO",107796,-0.029,"44.6%",0,"Minimal",-0.033,-0.025,,,,,,76.4,72.7,"2022-02-06"
"2022-02-21","Kazakhstan","KAZ","EURO",18776707,-0.114,"14.9%",0,"Minimal",-0.115,-0.113,,,,,,49.6,47.4,"2022-02-16"
"2022-02-21","Kosovo†","XKX","EURO",1795666,-0.116,"19.1%",0,"Minimal",-0.118,-0.114,"81.3%","88.1%","decreasing","2022-02-13","2022-02-06",50,45.2,"2022-02-16"
"2022-02-21","Kyrgyzstan","KGZ","EURO",6524191,-0.116,"4.5%",0,"Minimal",-0.122,-0.11,"6.0%","10.4%","decreasing","2022-02-06","2022-01-30",21.4,17.3,"2022-02-16"
"2022-02-21","Latvia","LVA","EURO",1907675,0.006,"109.3%",0,"High",0.005,0.007,"41.1%","38.7%","increasing","2022-02-13","2022-02-06",70.3,67.9,"2022-02-16"
"2022-02-21","Liechtenstein","LIE","EURO",38747,-0.016,"73.7%",0,"Minimal",-0.023,-0.01,"46.0%","41.0%","increasing","2022-02-06","2022-01-30",68.9,67.7,"2022-02-15"
"2022-02-21","Lithuania","LTU","EURO",2794090,-0.019,"76.4%",0,"Minimal",-0.02,-0.019,"42.4%","37.8%","increasing","2022-02-13","2022-02-06",69.6,66.8,"2022-02-16"
"2022-02-21","Luxembourg","LUX","EURO",626108,-0.084,"32.8%",0,"Minimal",-0.086,-0.082,"37.2%","37.2%","constant","2022-02-06","2022-02-06",76.3,,"2022-02-12"
"2022-02-21","Malta","MLT","EURO",514564,-0.043,"10.6%",0,"Minimal",-0.049,-0.038,"7.9%","8.9%","decreasing","2022-02-13","2022-02-06",91,89.4,"2022-02-15"
"2022-02-21","Monaco","MCO","EURO",39244,-0.088,"22.2%",0,"Minimal",-0.098,-0.079,,,,,,73.6,65.4,"2021-12-21"
"2022-02-21","Montenegro","MNE","EURO",628062,-0.055,"15.3%",1,"Minimal",-0.058,-0.052,,,,,,45.9,44.5,"2022-02-16"
"2022-02-21","Netherlands","NLD","EURO",17407585,0.012,"59.8%",0,"Low",0.012,0.012,"57.5%","47.9%","increasing","2022-02-06","2022-02-06",77.2,70.9,"2022-02-12"
"2022-02-21","North Macedonia","MKD","EURO",2083380,-0.03,"66.2%",0,"Minimal",-0.032,-0.028,,,,,,40.8,39.9,"2022-02-13"
"2022-02-21","Norway","NOR","EURO",5367580,-0.01,"92.1%",0,"Low",-0.01,-0.009,"64.3%","51.4%","increasing","2022-02-06","2022-02-06",80.6,74.8,"2022-02-15"
"2022-02-21","Poland","POL","EURO",37958138,-0.042,"57.0%",1,"Minimal",-0.042,-0.041,"29.3%","30.5%","decreasing","2022-02-13","2022-02-06",59.2,58,"2022-02-15"
"2022-02-21","Portugal","PRT","EURO",10295909,-0.071,"37.9%",0,"Minimal",-0.071,-0.07,"21.0%","21.4%","decreasing","2022-02-06","2022-02-06",93.6,90.2,"2022-02-16"
"2022-02-21","Republic of Moldova","MDA","EURO",4033963,-0.062,"43.7%",0,"Minimal",-0.063,-0.061,"48.9%","29.6%","increasing","2022-02-06","2022-02-06",,25.4,"2022-02-16"
"2022-02-21","Romania","ROU","EURO",19328838,-0.029,"67.2%",0,"Minimal",-0.03,-0.029,"34.0%","30.7%","increasing","2022-02-06","2022-01-30",,41.5,"2022-02-15"
"2022-02-21","Russian Federation","RUS","EURO",145934460,0.031,"110.6%",0,"High",0.031,0.031,,,,,,53.6,48.9,"2022-02-16"
"2022-02-21","San Marino","SMR","EURO",33938,-0.088,"23.1%",0,"Minimal",-0.096,-0.079,,,,,,72.4,64.2,"2022-02-06"
"2022-02-21","Serbia","SRB","EURO",6926705,-0.045,"52.3%",1,"Minimal",-0.046,-0.045,"42.1%","48.5%","decreasing","2022-02-13","2022-02-06",48.2,47,"2022-02-14"
"2022-02-21","Slovakia","SVK","EURO",5457873,0.011,"98.3%",0,"High",0.011,0.012,"29.0%","23.5%","increasing","2022-02-13","2022-02-06",51.6,50,"2022-02-13"
"2022-02-21","Slovenia","SVN","EURO",2095861,-0.055,"44.2%",0,"Minimal",-0.056,-0.055,,,,,,,,"2022-02-16"
"2022-02-21","Spain","ESP","EURO",47332614,-0.079,"21.3%",0,"Minimal",-0.079,-0.079,"32.3%","33.4%","decreasing","2022-02-06","2022-02-06",86.7,81.1,"2022-02-15"
"2022-02-21","Sweden","SWE","EURO",10327589,-0.109,"19.4%",0,"Minimal",-0.11,-0.109,"58.8%","38.9%","increasing","2022-02-06","2022-02-06",75.5,73.2,"2022-02-16"
"2022-02-21","Switzerland","CHE","EURO",8654618,-0.042,"51.6%",2,"Minimal",-0.043,-0.042,"34.2%","35.7%","decreasing","2022-02-13","2022-02-06",70.2,68.8,"2022-02-15"
"2022-02-21","Tajikistan","TJK","EURO",9537642,-0.1,"1.9%",1,"Minimal",-0.129,-0.072,,,,,,48.9,40.6,"2022-02-06"
"2022-02-21","Turkey","TUR","EURO",84339067,-0.001,"87.6%",0,"Low",-0.001,-0,"21.9%","22.9%","decreasing","2022-02-13","2022-02-06",68.3,62.5,"2022-02-16"
"2022-02-21","Turkmenistan","TKM","EURO",6031187,,,,,,,,,,,,72.5,53.2,"2021-08-29"
"2022-02-21","Ukraine","UKR","EURO",43733759,-0.003,"89.6%",0,"Low",-0.004,-0.003,,,,,,35.7,34.4,"2022-02-16"
"2022-02-21","United Kingdom","GBR","EURO",67886004,-0.043,"24.6%",6,"Low",-0.043,-0.042,"7.1%","9.0%","decreasing","2022-02-06","2022-02-06",77.4,71.9,"2022-02-15"
"2022-02-21","Uzbekistan","UZB","EURO",33469199,-0.058,"34.8%",0,"Minimal",-0.061,-0.056,"4.0%","3.7%","increasing","2022-02-06","2022-01-30",54.4,37.6,"2022-02-06"
"2022-02-21","Anguilla","AIA","PAHO",15002,-0.009,"22.8%",0,"Minimal",-0.031,0.012,,,,,,68.2,63.3,"2022-02-16"
"2022-02-21","Antigua and Barbuda","ATG","PAHO",97929,-0.054,"69.0%",1,"Minimal",-0.064,-0.045,,,,,,64.6,61.8,"2022-02-05"
"2022-02-21","Argentina","ARG","PAHO",45195774,-0.099,"14.8%",0,"Minimal",-0.099,-0.098,,,,,,88.7,78.7,"2022-02-16"
"2022-02-21","Aruba","ABW","PAHO",106766,-0.078,"3.1%",0,"Minimal",-0.088,-0.067,,,,,,81.6,75.1,"2022-02-16"
"2022-02-21","Bahamas","BHS","PAHO",393244,-0.057,"4.9%",0,"Minimal",-0.069,-0.044,"15.0%","53.9%","decreasing","2022-01-30","2022-01-23",41.3,39,"2022-02-16"
"2022-02-21","Barbados","BRB","PAHO",287375,-0.03,"66.3%",0,"Minimal",-0.033,-0.027,,,,,,55.5,51.7,"2022-02-15"
"2022-02-21","Belize","BLZ","PAHO",397628,-0.089,"25.4%",0,"Minimal",-0.093,-0.085,,,,,,58.7,51.6,"2022-02-11"
"2022-02-21","Bermuda","BMU","PAHO",62273,-0.053,"12.9%",0,"Minimal",-0.064,-0.043,,,,,,75.4,73.9,"2022-02-11"
"2022-02-21","Bolivia (Plurinational State of)","BOL","PAHO",11673021,-0.091,"13.4%",0,"Minimal",-0.093,-0.09,"32.6%","32.0%","increasing","2022-02-06","2022-01-30",58.5,46.7,"2022-02-13"
"2022-02-21","Bonaire","XAA","PAHO",20915,-0.081,"12.8%",0,"Minimal",-0.094,-0.069,,,,,,,,
"2022-02-21","Brazil","BRA","PAHO",212559417,-0.036,"70.8%",0,"Minimal",-0.036,-0.036,,,,,,82.3,71.9,"2022-02-16"
"2022-02-21","British Virgin Islands","VGB","PAHO",30237,-0.05,"5.4%",0,"Minimal",-0.074,-0.026,,,,,,62.1,57,"2022-02-04"
"2022-02-21","Canada","CAN","PAHO",37742154,-0.039,"21.1%",0,"Minimal",-0.039,-0.038,"17.4%","20.4%","decreasing","2022-02-06","2022-01-30",86.1,81.3,"2022-02-16"
"2022-02-21","Cayman Islands","CYM","PAHO",65720,0.04,"69.9%",1,"Medium",0.035,0.046,,,,,,90.4,87.7,"2022-02-04"
"2022-02-21","Chile","CHL","PAHO",19116201,0.014,"101.9%",0,"High",0.014,0.015,"29.4%","26.1%","increasing","2022-02-13","2022-02-06",92.6,89.5,"2022-02-15"
"2022-02-21","Colombia","COL","PAHO",50882891,-0.067,"21.7%",0,"Minimal",-0.067,-0.066,"23.9%","30.5%","decreasing","2022-02-13","2022-02-06",80.5,64.6,"2022-02-14"
"2022-02-21","Costa Rica","CRI","PAHO",5094118,-0.024,"80.9%",0,"Low",-0.025,-0.023,"46.3%","42.4%","increasing","2022-02-06","2022-01-30",80.9,73.6,"2022-02-14"
"2022-02-21","Cuba","CUB","PAHO",11326616,-0.074,"9.4%",0,"Minimal",-0.076,-0.072,,,,,,93.5,87.1,"2022-02-14"
"2022-02-21","Curaçao","CUW","PAHO",164093,-0.052,"8.8%",0,"Minimal",-0.059,-0.045,,,,,,64.8,59.7,"2022-02-16"
"2022-02-21","Dominica","DMA","PAHO",71991,0.003,"69.1%",0,"Low",-0.004,0.01,,,,,,44.4,40.8,"2022-02-16"
