"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2021-11-15","Ethiopia","ETH","AFRO",114963588,-0.046,"10.6%",0,"Minimal",-0.05,-0.042,"5.5%","4.9%","increasing","2021-11-14","2021-11-07",3.2,1.2,"2021-11-13"
"2021-11-15","Gabon","GAB","AFRO",2225734,-0.038,"24.1%",0,"Minimal",-0.045,-0.031,"3.3%","3.5%","constant","2021-11-14","2021-11-07",6.4,4.7,"2021-11-10"
"2021-11-15","Gambia","GMB","AFRO",2416668,-0.064,"0.7%",0,"Minimal",-0.136,0.003,"0.5%","1.7%","constant","2021-10-31","2021-10-24",9.8,9.2,"2021-11-06"
"2021-11-15","Ghana","GHA","AFRO",31072940,-0.067,"4.2%",0,"Minimal",-0.077,-0.056,,,,,,7.6,2.7,"2021-11-10"
"2021-11-15","Guinea","GIN","AFRO",13132795,-0.018,"2.6%",1,"Minimal",-0.053,0.016,"10.1%","1.8%","increasing","2021-11-14","2021-11-07",12.1,5.9,"2021-11-10"
"2021-11-15","Guinea-Bissau","GNB","AFRO",1968001,0.366,"40.3%",4,"Very High",0.32,0.416,"88.0%","1.6%","increasing","2021-11-14","2021-11-07",14.7,0.9,"2021-11-11"
"2021-11-15","Kenya","KEN","AFRO",53771296,-0.004,"4.9%",0,"Minimal",-0.012,0.004,"1.6%","1.5%","constant","2021-11-14","2021-11-07",7.2,3.9,"2021-11-14"
"2021-11-15","Lesotho","LSO","AFRO",2142249,-0.066,"0.0%",0,"Minimal",-0.1,-0.033,"0.1%","0.8%","decreasing","2021-11-14","2021-11-07",16.2,15.8,"2021-10-10"
"2021-11-15","Liberia","LBR","AFRO",5057681,,,,,,,,,,,,7.8,7.3,"2021-11-02"
"2021-11-15","Madagascar","MDG","AFRO",27691018,0.114,"0.9%",1,"Medium",0.064,0.169,"3.5%","1.3%","increasing","2021-08-29","2021-08-22",1.4,0.7,"2021-10-20"
"2021-11-15","Malawi","MWI","AFRO",19129952,-0.003,"0.4%",1,"Minimal",-0.038,0.032,,,,,,5.4,3,"2021-11-13"
"2021-11-15","Mali","MLI","AFRO",20250833,0.024,"18.5%",0,"Minimal",0.012,0.035,"4.6%","3.7%","constant","2021-11-14","2021-11-07",1.6,1.3,"2021-11-02"
"2021-11-15","Mauritania","MRT","AFRO",4649658,0.016,"12.1%",0,"Minimal",0.006,0.025,"4.3%","4.6%","constant","2021-11-14","2021-11-07",22.2,14.3,"2021-11-11"
"2021-11-15","Mauritius","MUS","AFRO",1271768,-0.042,"17.8%",1,"Minimal",-0.05,-0.034,"7.3%","5.6%","increasing","2021-11-07","2021-10-31",71.3,67.5,"2021-11-10"
"2021-11-15","Mayotte","MYT","AFRO",272815,0.011,"4.1%",1,"Minimal",-0.009,0.03,,,,,,,,
"2021-11-15","Mozambique","MOZ","AFRO",31255435,0.004,"0.4%",1,"Minimal",-0.019,0.026,"1.6%","1.3%","constant","2021-11-14","2021-11-07",15.5,8.3,"2021-11-10"
"2021-11-15","Namibia","NAM","AFRO",2540905,-0.028,"0.6%",0,"Minimal",-0.049,-0.007,"1.0%","0.9%","constant","2021-11-07","2021-10-31",13.4,10.8,"2021-11-10"
"2021-11-15","Niger","NER","AFRO",24206644,0.048,"22.1%",0,"Low",0.032,0.064,"5.2%","6.8%","constant","2021-11-14","2021-11-07",2.1,1.6,"2021-10-27"
"2021-11-15","Nigeria","NGA","AFRO",206139589,-0.089,"4.3%",0,"Minimal",-0.096,-0.083,,,,,,2.8,1.5,"2021-11-10"
"2021-11-15","Réunion","REU","AFRO",895312,0.051,"11.4%",1,"Low",0.042,0.059,,,,,,,,
"2021-11-15","Rwanda","RWA","AFRO",12952218,-0.023,"2.0%",0,"Minimal",-0.035,-0.012,"0.4%","0.3%","constant","2021-11-14","2021-11-07",34.7,17.5,"2021-11-10"
"2021-11-15","Saint Helena","SHN","AFRO",6071,,,,,,,,,,,,71.8,58.2,"2021-05-05"
"2021-11-15","Sao Tome and Principe","STP","AFRO",219159,-0.047,"2.7%",1,"Minimal",-0.106,0.01,,,,,,37,13,"2021-11-10"
"2021-11-15","Senegal","SEN","AFRO",16743927,-0.017,"0.2%",0,"Minimal",-0.06,0.025,"0.2%","0.2%","constant","2021-11-14","2021-11-07",7.7,5.3,"2021-10-20"
"2021-11-15","Seychelles","SYC","AFRO",98347,0.044,"10.8%",4,"Medium",0.029,0.059,,,,,,82.7,78.1,"2021-11-08"
"2021-11-15","Sierra Leone","SLE","AFRO",7976983,,,,,,,,,,,,7.6,3.8,"2021-11-10"
"2021-11-15","South Africa","ZAF","AFRO",59308690,-0.007,"1.4%",4,"Low",-0.011,-0.003,"1.0%","1.4%","decreasing","2021-11-07","2021-10-31",27.3,22.6,"2021-11-13"
"2021-11-15","South Sudan","SSD","AFRO",11193725,-0.001,"6.3%",1,"Minimal",-0.02,0.018,"3.0%","2.7%","constant","2021-11-14","2021-11-07",0.8,0.6,"2021-11-09"
"2021-11-15","Togo","TGO","AFRO",8278724,-0.041,"1.7%",0,"Minimal",-0.068,-0.015,"0.6%","0.6%","constant","2021-11-14","2021-11-07",11.5,5.6,"2021-11-05"
"2021-11-15","Uganda","UGA","AFRO",45741007,-0.008,"1.2%",0,"Minimal",-0.017,0.001,"1.2%","1.5%","decreasing","2021-11-07","2021-10-31",7.6,0.9,"2021-11-10"
"2021-11-15","United Republic of Tanzania","TZA","AFRO",59734218,-0.198,"0.0%",0,"Minimal",-0.233,-0.164,,,,,,,1.6,"2021-10-29"
"2021-11-15","Western Sahara","ESH","AFRO",597339,,,,,,,,,,,,,,
"2021-11-15","Zambia","ZMB","AFRO",18383955,0.015,"0.5%",0,"Minimal",-0.002,0.033,"0.5%","0.5%","constant","2021-11-07","2021-10-31",,,
"2021-11-15","Zimbabwe","ZWE","AFRO",14862924,-0.01,"1.5%",2,"Minimal",-0.022,0.001,"1.1%","1.6%","decreasing","2021-11-07","2021-10-31",23.3,18.1,"2021-11-14"
"2021-11-15","Afghanistan","AFG","EMRO",38928346,-0.018,"1.6%",0,"Minimal",-0.03,-0.005,,,,,,8,7.1,"2021-11-04"
"2021-11-15","Bahrain","BHR","EMRO",1701575,-0.036,"0.8%",1,"Minimal",-0.049,-0.023,"0.2%","0.4%","decreasing","2021-11-07","2021-10-31",69.6,67.5,"2021-11-14"
"2021-11-15","Djibouti","DJI","EMRO",988000,-0.14,"0.3%",0,"Minimal",-0.198,-0.088,,,,,,6.7,2.6,"2021-11-03"
"2021-11-15","Egypt","EGY","EMRO",102334404,0.001,"58.4%",0,"Low",-0.001,0.004,,,,,,19,11.5,"2021-11-06"
"2021-11-15","Iran (Islamic Republic of)","IRN","EMRO",83992949,-0.017,"18.4%",0,"Minimal",-0.018,-0.016,"14.4%","15.0%","decreasing","2021-11-07","2021-10-31",66.2,50.2,"2021-11-13"
"2021-11-15","Iraq","IRQ","EMRO",40222493,-0.028,"7.7%",1,"Minimal",-0.03,-0.026,"22.7%","6.8%","increasing","2021-11-07","2021-10-31",15.1,8.9,"2021-11-03"
"2021-11-15","Jordan","JOR","EMRO",10203134,0.019,"27.3%",0,"Minimal",0.017,0.021,"19.0%","16.8%","increasing","2021-11-07","2021-10-31",39.6,35.4,"2021-11-14"
"2021-11-15","Kuwait","KWT","EMRO",4270571,0.002,"1.3%",0,"Minimal",-0.012,0.017,"0.1%","0.1%","constant","2021-11-07","2021-10-31",,,"2021-08-14"
"2021-11-15","Lebanon","LBN","EMRO",6825445,0.035,"17.8%",5,"Medium",0.032,0.038,,,,,,26.9,23.5,"2021-11-14"
"2021-11-15","Libya","LBY","EMRO",6871292,-0.016,"19.1%",1,"Minimal",-0.019,-0.013,"15.8%","16.2%","constant","2021-11-07","2021-10-31",23.1,7.4,"2021-11-10"
"2021-11-15","Morocco","MAR","EMRO",36910560,-0.046,"1.2%",0,"Minimal",-0.051,-0.041,"1.8%","2.2%","decreasing","2021-11-07","2021-10-31",65.9,60.3,"2021-11-06"
"2021-11-15","occupied Palestinian territory","PSE","EMRO",5101414,-0.036,"8.4%",0,"Minimal",-0.04,-0.032,"8.1%","8.6%","constant","2021-11-07","2021-10-31",29.4,25.3,"2021-10-27"
"2021-11-15","Oman","OMN","EMRO",5106626,-0.063,"0.4%",0,"Minimal",-0.084,-0.043,,,,,,60.5,53.5,"2021-11-09"
"2021-11-15","Pakistan","PAK","EMRO",220892340,-0.023,"7.6%",0,"Minimal",-0.026,-0.02,"1.3%","1.5%","decreasing","2021-11-07","2021-10-31",35.4,21.8,"2021-11-14"
"2021-11-15","Qatar","QAT","EMRO",2881053,0.021,"7.3%",0,"Minimal",0.014,0.027,"1.6%","1.3%","constant","2021-10-24","2021-10-17",,,"2021-11-14"
"2021-11-15","Saudi Arabia","SAU","EMRO",34813871,-0.013,"1.0%",0,"Minimal",-0.024,-0.003,"0.2%","0.1%","increasing","2021-11-07","2021-10-31",70.1,63.3,"2021-11-14"
"2021-11-15","Somalia","SOM","EMRO",15893222,-0.096,"11.6%",0,"Minimal",-0.105,-0.087,,,,,,2.3,2,"2021-11-05"
"2021-11-15","Sudan","SDN","EMRO",43849260,-0.119,"4.5%",0,"Minimal",-0.134,-0.105,,,,,,2.6,,"2021-10-20"
"2021-11-15","Syrian Arab Republic","SYR","EMRO",17500658,-0.03,"48.0%",0,"Minimal",-0.035,-0.026,,,,,,4.6,2.9,"2021-10-31"
"2021-11-15","Tunisia","TUN","EMRO",11818619,0.063,"4.3%",1,"Medium",0.058,0.069,"8.8%","6.3%","increasing","2021-10-31","2021-10-24",49.2,40.3,"2021-11-13"
"2021-11-15","United Arab Emirates","ARE","EMRO",9890402,-0.014,"2.0%",2,"Minimal",-0.022,-0.006,"0.0%","0.0%","constant","2021-11-07","2021-10-31",98.9,89.1,"2021-11-12"
"2021-11-15","Yemen","YEM","EMRO",29825964,-0.045,"7.8%",0,"Minimal",-0.066,-0.025,,,,,,1.1,0.7,"2021-11-01"
"2021-11-15","Albania","ALB","EURO",2877800,0.013,"51.9%",2,"Low",0.01,0.016,"0.4%","0.4%","constant","2021-06-13","2021-06-06",36.4,32.1,"2021-11-14"
"2021-11-15","Andorra","AND","EURO",77265,0.038,"25.5%",1,"Low",0.022,0.054,,,,,,71.2,64.1,"2021-10-31"
"2021-11-15","Armenia","ARM","EURO",2963234,-0.021,"58.3%",0,"Minimal",-0.023,-0.019,"34.9%","16.4%","increasing","2021-11-07","2021-10-31",19.6,8.5,"2021-10-31"
"2021-11-15","Austria","AUT","EURO",8901064,0.066,"142.7%",0,"Very High",0.065,0.067,"1.7%","1.3%","increasing","2021-11-07","2021-10-31",68.7,64.5,"2021-11-14"
"2021-11-15","Azerbaijan","AZE","EURO",10139175,-0.001,"47.2%",0,"Low",-0.002,0.001,"17.5%","24.1%","decreasing","2021-11-07","2021-10-31",49.5,44.2,"2021-11-14"
"2021-11-15","Belarus","BLR","EURO",9449321,-0.002,"94.5%",0,"Low",-0.003,-0,"5.5%","5.4%","constant","2021-10-31","2021-10-24",32.9,24.3,"2021-11-07"
"2021-11-15","Belgium","BEL","EURO",11522440,-0.014,"40.8%",0,"Low",-0.015,-0.013,"10.8%","9.1%","increasing","2021-11-07","2021-10-31",76,74.8,"2021-11-11"
"2021-11-15","Bosnia and Herzegovina","BIH","EURO",3280815,0.019,"46.6%",0,"Low",0.016,0.021,"48.7%","35.2%","increasing","2021-11-07","2021-10-31",25.4,22,"2021-11-04"
"2021-11-15","Bulgaria","BGR","EURO",6951482,-0.022,"69.6%",0,"Minimal",-0.023,-0.021,"11.4%","15.5%","decreasing","2021-10-31","2021-10-24",,23.3,"2021-11-14"
"2021-11-15","Croatia","HRV","EURO",4058165,0.047,"124.2%",0,"High",0.046,0.048,"19.0%","13.8%","increasing","2021-10-31","2021-10-24",50.4,45.8,"2021-11-13"
"2021-11-15","Cyprus","CYP","EURO",888005,0.029,"23.3%",0,"Low",0.024,0.034,"0.4%","0.3%","increasing","2021-11-07","2021-10-31",68.6,64.7,"2021-11-11"
"2021-11-15","Czechia","CZE","EURO",10693939,0.058,"81.6%",0,"Very High",0.057,0.058,"8.9%","4.8%","increasing","2021-11-07","2021-10-31",60,57.9,"2021-11-14"
"2021-11-15","Denmark","DNK","EURO",5822763,0.045,"78.2%",1,"Medium",0.044,0.047,"1.7%","1.8%","decreasing","2021-11-07","2021-10-31",77.4,76,"2021-11-11"
"2021-11-15","Estonia","EST","EURO",1328976,-0.032,"55.0%",0,"Minimal",-0.034,-0.03,"20.3%","20.7%","constant","2021-11-07","2021-10-31",61.4,58.3,"2021-11-14"
"2021-11-15","Faroe Islands","FRO","EURO",48865,-0.038,"51.2%",0,"Minimal",-0.047,-0.029,,,,,,82.3,78.1,"2021-11-05"
"2021-11-15","Finland","FIN","EURO",5525292,-0.032,"50.5%",0,"Minimal",-0.035,-0.029,"5.9%","5.2%","increasing","2021-11-07","2021-10-31",77.1,71.8,"2021-11-14"
"2021-11-15","France","FRA","EURO",65039359,0.047,"19.3%",1,"Low",0.046,0.048,"2.7%","1.9%","increasing","2021-11-07","2021-10-31",79.1,71.2,"2021-11-11"
"2021-11-15","Georgia","GEO","EURO",3989175,0.011,"88.8%",0,"High",0.01,0.012,"8.8%","9.2%","decreasing","2021-10-31","2021-10-24",27.1,24.2,"2021-11-13"
"2021-11-15","Germany","DEU","EURO",83166711,0.057,"140.6%",2,"Very High",0.056,0.057,"14.8%","10.3%","increasing","2021-10-31","2021-10-24",70,67.5,"2021-11-14"
"2021-11-15","Gibraltar","GIB","EURO",33691,0.045,"27.8%",0,"Low",0.031,0.06,,,,,,121.1,118.2,"2021-11-14"
"2021-11-15","Greece","GRC","EURO",10718565,0.043,"115.2%",1,"High",0.042,0.044,"2.3%","2.8%","decreasing","2021-11-07","2021-10-31",63.4,60.3,"2021-11-14"
"2021-11-15","Greenland","GRL","EURO",56772,0.039,"129.7%",3,"Very High",0.019,0.06,,,,,,70.7,65.6,"2021-11-04"
"2021-11-15","Guernsey","GGY","EURO",64468,0.04,"106.9%",0,"High",0.027,0.053,,,,,,,,"2021-11-08"
"2021-11-15","Holy See","VAT","EURO",809,,,,,,,,,,,,,,
"2021-11-15","Hungary","HUN","EURO",9769526,0.022,"73.5%",2,"Medium",0.021,0.023,"17.9%","14.6%","increasing","2021-11-07","2021-10-31",,,
"2021-11-15","Iceland","ISL","EURO",364134,0.015,"105.6%",0,"High",0.008,0.022,"4.9%","5.0%","constant","2021-11-07","2021-10-31",77.9,76.8,"2021-11-11"
"2021-11-15","Ireland","IRL","EURO",4964440,0.043,"58.9%",2,"Medium",0.042,0.044,"12.3%","10.1%","increasing","2021-11-07","2021-10-31",77.2,75.8,"2021-11-11"
"2021-11-15","Isle of Man","IMN","EURO",85032,-0.047,"16.1%",3,"Low",-0.057,-0.037,,,,,,80.1,76.1,"2021-11-14"
"2021-11-15","Israel","ISR","EURO",8655541,-0.042,"4.3%",0,"Minimal",-0.045,-0.039,"0.7%","0.8%","decreasing","2021-11-07","2021-10-31",72.3,66.5,"2021-11-14"
"2021-11-15","Italy","ITA","EURO",59641488,0.045,"20.2%",2,"Low",0.044,0.045,"1.1%","0.9%","increasing","2021-11-07","2021-10-31",78.6,73.4,"2021-11-14"
"2021-11-15","Jersey","JEY","EURO",107796,0.011,"24.9%",0,"Minimal",0.002,0.021,,,,,,73.4,69.3,"2021-11-07"
"2021-11-15","Kazakhstan","KAZ","EURO",18776707,-0.017,"15.5%",0,"Minimal",-0.019,-0.015,"3.4%","4.1%","decreasing","2021-06-06","2021-05-30",45.4,41.6,"2021-11-14"
"2021-11-15","Kosovo†","XKX","EURO",1795666,-0.021,"0.6%",0,"Minimal",-0.04,-0.003,"2.7%","1.6%","increasing","2021-11-07","2021-10-31",47.1,41.7,"2021-11-13"
"2021-11-15","Kyrgyzstan","KGZ","EURO",6524191,-0.018,"5.0%",1,"Minimal",-0.026,-0.011,"2.9%","2.6%","constant","2021-10-31","2021-10-24",16,12.5,"2021-11-14"
"2021-11-15","Latvia","LVA","EURO",1907675,-0.031,"51.6%",0,"Minimal",-0.033,-0.029,"9.4%","10.9%","decreasing","2021-11-07","2021-10-31",64.6,58.3,"2021-11-14"
"2021-11-15","Liechtenstein","LIE","EURO",38747,0.04,"35.2%",0,"Minimal",0.019,0.062,"11.3%","3.9%","increasing","2021-11-07","2021-10-31",65.7,63.9,"2021-11-11"
"2021-11-15","Lithuania","LTU","EURO",2794090,-0.013,"72.8%",0,"Low",-0.014,-0.011,"16.2%","13.6%","increasing","2021-11-07","2021-10-31",65.8,62.6,"2021-11-14"
"2021-11-15","Luxembourg","LUX","EURO",626108,0.014,"24.6%",0,"Minimal",0.009,0.02,"6.7%","5.4%","increasing","2021-11-07","2021-10-31",,,
"2021-11-15","Malta","MLT","EURO",514564,0.078,"14.2%",0,"Medium",0.064,0.092,"1.7%","0.8%","increasing","2021-11-07","2021-10-31",84.2,83.7,"2021-11-13"
"2021-11-15","Monaco","MCO","EURO",39244,0.046,"24.4%",0,"Minimal",0.011,0.081,,,,,,68,59.4,"2021-09-16"
"2021-11-15","Montenegro","MNE","EURO",628062,0.009,"80.5%",0,"High",0.006,0.012,,,,,,42.3,39.7,"2021-11-14"
"2021-11-15","Netherlands","NLD","EURO",17407585,0.05,"114.0%",1,"High",0.05,0.051,"6.6%","4.4%","increasing","2021-10-31","2021-10-24",,,"2021-11-10"
"2021-11-15","North Macedonia","MKD","EURO",2083380,0.024,"40.9%",0,"Medium",0.021,0.028,,,,,,40.9,37.5,"2021-11-08"
"2021-11-15","Norway","NOR","EURO",5367580,0.02,"81.7%",0,"High",0.018,0.022,"9.8%","8.8%","increasing","2021-11-07","2021-10-31",78.6,70.3,"2021-11-11"
"2021-11-15","Poland","POL","EURO",37958138,0.051,"49.6%",3,"Very High",0.05,0.051,"19.2%","14.8%","increasing","2021-11-07","2021-10-31",53.9,53.1,"2021-11-14"
"2021-11-15","Portugal","PRT","EURO",10295909,0.051,"10.5%",5,"Medium",0.049,0.054,"3.0%","2.4%","increasing","2021-11-07","2021-10-31",87.8,86.5,"2021-11-08"
"2021-11-15","Republic of Moldova","MDA","EURO",4033963,-0.017,"61.2%",0,"Low",-0.019,-0.015,"18.8%","19.6%","decreasing","2021-10-31","2021-10-24",,22.4,"2021-11-14"
"2021-11-15","Romania","ROU","EURO",19328838,-0.054,"35.8%",1,"Minimal",-0.055,-0.053,"22.1%","24.5%","decreasing","2021-10-31","2021-10-24",,35.1,"2021-11-13"
"2021-11-15","Russian Federation","RUS","EURO",145934460,0.002,"97.3%",0,"High",0.001,0.002,,,,,,41.9,35.1,"2021-11-14"
"2021-11-15","San Marino","SMR","EURO",33938,-0.018,"14.4%",0,"Minimal",-0.046,0.009,,,,,,74.2,65.8,"2021-10-31"
"2021-11-15","Serbia","SRB","EURO",6926705,-0.028,"57.4%",0,"Minimal",-0.029,-0.027,"28.9%","29.7%","decreasing","2021-11-07","2021-10-31",46.1,43.8,"2021-11-09"
"2021-11-15","Slovakia","SVK","EURO",5457873,0.039,"118.9%",0,"High",0.038,0.04,"11.0%","9.0%","increasing","2021-11-07","2021-10-31",46.5,42.6,"2021-11-11"
"2021-11-15","Slovenia","SVN","EURO",2095861,0.036,"113.5%",0,"High",0.035,0.038,"40.1%","36.9%","increasing","2021-11-07","2021-10-31",57.6,54,"2021-11-14"
"2021-11-15","Spain","ESP","EURO",47332614,0.003,"4.9%",0,"Minimal",0.001,0.005,"2.5%","2.1%","increasing","2021-10-31","2021-10-24",80.6,79.1,"2021-11-11"
"2021-11-15","Sweden","SWE","EURO",10327589,-0.004,"9.3%",0,"Minimal",-0.007,-0.002,"6.0%","4.4%","increasing","2021-11-07","2021-10-31",70.5,67.4,"2021-11-12"
"2021-11-15","Switzerland","CHE","EURO",8654618,0.013,"27.6%",0,"Minimal",0.011,0.014,"8.4%","6.3%","increasing","2021-11-07","2021-10-31",66.7,64.8,"2021-11-11"
"2021-11-15","Tajikistan","TJK","EURO",9537642,,,,,,,,,,,,28.5,22.4,"2021-11-07"
"2021-11-15","Turkey","TUR","EURO",84339067,-0.002,"42.7%",3,"Medium",-0.002,-0.002,"7.9%","7.4%","increasing","2021-11-07","2021-10-31",66.2,58.8,"2021-11-14"
"2021-11-15","Turkmenistan","TKM","EURO",6031187,,,,,,,,,,,,72.5,53.2,"2021-08-29"
"2021-11-15","Ukraine","UKR","EURO",43733759,-0.001,"91.0%",0,"Low",-0.001,-0,"20.3%","18.0%","increasing","2021-10-31","2021-10-24",28,20,"2021-11-14"
"2021-11-15","United Kingdom","GBR","EURO",67886004,-0.007,"59.0%",3,"Medium",-0.007,-0.006,"4.2%","4.9%","decreasing","2021-11-07","2021-10-31",74.5,67.8,"2021-11-13"
"2021-11-15","Uzbekistan","UZB","EURO",33469199,-0.019,"27.4%",0,"Minimal",-0.024,-0.015,"1.0%","1.1%","decreasing","2021-10-31","2021-10-24",46.5,,"2021-11-14"
"2021-11-15","Anguilla","AIA","PAHO",15002,-0.02,"36.6%",0,"Minimal",-0.039,-0.002,,,,,,64.2,61,"2021-11-12"
"2021-11-15","Antigua and Barbuda","ATG","PAHO",97929,-0,"5.8%",0,"Minimal",-0.031,0.031,,,,,,59.7,53.8,"2021-11-08"
"2021-11-15","Argentina","ARG","PAHO",45195774,0.022,"3.9%",0,"Minimal",0.02,0.024,,,,,,79.2,60.5,"2021-11-14"
"2021-11-15","Aruba","ABW","PAHO",106766,-0.006,"12.1%",2,"Minimal",-0.026,0.013,,,,,,77.9,72.5,"2021-11-12"
"2021-11-15","Bahamas","BHS","PAHO",393244,-0.058,"5.8%",0,"Minimal",-0.077,-0.04,,,,,,36.5,32.6,"2021-11-05"
"2021-11-15","Barbados","BRB","PAHO",287375,0.002,"81.0%",0,"Medium",-0.002,0.006,,,,,,52.8,46,"2021-11-13"
"2021-11-15","Belize","BLZ","PAHO",397628,-0.001,"46.5%",0,"Low",-0.007,0.004,,,,,,56.6,50.9,"2021-11-05"
"2021-11-15","Bermuda","BMU","PAHO",62273,0.012,"3.2%",0,"Minimal",-0.021,0.045,,,,,,77.8,76.1,"2021-11-05"
"2021-11-15","Bolivia (Plurinational State of)","BOL","PAHO",11673021,0.037,"26.7%",0,"Low",0.034,0.04,"14.6%","9.6%","increasing","2021-11-07","2021-10-31",40.2,33.8,"2021-11-11"
"2021-11-15","Bonaire","XAA","PAHO",20915,0.058,"34.4%",1,"Low",0.035,0.082,,,,,,,,
"2021-11-15","Brazil","BRA","PAHO",212559417,0.007,"14.2%",0,"Minimal",0.007,0.008,,,,,,76.4,60.1,"2021-11-14"
"2021-11-15","British Virgin Islands","VGB","PAHO",30237,,,,,,,,,,,,59.7,54,"2021-11-05"
"2021-11-15","Canada","CAN","PAHO",37742154,0.009,"28.8%",1,"Minimal",0.008,0.011,"2.5%","2.8%","decreasing","2021-11-07","2021-10-31",79.6,76,"2021-11-14"
"2021-11-15","Cayman Islands","CYM","PAHO",65720,0.045,"73.2%",0,"Medium",0.038,0.052,,,,,,86.6,83.2,"2021-11-05"
"2021-11-15","Chile","CHL","PAHO",19116201,0.025,"23.7%",3,"Medium",0.023,0.026,"3.2%","3.0%","increasing","2021-11-07","2021-10-31",87.3,82.2,"2021-11-12"
"2021-11-15","Colombia","COL","PAHO",50882891,0.028,"7.2%",4,"Medium",0.026,0.029,"4.5%","3.9%","increasing","2021-11-07","2021-10-31",64.3,44.5,"2021-11-11"
"2021-11-15","Costa Rica","CRI","PAHO",5094118,-0.033,"10.2%",1,"Minimal",-0.037,-0.029,"29.9%","28.4%","increasing","2021-10-31","2021-10-24",74.4,57.4,"2021-11-08"
"2021-11-15","Cuba","CUB","PAHO",11326616,-0.064,"4.4%",0,"Minimal",-0.067,-0.061,"8.5%","6.0%","increasing","2021-07-04","2021-06-27",89,73.3,"2021-11-12"
"2021-11-15","Curaçao","CUW","PAHO",164093,-0.006,"3.0%",1,"Minimal",-0.029,0.016,,,,,,62.1,57.1,"2021-11-13"
"2021-11-15","Dominica","DMA","PAHO",71991,-0.104,"0.0%",0,"Minimal",-0.121,-0.087,,,,,,39.2,35.8,"2021-11-12"
"2021-11-15","Dominican Republic","DOM","PAHO",10847910,0.009,"50.2%",0,"Low",0.006,0.011,"36.0%","38.5%","constant","2021-08-29","2021-08-22",62.9,50.4,"2021-11-13"
